,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
137,89,2,Big Sky,106,89,62,121,27,102,223,40,61,100,1372,17,146,Shawn Stockton,245,Montana,40,81,123,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,25,3,Big West,39,86,53,111,33,123,234,40,59,41,520,15,75,Jerron Wilbut,245,Cal State Northridge,15,51,54,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,23,7,A-Sun,136,93,92,187,1,11,198,58,95,59,702,67,106,Bryce Workman,245,Jacksonville,19,50,203,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,19,0,Big 12,52,91,88,170,3,25,195,59,80,35,417,44,64,Teddy Allen,244,West Virginia,13,33,96,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,85,7,Sun Belt,89,83,62,141,21,80,221,57,89,29,1006,15,60,Chris Bilbo,244,Troy,28,62,104,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,101,1,OVC,96,85,71,194,14,58,252,60,85,49,972,22,57,M.J. Brown,244,Tennessee-Martin,48,75,118,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,118,3,WCC,80,88,48,136,40,129,265,28,60,72,1202,15,89,David Carr,244,Portland,23,56,95,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,50,2,OVC,48,82,11,21,71,194,215,9,15,80,821,22,54,Cade Crosland,244,Tennessee Tech,23,29,70,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,55,8,AEC,116,87,44,90,43,126,216,27,39,63,1065,34,91,Danny Evans,244,Maine,32,71,150,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,46,21,Total,101,87,77,178,10,50,228,60,117,47,783,47,114,Damian Goodwin,244,Total,26,52,148,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,28,14,Southern,66,113,111,191,2,15,206,16,50,96,846,81,111,Brandon Hayman,244,Samford,32,41,147,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,34,21,Sun Belt,83,87,86,162,1,9,171,69,105,33,738,48,83,Kendall Lewis,244,Appalachian State,42,56,131,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,24,30,Ivy,104,110,110,194,0,0,194,24,54,71,1027,79,105,Doug Miller,244,Harvard,11,45,183,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,36,7,NEC,116,82,38,89,44,141,230,36,51,89,902,47,133,Angus Riley,244,Bryant,11,37,163,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,82,1,Total,52,79,48,151,31,75,226,55,75,36,719,17,45,Darrell Riley,244,Total,23,78,69,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,25,21,Total,85,95,81,187,14,57,244,40,56,79,892,66,113,Julian Royal,244,Total,20,63,151,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,16,63,CAA,135,102,102,144,0,0,144,40,80,63,681,90,132,Hunter Sabety,244,Hofstra,12,35,225,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,52,3,AAC,63,81,24,61,57,162,223,25,33,30,713,9,46,Marcus Sasser,244,Houston,19,29,72,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,45,0,Big Ten,59,93,59,118,34,121,239,24,30,27,602,4,44,Rocket Watts,244,Michigan State,13,38,63,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,18,19,Total,102,102,89,169,13,38,207,27,47,49,667,64,97,Lamar Wofford-Humphrey,244,Total,12,44,166,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,33,9,SWAC,74,94,67,138,27,88,226,28,44,40,690,27,82,Arthur Capers,243,Alabama A&M,27,48,101,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,138,1,MAAC,82,82,66,163,16,57,220,63,97,63,1191,12,104,Samuel Chaput,243,Monmouth,49,77,94,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,24,57,Total,122,105,105,175,0,0,175,33,93,78,1075,89,137,Evan Clayborne,243,Total,28,62,211,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,199,8,Ind,102,87,66,185,21,57,242,48,83,82,1478,31,183,E.J. Dawson,243,Longwood,59,130,133,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,6,36,Sun Belt,154,107,107,201,0,0,201,29,43,62,1052,84,187,Ben Elias,243,New Orleans,14,58,238,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,29,21,Patriot,95,79,18,36,61,163,199,24,36,60,794,4,78,Walter Ellis,243,Bucknell,30,26,99,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,39,219,MWC,219,101,101,203,0,0,203,41,80,80,1349,96,168,David Foster,243,Utah,17,74,315,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,94,8,ACC,106,80,31,57,49,162,219,34,43,44,994,15,73,Curtis Haywood II,243,Georgia Tech,47,57,121,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,28,1,AEC,60,90,52,135,38,101,236,25,37,32,683,12,30,Austin Howard,243,Maine,14,35,72,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,89,8,MEAC,80,85,57,122,28,83,205,45,83,34,931,11,70,K'ja Johnson,243,Florida A&M,45,77,91,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,37,5,WAC,91,83,24,48,59,154,202,18,29,59,741,26,91,Keyon Jones,243,New Mexico State,28,37,117,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,27,28,OVC,87,85,68,153,17,54,207,56,81,32,778,65,81,Rade Kukobat,243,Eastern Illinois,15,43,152,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,31,10,Horizon,109,88,73,145,15,39,184,52,79,31,729,53,115,Kevin Massiah,243,Milwaukee,12,42,162,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,151,0,MAAC,97,82,32,65,50,127,192,29,44,68,1503,13,112,Ibn Muhammad,243,Iona,49,61,110,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,135,2,MAC,38,88,64,152,24,80,232,43,66,32,992,5,81,Kashif Payne,243,Toledo,36,79,43,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,17,13,MEAC,93,87,49,101,38,103,204,31,46,31,692,29,63,Omari Peek-Green,243,Delaware State,22,45,122,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,143,14,A-10,127,82,47,110,35,116,226,44,72,64,1728,8,122,Dwayne Polk,243,Saint Louis,40,85,135,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,143,10,SEC,94,81,27,79,54,154,233,27,34,90,1427,21,134,Michael Porter,243,Kentucky,56,141,115,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,53,3,WCC,82,76,45,111,31,84,195,60,77,54,793,13,57,Jahbril Price-Noel,243,Pacific,11,59,95,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,28,54,Southland,132,91,90,165,1,6,171,60,98,50,772,73,122,Daniel Regis,243,Nicholls State,14,51,205,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,87,3,AAC,80,76,52,136,24,79,215,67,90,30,754,10,43,Grant Sherfield,243,Wichita State,25,56,90,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,19,35,A-10,88,85,85,185,0,2,187,73,108,75,1041,78,126,Kj Sherrill,243,Charlotte,22,58,166,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,67,35,Big West,174,85,61,146,24,95,241,49,80,102,1495,43,172,Brandon Smith,243,UC-Irvine,44,80,217,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,44,1,Total,68,79,54,118,25,79,197,60,96,49,818,29,93,Nigel Sydnor,243,NJIT,21,46,97,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,30,3,Big Sky,75,83,66,162,17,60,222,60,94,77,831,51,50,Donald Thomas,243,Sacramento State,24,51,126,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,23,4,SWAC,150,83,69,135,14,45,180,63,95,53,906,59,95,Lamont Walker,243,Texas Southern,28,31,209,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,66,2,CUSA,128,96,80,165,16,54,219,35,65,56,1016,50,78,DaShaun Williams,243,Houston,56,40,178,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,71,0,MEAC,88,84,39,113,45,150,263,30,46,62,967,15,82,Ibn Williams,243,Coppin State,35,82,103,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,15,7,SEC,65,93,68,137,25,96,233,31,42,59,658,34,65,Deaundrae Ballard,242,Florida,22,36,99,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,205,2,WCC,159,82,55,139,27,83,222,51,98,59,1591,37,88,Dontae Bryant,242,San Francisco,74,116,196,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,25,8,Big Sky,87,87,63,112,24,61,173,44,57,32,686,31,78,Spencer Coleman,242,Montana,24,37,118,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9,2,SWAC,64,73,36,66,37,109,175,59,76,33,521,28,45,Tonnie Collier,242,Texas Southern,8,33,92,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,25,16,Southland,79,78,76,149,2,8,157,84,126,58,847,76,103,Darian Dixon,242,Northwestern State,18,42,155,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,141,3,Total,97,87,61,142,26,95,237,42,99,75,1494,20,152,DeShawn Dockery,242,Total,49,122,117,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,30,32,MAC,99,95,81,174,14,52,226,38,89,61,796,39,124,B.J. Duling,242,Kent State,31,38,138,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,69,2,Southland,70,73,50,98,23,74,172,73,97,48,761,26,71,Dwight Gentry,242,Texas-Arlington,33,49,96,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,30,28,Total,109,91,91,168,0,4,172,60,91,60,995,83,100,TyQuane Goard,242,Total,35,40,192,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,6,3,CUSA,74,84,21,71,63,186,257,11,12,43,718,6,32,Marquis Godwin,242,Old Dominion,6,24,80,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,39,35,MAC,99,100,100,199,0,2,201,42,72,56,841,77,100,Egan Grafel,242,Northern Illinois,23,63,176,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,29,5,Ivy,71,83,35,69,48,111,180,28,34,65,638,33,95,Jon Jaques,242,Cornell,36,33,104,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,55,26,Total,199,80,66,108,14,38,146,68,109,120,1184,59,140,Jeremy Jones,242,Total,55,49,258,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,69,1,MEAC,49,79,30,66,49,145,211,35,53,31,623,19,37,Collins Joseph,242,Savannah State,24,46,68,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,92,12,CUSA,230,78,45,90,33,122,212,53,88,121,1960,86,204,Austin Karrer,242,Texas-San Antonio,67,60,316,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,31,1,NEC,35,90,51,102,39,130,232,23,35,58,593,5,79,Sayveon McEwen,242,Robert Morris,19,34,40,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,39,35,ACC,91,90,73,134,17,60,194,45,75,102,1069,60,138,Bryan Narcisse,242,Clemson,37,55,151,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,49,8,NEC,78,72,25,62,47,163,225,51,67,77,885,35,121,Steve Profeta,242,Saint Francis (PA),39,41,113,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,179,2,Big 12,90,73,45,106,28,87,193,68,81,31,1126,14,69,Charles Richardson,242,Nebraska,56,71,104,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,8,11,Big Sky,87,96,96,155,0,0,155,50,79,56,671,56,125,Jordan Salley,242,Sacramento State,18,37,143,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,16,20,MWC,89,89,89,165,0,0,165,64,93,63,958,80,107,Gerson Santo,242,Colorado State,18,30,169,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,4,9,Big East,62,96,94,184,2,6,190,48,87,57,576,77,60,Rob Thomas,242,St. John's (NY),17,29,139,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,23,45,CAA,152,89,58,108,31,122,230,33,50,86,1014,58,122,Stafford Trueheart,242,Hofstra,25,35,210,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,17,1,AEC,32,77,34,94,43,164,258,45,51,40,569,11,39,Michael Tyree,242,Stony Brook,21,30,43,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,48,19,Big Ten,104,93,78,156,15,43,199,41,76,34,828,63,102,Gordon Watt,242,Purdue,35,52,167,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,81,7,Southern,104,93,72,169,21,81,250,35,51,62,1374,73,169,Eric Wilson,242,Western Carolina,30,85,177,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,56,1,Southern,56,85,71,154,14,55,209,58,105,52,763,8,43,Gregg Wooten,242,Samford,24,75,64,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,30,31,Sun Belt,146,95,95,180,0,1,181,51,106,82,1058,117,181,O'Karo Akamune,241,Western Kentucky,45,61,263,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,23,22,SWAC,113,114,113,177,1,6,183,12,22,83,1039,70,118,Jabari Alex,241,Mississippi Valley State,34,48,183,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,12,60,Big West,125,103,103,221,0,0,221,35,57,59,884,64,106,Zack Atkinson,241,UC-Irvine,12,47,189,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9,10,CUSA,59,81,50,111,31,91,202,48,62,35,425,16,60,Nick Billingsley,241,Texas-San Antonio,13,42,75,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,196,9,WAC,90,84,33,79,51,173,252,22,40,90,1763,13,155,Lyndale Burleson,241,Nevada,87,83,103,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,32,6,Ivy,76,87,40,82,47,144,226,20,34,46,670,18,44,Matthue Cotton,241,Yale,20,25,94,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,171,0,Total,65,75,32,85,43,134,219,48,68,76,1251,7,75,Luke Davis,241,Total,47,108,72,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,25,22,Southland,116,104,104,217,0,0,217,33,81,28,775,85,81,Myron Dempsey,241,Texas A&M-Corpus Christi,33,41,201,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,22,23,Total,139,100,96,202,4,15,217,37,97,59,986,92,141,Kyle Doyle,241,Georgia Southern,30,71,231,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,8,21,Southern,97,104,103,184,1,4,188,32,54,53,642,45,102,Logan Dye,241,Samford,13,47,142,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,33,8,SEC,76,86,70,157,16,43,200,53,75,50,742,42,94,Jemal Farmer,241,Arkansas,24,52,118,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,17,4,Ivy,81,92,54,136,38,108,244,19,31,27,690,7,59,Jack Forrest,241,Columbia,8,31,88,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,34,2,OVC,110,82,69,169,13,46,215,64,91,97,1250,73,126,Tashon Fredrick,241,Tennessee State,38,65,183,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,18,22,Big East,87,92,80,166,12,34,200,45,57,32,658,50,64,Zach Freemantle,241,Xavier,17,28,137,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,98,3,Horizon,56,85,66,137,19,56,193,52,70,36,861,19,57,John David Gardner,241,Wright State,35,55,75,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,18,8,MEAC,86,85,27,71,58,188,259,13,24,57,563,23,76,John Grant Jr.,241,Savannah State,16,34,109,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,138,3,Sun Belt,69,75,58,140,17,60,200,74,100,55,1041,27,103,Deric Hill,241,Florida International,89,97,96,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11,37,MVC,122,97,97,186,0,1,187,47,88,57,854,75,134,John Jones,241,Illinois State,20,47,197,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,78,24,Total,184,88,78,164,10,32,196,55,97,76,1247,83,171,Mickey Mitchell,241,Total,45,81,267,2020,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,124,1,MAC,60,80,31,76,49,147,223,32,42,66,1558,5,119,Alex Moosmann,241,Miami (OH),29,89,65,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,36,1,Patriot,50,84,34,76,50,171,247,23,33,93,785,9,59,Ryan Pearson,241,Navy,18,55,59,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,33,46,SWAC,128,94,85,147,9,33,180,44,84,60,858,67,125,Yalen Reed,241,Alcorn State,13,42,195,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,28,6,SEC,79,92,75,155,17,57,212,40,59,23,609,53,65,Dietric Slater,241,Mississippi State,40,54,132,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,18,12,Big 12,123,98,98,189,0,0,189,45,74,100,1091,68,182,Levi Stockard III,241,Kansas State,31,73,191,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,65,6,MAC,125,83,50,102,33,103,205,41,62,88,1316,39,85,Dylan Alderson,240,Toledo,38,58,164,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,38,10,Total,46,81,40,90,41,137,227,37,45,39,670,9,43,Cam Biedscheid,240,Total,9,36,55,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,79,25,Total,122,84,60,179,24,68,247,48,83,64,1381,36,127,Nate Butler,240,Texas Christian,56,80,158,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,47,10,Big West,63,82,38,59,44,120,179,32,39,24,597,14,54,Nic Campbell,240,UC-Irvine,13,27,77,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,20,32,Summit,98,95,95,198,0,0,198,50,92,68,817,59,127,David Gebru,240,Western Illinois,15,54,157,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,69,1,MWC,58,76,29,67,47,134,201,41,52,54,744,19,73,Kyle Green,240,Air Force,24,49,77,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,26,22,MAAC,112,97,87,194,10,33,227,36,63,52,782,67,114,Rodney Hawkins,240,Saint Peter's,12,49,179,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,52,5,Total,86,82,53,96,29,116,212,47,60,51,714,32,77,Tyrie Jackson,240,Total,29,47,118,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,14,16,Total,87,94,94,178,0,0,178,52,91,68,813,45,141,James Johnson,240,Total,12,79,132,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,47,1,Big Sky,54,82,32,70,50,120,190,26,34,40,966,10,58,Matt Johnson,240,Northern Colorado,20,23,64,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,28,19,CAA,138,92,71,156,21,61,217,35,65,111,966,64,135,Karolis Kundrotas,240,Elon,15,63,202,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,27,18,CUSA,131,99,95,214,4,13,227,38,96,53,835,84,84,Jeremy Mayfield,240,Alabama-Birmingham,10,40,215,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,57,19,WCC,67,86,48,116,38,102,218,30,40,41,839,33,78,Ray Murdock,240,San Diego,28,68,100,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,38,10,A-Sun,,85,58,106,27,80,186,43,63,29,612,,,Hrvoje Pervan,240,Mercer,19,,144,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,25,3,Southland,114,91,91,182,0,0,182,58,85,74,724,68,81,Kalem Porterie,240,Northwestern State,18,63,182,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,23,36,Total,112,93,92,197,1,22,219,53,84,87,931,60,151,Pete Rakocevic,240,Total,12,76,172,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,65,4,CAA,80,76,34,70,42,110,180,46,71,63,1021,20,90,Heiden Ratner,240,James Madison,41,58,100,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,17,89,GWC,181,94,94,208,0,0,208,52,83,90,1551,97,240,Ryan Regis,240,NJIT,25,90,278,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,49,17,MAAC,124,82,41,69,41,104,173,35,49,32,904,31,99,David Ryan,240,Siena,25,33,155,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,20,4,GWC,125,72,32,89,40,124,213,56,77,30,754,40,74,Jourdain Scoubes,240,Utah Valley,18,32,165,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,57,10,Big Ten,76,91,79,162,12,62,224,46,90,90,890,60,90,Jevohn Shepherd,240,Michigan,28,59,136,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,53,39,Southern,147,92,77,130,15,61,191,41,59,58,879,53,116,Jalen Slawson,240,Furman,48,57,200,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,48,5,Southland,47,85,59,112,26,82,194,44,60,31,845,34,70,Byron Smith,240,Southeastern Louisiana,29,57,81,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,15,56,Big South,164,92,92,198,0,1,199,56,112,87,1220,96,162,Armel TeTe,240,Presbyterian,21,77,260,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,10,95,CUSA,85,99,99,182,0,0,182,42,72,105,1133,79,174,Kevin Thomas,240,Tulane,10,65,164,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,24,15,Southland,98,91,91,223,0,2,225,58,89,60,726,83,134,Aldrynn Wardell,240,McNeese State,18,77,181,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,6,8,MEAC,97,91,90,183,1,3,186,57,95,46,670,70,116,Trey Warren,240,Florida A&M,6,70,167,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,44,8,Total,73,90,53,105,37,122,227,23,36,54,757,25,59,Joshua White,240,Total,17,32,98,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,29,15,Total,108,91,69,184,22,95,279,36,60,78,936,64,114,Aaron Williams,240,Chicago State,51,73,172,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,32,11,ACC,59,79,60,139,19,51,190,63,76,31,656,33,43,Isaiah Wong,240,Miami (FL),15,52,92,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,48,2,WCC,46,80,61,126,19,49,175,61,79,13,462,12,36,Brandon Worthy,240,Loyola Marymount,23,41,58,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,82,8,MWC,62,80,43,105,37,105,210,42,62,59,769,2,84,Montigo Alford,239,Boise State,28,64,64,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,82,3,MVC,41,74,21,48,53,185,233,38,50,84,713,4,30,Jacob Baryenbruch,239,Drake,19,35,77,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,90,1,MVC,62,74,33,72,41,118,190,50,64,30,688,12,54,Charles Bennett,239,Indiana State,24,56,74,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,24,31,Total,93,91,87,190,4,11,201,53,96,58,964,67,128,Stephan Bennett,239,Total,20,40,160,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,38,10,Total,78,84,75,172,9,47,219,62,86,64,895,39,85,Nazeer Bostick,239,Total,38,64,117,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,40,13,WCC,39,80,18,55,62,179,234,17,25,88,984,20,105,Danny Brown,239,San Diego,29,53,59,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,6,8,MEAC,77,99,99,180,0,1,181,41,82,26,557,46,70,Evins Desir,239,Florida A&M,10,43,123,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,15,15,Total,143,95,93,260,2,8,268,47,81,72,1002,50,128,Julius Francis,239,Total,14,86,193,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,29,7,OVC,80,78,26,59,52,135,194,31,39,33,679,34,50,Jarrett Givens,239,Austin Peay,34,21,114,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,48,14,Total,80,88,57,110,31,87,197,32,59,35,728,17,95,Julian Harrell,239,Total,19,39,97,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,68,8,MVC,82,88,66,162,22,61,223,41,57,33,855,12,77,Danya Kingsby,239,Bradley,26,59,94,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,14,7,Total,73,96,96,198,0,0,198,47,69,87,758,65,120,Blake Mishler,239,Total,12,47,138,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,65,6,CUSA,74,83,65,123,18,78,201,55,107,63,842,25,90,Payton Moore,239,Rice,39,74,99,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
