,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
280,12,2,MVC,59,34,12,30,22,67,97,5,12,91,627,18,84,Max Martino,95,Northern Iowa,19,26,77,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,48,1,Ind,30,29,18,39,11,32,71,26,31,24,364,4,37,Montana Mayfield,95,NJIT,6,32,34,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,22,7,Sun Belt,47,34,22,44,12,43,87,15,16,22,345,12,22,Josh Nicholas,95,Louisiana-Monroe,8,25,59,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,19,7,WAC,49,30,7,20,23,66,86,12,15,31,436,21,58,Reed Nottage,95,California Baptist,5,17,70,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,21,10,Big 12,32,30,30,60,0,0,60,35,62,27,429,35,67,Marlon Pompey,95,Texas A&M,14,29,67,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,17,20,Big Sky,64,33,28,82,5,19,101,24,42,57,489,30,41,Joey Quigley,95,Sacramento State,19,24,94,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,17,4,MAC,31,37,29,54,8,28,82,13,28,41,348,27,21,Nikola Rakicevic,95,Buffalo,12,18,58,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,15,21,Big 12,59,33,33,69,0,0,69,29,51,50,583,57,100,Mark Shepherd,95,Baylor,23,27,116,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,96,1,MEAC,40,34,31,81,3,16,97,24,51,34,618,11,46,Danny Smith,95,Morgan State,19,58,51,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,14,Pac-12,47,38,38,68,0,0,68,19,39,32,460,24,75,Lars Thiemann,95,University of California,6,32,71,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,26,1,Big South,23,36,17,38,19,57,95,4,5,26,264,6,22,Messiah Thompson,95,Campbell,16,18,29,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,26,24,MAAC,87,32,26,37,6,26,63,25,40,27,512,27,70,Dylan Van Eyck,95,Iona,23,19,114,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,29,0,Patriot,35,38,24,39,14,49,88,5,8,46,374,17,26,Grant Vermeer,95,Navy,16,26,52,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,27,4,Southland,42,37,36,63,1,10,73,20,26,28,411,31,55,Hondo Webb,95,Lamar,10,54,73,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,12,9,Sun Belt,70,34,34,72,0,2,74,27,42,38,427,36,72,Youry White,95,Louisiana-Monroe,10,25,106,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,27,7,Big Ten,55,31,14,47,17,63,110,16,26,31,503,11,46,Tre' Williams,95,Minnesota,10,24,66,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,15,10,CUSA,43,36,36,81,0,1,82,23,41,57,440,36,91,Jean Michel Yotio,95,Central Florida,16,38,79,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14,6,SWAC,29,31,16,49,15,63,112,17,29,45,397,14,38,Diamon Alexander,94,Alabama A&M,14,22,43,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,18,10,MAC,46,36,28,70,8,28,98,14,24,33,333,23,40,Andrew Atman,94,Buffalo,4,20,69,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,11,3,A-Sun,44,35,33,77,2,5,82,22,28,28,304,23,41,Radwan Bakkali,94,Jacksonville,3,34,67,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,37,0,WCC,54,38,38,93,0,6,99,18,42,30,536,12,56,Nassir Barrino,94,San Diego,18,33,66,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,29,4,Big East,45,33,19,47,14,47,94,14,21,45,609,26,56,Charlie Burch,94,Providence,12,35,71,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2,0,MAC,7,29,3,4,26,60,64,10,13,29,109,2,8,Nick Goddard,94,Akron,1,6,9,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,19,14,NEC,66,36,31,63,5,25,88,17,30,30,645,30,65,Corey Hallett,94,Monmouth,14,32,96,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,13,1,AEC,25,29,20,43,9,24,67,27,38,44,277,15,31,Ishmail Jabbie,94,Maryland-Baltimore County,13,21,40,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,29,11,Horizon,45,33,21,58,12,41,99,16,29,30,418,19,38,Mel Johnson,94,Youngstown State,30,25,64,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,42,0,Big East,34,31,21,42,10,42,84,22,37,54,416,5,51,Elisha Justice,94,Louisville,17,26,39,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,16,6,SWAC,27,34,21,46,13,56,102,13,20,38,357,15,38,Ricky Lamb,94,Mississippi Valley State,16,31,42,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,10,0,SWAC,41,29,28,73,1,13,86,35,54,25,343,20,19,St. Paul Latham,94,Texas Southern,10,40,61,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,20,4,SWAC,104,34,34,90,0,0,90,26,60,38,589,52,63,Michael Matlock,94,Mississippi Valley State,22,24,156,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,43,0,ACC,14,28,1,6,27,81,87,11,15,38,403,4,26,Wes Miller,94,North Carolina,12,15,18,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,26,0,MAAC,29,30,21,63,9,33,96,25,26,29,336,4,29,Richie Mitchell,94,Marist,13,24,33,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,22,0,AEC,25,32,22,52,10,56,108,20,27,30,445,11,50,Precious Okoh,94,Maine,6,41,36,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,63,5,OVC,43,35,17,41,18,71,112,6,9,27,564,11,29,Paul Paradoski,94,Southeast Missouri State,30,31,54,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15,2,SWAC,68,33,27,84,6,46,130,22,33,28,563,23,47,Bryant Purvis,94,Grambling,7,42,91,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,29,0,Southland,29,33,23,46,10,49,95,18,33,28,410,8,42,Aldric Reynolds,94,Texas-San Antonio,16,37,37,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,30,1,Sun Belt,26,35,22,53,13,37,90,11,19,26,356,5,31,Jaylan Robertson,94,Coastal Carolina,17,30,31,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,48,2,SWAC,51,31,10,34,21,63,97,11,18,25,501,8,47,Ahmadu Sarnor,94,Mississippi Valley State,20,23,59,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,18,3,OVC,60,32,20,40,12,43,83,18,27,32,344,11,49,Ben Sheppard,94,Belmont,13,24,71,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,8,44,ACC,76,31,31,58,0,0,58,32,53,48,588,55,78,Tunji Soroye,94,Virginia,12,33,131,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,16,5,Total,45,33,23,73,10,39,112,18,37,32,364,12,32,Charles Standifer,94,Total,13,23,57,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,9,14,Total,67,35,35,76,0,0,76,24,40,49,552,38,92,Gene Swindle,94,Total,8,32,105,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,3,2,OVC,26,37,25,49,12,44,93,8,19,36,270,10,21,Jachai Taylor,94,Murray State,5,13,36,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,34,3,MAC,47,34,31,63,3,11,74,23,47,31,508,7,58,Greg Tribble,94,Akron,8,33,54,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,20,0,MEAC,34,33,26,60,7,41,101,21,37,67,461,23,35,Jordan Weathers,94,Norfolk State,15,25,57,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,29,1,Big Sky,28,37,37,92,0,2,94,20,27,26,327,19,49,Chris Whitaker,94,Portland State,12,31,47,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,12,5,Ivy,43,35,34,68,1,9,77,22,37,48,286,20,48,Jameel Alausa,93,Yale,3,20,63,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,28,1,Summit,26,31,11,21,20,73,94,11,14,53,572,8,47,Drew Allen,93,Southern Utah,12,34,34,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,19,13,NEC,60,30,18,46,12,38,84,21,34,45,578,21,37,Greg Andrade,93,Central Connecticut State,12,17,81,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,14,1,MAAC,21,30,13,50,17,50,100,16,18,43,467,4,40,Rich Audu,93,Siena,8,33,25,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,7,12,MWC,54,31,31,64,0,0,64,31,59,57,434,25,55,Jonathan Barnes,93,Wyoming,6,20,79,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,11,12,NEC,51,30,24,58,6,18,76,27,42,55,299,34,60,Nadi Beciri,93,Fairleigh Dickinson,13,29,85,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,38,8,CUSA,70,35,25,54,10,37,91,13,33,27,562,23,44,Jordan Brinson,93,Alabama-Birmingham,17,20,93,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,56,1,CAA,65,30,22,63,8,36,99,25,47,51,669,9,70,Major Canady,93,Drexel,17,28,74,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,19,3,Southland,19,32,27,71,5,19,90,24,31,29,420,22,47,Rodney Carson,93,New Orleans,14,29,41,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,64,10,MVC,32,35,35,84,0,3,87,23,38,29,546,17,71,Mykel Cleveland,93,Southern Illinois,19,42,49,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,5,4,CUSA,30,37,31,50,6,31,81,13,23,17,268,13,19,Justin Coleman,93,Marshall,5,13,43,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,10,2,Ivy,20,35,12,38,23,75,113,0,0,27,501,8,41,Perry Cowan,93,Brown,10,14,28,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,17,1,SWAC,12,35,15,31,20,88,119,3,10,27,347,6,28,Miles Daniels,93,Jackson State,14,11,18,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,18,25,Total,55,42,42,102,0,0,102,9,13,57,642,40,114,Gilles Dierickx,93,Total,8,50,95,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,12,6,A-Sun,,31,16,39,15,53,92,16,21,25,290,,,Derek Duggins,93,Jacksonville,20,,32,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,21,26,Ivy,55,33,33,71,0,0,71,27,70,55,492,33,69,Chris Egi,93,Harvard,17,34,88,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,42,3,ACC,30,31,24,51,7,17,68,24,33,30,332,5,22,RayQuan Evans,93,Florida State,8,25,35,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,3,24,CUSA,67,37,37,65,0,0,65,19,40,29,360,31,76,Kaosi Ezeagu,93,Texas-El Paso,9,36,98,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,16,16,MEAC,76,37,37,68,0,4,72,19,39,61,568,48,129,Maricus Glenn,93,Savannah State,16,36,124,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,19,7,A-10,11,33,8,17,25,67,84,2,2,23,283,16,21,DaShone Kirkendoll,93,Temple,5,8,27,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,3,5,MAC,30,33,16,34,17,74,108,10,13,45,299,13,36,Spencer Krannitz,93,Central Michigan,4,9,43,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,11,3,SWAC,31,31,14,33,17,44,77,14,24,16,310,2,23,Robert Lewis,93,Texas Southern,3,12,33,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,40,4,Southern,29,33,20,50,13,41,91,14,19,26,337,9,30,Devin McNeil,93,Samford,15,34,38,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,50,0,WCC,16,39,35,85,4,14,99,11,18,14,401,4,25,Brian McTear,93,Portland,8,42,20,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,80,2,Horizon,40,35,28,87,7,28,115,16,27,20,514,13,40,D'Juan Miller,93,Illinois-Chicago,22,43,53,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,9,8,CUSA,40,34,24,42,10,49,91,15,39,26,317,17,39,Tyler Millin,93,Middle Tennessee,8,20,57,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,8,9,MAAC,51,31,28,67,3,9,76,28,43,49,271,25,53,Obi Momah,93,Marist,6,23,76,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,12,6,Pac-10,40,38,38,69,0,0,69,17,34,65,434,28,78,Fendi Onobun,93,Arizona,7,21,68,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,4,11,Total,28,37,37,71,0,0,71,19,25,53,273,26,50,Hannes Polla,93,Total,5,28,54,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,11,9,Big East,51,33,17,39,16,49,88,11,25,29,320,26,36,Tyrese Samuel,93,Seton Hall,4,20,77,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,10,1,Total,13,33,12,24,21,65,89,6,11,35,275,5,31,Marcel Thompson,93,Total,4,12,18,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,37,0,Big South,27,23,7,28,16,56,84,31,42,76,413,7,56,Cole Wilder,93,Radford,10,41,34,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,7,11,OVC,36,40,40,77,0,1,78,13,22,27,286,40,43,Reece Wilkinson,93,Tennessee Tech,7,22,76,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,10,1,WAC,22,25,24,67,1,12,79,41,61,16,300,20,38,Jeremy Adams,92,Grand Canyon,6,15,42,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,35,7,Big Ten,24,31,18,46,13,58,104,17,25,30,404,8,57,Nikola Baran,92,Northwestern,12,31,32,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,14,3,AEC,4,29,6,18,23,72,90,11,13,24,239,8,39,Louis Barraza,92,Albany (NY),8,23,12,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,10,11,MEAC,115,36,36,64,0,0,64,20,39,77,744,49,128,Theodore Boyomo,92,Howard,14,42,164,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,34,0,Patriot,26,32,18,46,14,47,93,14,19,31,495,4,43,Ethan Brittain-Watts,92,Boston University,18,28,30,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,33,0,MWC,21,32,18,47,14,46,93,14,24,15,338,8,30,Rashaun Broadus,92,Brigham Young,9,30,29,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,13,17,Big West,72,39,39,77,0,0,77,14,37,30,441,49,52,Tyquan Brown,92,UC-Riverside,18,33,121,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,5,6,MAAC,42,28,28,54,0,0,54,36,67,48,312,30,71,Karamoko Cisse,92,Rider,10,21,72,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,32,0,OVC,20,35,23,49,12,43,92,10,18,23,254,7,38,Chad Culbreath,92,Murray State,16,24,27,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,14,1,Patriot,33,35,22,60,13,34,94,9,18,55,416,14,54,Lawrence Dixon,92,Holy Cross,14,30,47,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,29,1,OVC,18,30,6,16,24,73,89,8,15,29,416,5,19,Justin Flatt,92,Tennessee-Martin,9,30,23,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,31,7,Total,31,32,20,31,12,46,77,16,25,64,554,9,61,Blake Foeman,92,Denver,4,34,40,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,5,32,NEC,39,42,42,71,0,0,71,8,22,51,540,30,63,Andre Frederick,92,Robert Morris,19,27,69,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,9,3,Total,43,32,23,53,9,50,103,19,30,25,270,9,31,Ron Freeman,92,Total,12,16,52,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,33,0,WAC,49,28,22,50,6,15,65,30,40,38,435,4,40,Tevin Hall,92,Louisiana Tech,16,34,53,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,26,0,NEC,21,30,19,46,11,44,90,21,25,28,383,4,48,Chad Holley,92,Mount St. Mary's,14,38,25,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,3,9,Southern,38,40,40,94,0,0,94,12,25,53,489,41,82,DeAngelo Jackson,92,North Carolina-Greensboro,9,26,79,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,22,32,MAAC,71,35,35,72,0,2,74,22,38,50,589,36,101,Jermaine Jackson,92,Rider,19,45,107,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,9,3,A-10,37,29,10,24,19,56,80,15,24,25,263,14,39,Mar'Qywell Jackson,92,Duquesne,4,12,51,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,24,0,Horizon,29,30,25,53,5,15,68,27,36,24,282,10,35,Gabe Kindred,92,Loyola (IL),16,28,39,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,8,1,MVC,51,31,14,26,17,57,83,13,19,70,333,13,60,Milos Knezevic,92,Bradley,9,24,64,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,6,6,AEC,37,32,32,60,0,0,60,28,49,39,329,26,39,RA Kpedi,92,Vermont,4,18,63,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,17,4,A-10,39,34,26,48,8,40,88,16,32,43,393,13,36,Tanner Lancona,92,Saint Louis,12,18,52,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,11,17,Horizon,56,32,15,31,17,54,85,11,18,53,553,28,48,Tom Levin,92,Loyola (IL),20,18,84,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,5,7,A-10,41,31,24,69,7,24,93,23,42,30,399,28,55,Mekhi Long,92,Rhode Island,21,20,69,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,6,12,Ivy,33,32,16,33,16,57,90,12,18,37,336,14,40,Thurston McCarty,92,Cornell,3,11,47,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,17,29,Big East,52,38,33,64,5,24,88,11,25,35,405,27,43,Jimmy Nichols,92,Providence,7,28,79,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,7,2,Southern,61,35,35,75,0,1,76,22,43,56,412,30,80,Yalim Olcay,92,Western Carolina,7,29,91,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,15,1,MEAC,37,30,23,61,7,35,96,25,34,43,369,19,23,Montraz Oliver,92,Maryland-Eastern Shore,11,19,56,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,8,0,Southern,30,30,5,14,25,55,69,7,9,39,256,5,25,Jaylon Pugh,92,Furman,6,14,35,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,58,0,Big 12,33,31,25,69,6,41,110,24,35,30,495,7,46,Daylen Robinson,92,Texas Tech,27,53,40,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,15,3,MAAC,28,38,27,66,11,28,94,5,8,44,291,13,54,Cassidy Ryan,92,Canisius,7,21,41,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,46,1,Big West,24,26,26,62,0,2,64,40,48,20,285,3,38,Paul Wayne,92,Cal State Northridge,29,30,27,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,5,1,MEAC,14,34,19,73,15,76,149,9,15,27,322,7,15,Donald Williams,92,Maryland-Eastern Shore,13,33,21,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6,2,Total,45,37,32,73,5,24,97,13,22,45,321,28,36,Erik Williams,92,Total,6,14,73,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,9,11,AEC,75,39,31,55,8,31,86,6,14,69,589,28,57,Jabrille Williams,92,Binghamton,10,28,103,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,9,5,SWAC,40,38,37,76,1,3,79,15,26,30,268,38,47,Osa Wilson,92,Southern,15,26,78,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,7,4,WCC,23,34,34,80,0,0,80,24,36,36,427,16,79,Tao Xu,92,San Francisco,7,39,39,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,41,0,A-Sun,20,31,23,42,8,20,62,21,28,33,325,4,39,Emmanuel Adedoyin,91,North Florida,10,41,24,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19,0,A-10,25,32,17,34,15,39,73,12,13,29,368,4,30,Marvin Binney,91,Duquesne,15,21,29,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,11,2,Patriot,30,33,27,68,6,19,87,19,31,49,437,35,59,Michael Brown,91,Navy,9,22,65,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,24,1,Big Sky,29,38,29,53,9,40,93,6,16,24,296,8,14,Ja'Vary Christmas,91,Idaho,7,11,37,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,9,2,Ivy,28,32,14,29,18,57,86,9,17,53,289,9,21,John Comfort,91,Princeton,2,15,37,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,9,20,Pac-10,55,29,29,65,0,0,65,33,60,54,597,37,94,Rousean Cromwell,91,Southern California,15,33,92,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,53,2,SEC,37,31,20,45,11,39,84,18,24,32,546,13,38,Austin Crowley,91,Mississippi,12,26,50,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,47,4,NEC,42,28,12,34,16,40,74,19,28,14,396,7,24,Jordan Davis,91,Monmouth,19,23,49,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,14,1,MAC,29,25,18,46,7,30,76,34,48,28,284,6,44,Shamar Dillard,91,Eastern Michigan,9,25,35,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,21,20,SEC,94,38,38,89,0,0,89,15,24,84,728,37,39,Tim Dixon,91,Georgia,14,34,131,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,45,1,NEC,32,28,19,42,9,24,66,26,33,15,364,4,27,Lucas Faggiano,91,Long Island University,20,33,36,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2,8,MAC,46,41,41,92,0,0,92,9,29,36,383,22,62,Darius Harper,91,Miami (OH),7,33,68,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,7,6,MAC,18,31,31,48,0,0,48,29,41,24,180,16,27,Quaran Jones,91,Eastern Michigan,13,8,34,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,24,1,A-Sun,43,35,25,49,10,18,67,11,16,25,354,16,25,Cyrus Largie,91,Florida Gulf Coast,13,35,59,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,70,0,Southern,34,29,11,34,18,69,103,15,21,32,400,7,46,Rashad Lewis,91,Mercer,23,23,41,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,11,3,WAC,43,36,36,49,0,0,49,19,38,18,190,22,23,Omar Lo,91,California Baptist,4,15,65,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,39,16,Total,64,31,14,42,17,54,96,12,22,91,691,20,115,Ryan McCoy,91,Total,19,60,84,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,9,26,Total,45,37,25,44,12,63,107,5,6,76,415,28,34,Blake McLimans,91,Total,6,12,73,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,24,12,Ivy,69,30,24,47,6,16,63,25,42,27,401,18,46,Lucas Monroe,91,Pennsylvania,16,28,87,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,21,2,Ivy,38,32,18,36,14,36,72,13,22,45,314,13,30,Conor Mullen,91,Cornell,10,20,51,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20,1,Ind,35,34,32,80,2,6,86,21,40,27,285,15,21,LeShaun Murphy,91,Southern Illinois-Edwardsville,10,31,50,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6,62,MEAC,87,34,34,100,0,0,100,23,67,63,636,65,151,Onyekachukwu Odi,91,Florida A&M,10,51,152,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,15,7,Patriot,52,37,35,78,2,12,90,15,29,31,294,21,26,Danny Ogele,91,Navy,2,31,73,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3,24,ACC,73,31,31,57,0,0,57,29,43,31,463,47,84,Ody Oguama,91,Wake Forest,9,25,120,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,6,Big Ten,35,29,19,40,10,26,66,23,34,33,234,11,35,David Palmer,91,Iowa,3,15,46,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
