,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
278,6,0,Big Sky,6,12,2,7,10,26,33,0,0,21,134,3,9,William FitzPatrick,34,Sacramento State,3,3,9,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,7,1,Big West,5,12,3,3,9,18,21,1,2,19,77,7,4,Hunter Ford,34,UC-Santa Barbara,1,2,12,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,12,2,Big East,28,12,5,13,7,35,48,3,4,26,242,6,30,Richard Freudenberg,34,St. John's (NY),1,17,34,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2,0,CUSA,21,12,5,9,7,30,39,3,5,27,168,2,3,Jeremiah Gambrell,34,Western Kentucky,4,8,23,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,12,2,MAAC,22,12,7,17,5,11,28,5,11,13,225,13,26,Michael Gore,34,Saint Peter's,6,27,35,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,27,1,Big Sky,16,14,13,44,1,6,50,5,13,60,276,9,17,Kendall Groom,34,Sacramento State,29,19,25,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6,1,AEC,23,10,6,13,4,14,27,10,23,22,203,10,20,David Hall,34,New Hampshire,9,19,33,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,11,0,Horizon,19,10,3,14,7,18,32,7,10,26,179,9,10,Nick Hansen,34,Milwaukee,0,12,28,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,3,0,ACC,2,12,9,15,3,7,22,7,8,5,60,3,6,Anthony Harris,34,North Carolina,4,2,5,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,9,5,ACC,37,14,13,22,1,6,28,5,8,35,309,17,37,Simon Harris,34,North Carolina State,5,12,54,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,12,0,AEC,17,13,9,30,4,15,45,4,8,21,193,5,30,Brandon Hickson,34,Stony Brook,8,24,22,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,59,0,Big Sky,30,5,1,16,4,12,28,20,28,28,387,6,39,Hayden Hunter,34,Weber State,7,35,36,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4,0,OVC,9,11,6,10,5,18,28,7,11,9,88,4,9,Monty Johal,34,Tennessee State,2,8,13,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,4,1,MWC,18,12,8,16,4,18,34,6,16,18,107,12,12,Keshad Johnson,34,San Diego State,5,8,30,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,9,3,Big West,7,13,12,23,1,9,32,7,8,20,129,2,12,Tajai Johnson,34,UC-Riverside,5,13,9,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,5,0,MEAC,9,12,6,12,6,38,50,4,7,29,153,7,23,Martin Jones,34,North Carolina A&T,3,3,16,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,3,1,Summit,12,13,12,17,1,4,21,7,10,13,78,7,16,Tasos Kamateros,34,South Dakota,1,1,19,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,3,2,WCC,13,15,15,25,0,0,25,4,12,34,226,12,30,Ryan Keenan,34,Pepperdine,1,12,25,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1,3,Ivy,5,15,15,22,0,0,22,4,8,10,47,7,2,Keeshawn Kellman,34,Princeton,0,7,12,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,8,1,Horizon,16,11,11,24,0,5,29,12,28,9,137,8,11,Tra'Quan Knight,34,Detroit Mercy,8,6,24,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,3,4,ACC,17,14,14,38,0,3,41,6,15,25,185,12,28,Robert Krabbendam,34,Virginia Tech,6,5,29,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,7,4,MEAC,29,17,17,31,0,0,31,0,4,18,169,11,29,Jamin Lackey,34,North Carolina A&T,0,14,40,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,10,15,A-Sun,37,12,7,13,5,23,36,5,9,25,235,6,19,Emmanuel Lambright,34,North Florida,6,16,43,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2,5,Big South,24,13,13,21,0,0,21,8,21,29,227,16,27,Josh Lamons,34,High Point,2,11,40,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,16,0,MEAC,8,11,7,14,4,10,24,8,13,18,111,1,7,Chris Lewis,34,Delaware State,6,9,9,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2,9,NEC,31,15,15,38,0,0,38,4,13,46,211,22,45,Myles Mann,34,Fairleigh Dickinson,3,11,53,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2,0,CAA,7,11,5,7,6,24,31,6,9,25,105,1,7,Marquis Marshall,34,Towson,3,3,8,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,16,0,Southland,7,11,7,22,4,18,40,8,14,29,196,2,26,Marcus Mathieu,34,McNeese State,3,18,9,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,10,2,Horizon,20,12,5,13,7,28,41,3,8,24,201,2,26,Brandon Maxwell,34,Northern Kentucky,5,26,22,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,7,1,NEC,42,11,10,24,1,5,29,11,18,20,308,15,21,Anaclet Mulumba Mbayi,34,Fairleigh Dickinson,9,15,57,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,14,5,Southland,24,10,10,21,0,1,22,14,27,27,186,16,41,Jacquan McClinton,34,Central Arkansas,10,11,40,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,3,0,Sun Belt,4,13,7,15,6,27,42,2,5,22,74,4,15,Aubrey McRae,34,Georgia Southern,11,3,8,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1,17,Big Sky,31,14,14,31,0,0,31,6,15,28,259,14,58,Daniel Melifonwu,34,Southern Utah,2,17,45,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,5,7,MWC,8,14,14,28,0,0,28,6,13,21,113,9,8,DeShawn Mitchell,34,Nevada-Las Vegas,1,8,17,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,3,21,NEC,11,15,15,39,0,0,39,4,15,15,216,23,35,Vaughn Morgan,34,Robert Morris,8,17,34,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,9,1,Southern,16,11,3,9,8,15,24,4,7,9,142,4,20,Duane Moss,34,Chattanooga,3,7,20,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,37,4,MEAC,26,14,14,33,0,1,34,6,18,69,409,5,45,Brandon Oliver,34,Delaware State,22,40,31,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,11,0,Big West,13,11,3,11,8,32,43,4,9,22,136,2,9,Tide Osifeso,34,UC-Santa Barbara,2,7,15,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,24,3,Summit,12,13,9,16,4,22,38,4,7,22,213,7,22,Kruz Perrott-Hunt,34,South Dakota,3,14,19,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2,1,MVC,20,9,9,25,0,5,30,16,21,27,189,10,35,Justin Petty,34,Evansville,3,10,30,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2,3,A-Sun,13,11,11,24,0,0,24,12,21,14,68,13,13,Blake Preston,34,Liberty,1,4,26,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,5,7,MAC,15,15,12,30,3,17,47,1,9,32,194,11,28,Shane Ross,34,Toledo,3,8,26,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,7,21,SWAC,48,13,13,29,0,1,30,8,15,24,349,28,63,Gebreal Samaha,34,Mississippi Valley State,3,20,76,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,8,1,SWAC,9,12,6,17,6,24,41,4,7,19,127,8,21,Azariah Seay,34,Alabama State,6,7,17,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,5,0,SWAC,7,9,4,14,5,17,31,11,11,8,84,7,9,Chris Simms,34,Alcorn State,4,8,14,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,8,1,MAC,42,10,6,17,4,23,40,10,15,25,284,19,50,Lucas Smith,34,Akron,4,10,61,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,10,0,SWAC,17,11,6,12,5,22,34,7,11,31,145,2,24,Henry Taylor,34,Mississippi Valley State,6,13,19,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16,1,Horizon,22,15,14,28,1,3,31,3,6,33,289,5,27,Anthony Wells,34,Cleveland State,6,13,27,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,5,OVC,15,14,14,29,0,0,29,6,11,18,144,9,19,Tyrell White,34,Southeast Missouri State,0,11,24,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,6,5,SEC,17,15,14,19,1,9,28,3,3,14,100,8,12,Jaylin Williams,34,Auburn,6,6,25,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2,0,SWAC,9,12,11,23,1,6,29,9,21,3,74,6,7,Brandon Wilson,34,Grambling,2,11,15,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,7,1,WAC,31,11,11,36,0,2,38,12,21,16,150,13,18,Kerry Wooldridge,34,San Jose State,1,9,44,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0,6,WAC,19,13,13,28,0,0,28,7,14,18,135,8,20,Mo Ahmed,33,Missouri-Kansas City,4,8,27,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2,3,Big 12,21,13,13,30,0,0,30,7,9,10,131,4,29,Yuat Alok,33,Texas Christian,0,14,25,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,5,0,MVC,11,12,8,15,4,9,24,5,7,34,163,4,6,Mason Alwan,33,Bradley,6,9,15,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1,1,CUSA,9,10,4,15,6,22,37,7,9,5,98,13,14,Sam Anderson,33,Houston,5,10,22,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,11,0,SWAC,5,11,5,13,6,15,28,5,8,7,105,5,1,Isaiah Attles,33,Alcorn State,6,7,10,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,4,7,Total,8,14,14,27,0,0,27,5,9,32,189,21,33,Marquis Barnett,33,Quinnipiac,2,8,29,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,3,1,MEAC,10,12,12,38,0,2,40,9,11,21,150,8,8,Amir Bell,33,Delaware State,3,17,18,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,17,6,WAC,23,12,12,39,0,1,40,9,22,29,329,13,57,Andreas Bigum,33,Texas-Rio Grande Valley,3,24,36,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2,6,Summit,13,12,6,14,6,13,27,3,4,17,91,8,14,Jal Bijiek,33,North Dakota,1,10,21,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,32,4,MWC,24,12,11,23,1,6,29,8,13,38,326,4,19,Henry Bolton,33,Utah State,10,23,28,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,6,13,SEC,17,15,15,19,0,1,20,3,8,24,143,7,20,Parker Braun,33,Missouri,4,8,24,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2,3,A-10,10,12,12,21,0,0,21,9,12,16,69,7,11,Charles Bronson,33,Xavier,1,6,17,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1,5,Big South,27,13,13,29,0,0,29,7,10,18,168,13,40,Melvin Brooks,33,Charleston Southern,1,3,40,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,3,1,Big Sky,16,12,12,24,0,1,25,9,11,19,101,10,25,Bernard Burrell,33,Northern Arizona,3,7,26,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,16,0,Big South,11,9,4,11,5,11,22,10,14,21,95,1,11,Joey Cantafio,33,Virginia Military Institute,4,14,12,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,39,0,Big East,15,9,4,15,5,18,33,10,14,18,287,2,17,Chris Capko,33,South Florida,8,23,17,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,3,0,MAC,4,13,6,14,7,28,42,0,0,24,108,5,11,Nick Carlos,33,Central Michigan,3,6,9,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,32,0,A-10,12,11,7,25,4,24,49,7,13,32,206,0,27,Miguel Cartagena,33,George Washington,4,23,12,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2,9,WCC,32,14,14,35,0,0,35,5,10,24,236,12,28,Jared Casey,33,San Francisco,4,12,44,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2,2,MAC,16,14,14,24,0,0,24,5,9,25,71,10,12,Mike Clifford,33,Buffalo,0,5,26,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2,4,MWC,18,12,12,20,0,1,21,9,18,22,128,14,24,Jarrell Crayton,33,Boise State,5,8,32,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,7,1,AAC,9,12,3,12,9,29,41,0,3,21,128,4,17,Logan Curtis,33,East Carolina,6,5,13,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,3,7,NEC,17,13,10,19,3,11,30,4,7,22,132,3,21,Marc Dadika,33,Fairleigh Dickinson,2,8,20,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,6,21,Southern,51,12,12,37,0,1,38,9,29,42,283,15,39,Jesse Deloach,33,Western Carolina,8,15,66,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,3,1,MEAC,3,13,7,13,6,13,26,1,2,13,82,2,3,Roland Dunston,33,Maryland-Eastern Shore,2,7,5,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,0,Summit,9,9,2,7,7,27,34,8,10,23,130,2,9,Tyler Egli,33,Omaha,2,3,11,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2,0,Patriot,5,11,0,0,11,34,34,0,2,20,126,1,9,David Favorite,33,Colgate,3,1,6,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,8,3,AEC,13,10,9,18,1,12,30,12,16,10,143,5,13,Carlyle Francis,33,Binghamton,8,21,18,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2,0,CAA,22,11,3,7,8,29,36,3,6,27,283,8,29,Alex Giergen,33,Towson,3,14,30,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,5,2,Ivy,20,11,8,20,3,14,34,8,13,28,154,10,19,Zack Gordon,33,Pennsylvania,4,10,30,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1,1,MEAC,10,13,10,16,3,10,26,4,6,15,68,5,6,Juwan Grant,33,Savannah State,0,3,15,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,4,3,A-Sun,21,13,13,27,0,0,27,7,27,35,240,12,37,Kyle Groothuis,33,North Florida,9,10,33,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,11,0,Southland,11,13,8,17,5,12,29,2,7,29,174,8,18,Tanner Hamilton,33,Northwestern State,2,13,19,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,1,15,MAC,34,14,14,31,0,0,31,5,12,46,264,22,67,Jevon Harden,33,Central Michigan,7,14,56,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,9,0,Southland,12,12,7,24,5,24,48,4,7,35,172,8,26,Dadrian Harris,33,Northwestern State,5,17,20,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18,0,Big South,16,10,3,5,7,18,23,6,7,40,323,4,34,Ryan Hiepler,33,Liberty,4,10,20,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,0,Sun Belt,7,10,4,5,6,16,21,7,10,15,60,5,6,Nick Hough,33,Appalachian State,3,5,12,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4,0,Southland,8,11,0,0,11,48,48,0,0,19,110,2,9,Devin Jackson,33,Sam Houston State,1,2,10,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,4,5,Southland,27,15,14,29,1,6,35,2,6,24,161,12,35,Cyrus Johnson,33,Sam Houston State,2,12,39,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,8,0,MVC,8,10,1,2,9,20,22,4,7,24,191,2,7,Stephen Jones,33,Northern Iowa,4,7,10,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,8,0,Big Ten,12,10,2,7,8,24,31,5,8,36,89,0,9,Joey Lane,33,Ohio State,4,7,12,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,19,1,Ivy,17,14,14,27,0,6,33,5,11,28,166,3,8,Isaac Letoa,33,Dartmouth,8,11,20,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,11,2,Patriot,23,12,10,23,2,9,32,7,11,27,225,24,24,Alex Loehr,33,Navy,8,15,47,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,3,0,Total,3,11,3,7,8,23,30,3,5,30,113,2,10,James Long,33,Total,8,3,5,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,9,5,Big West,12,9,9,21,0,2,23,15,26,14,138,5,18,Jesse Lopez Low,33,UC-Davis,4,13,17,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,45,2,SWAC,32,12,12,27,0,6,33,9,22,16,285,13,38,Dajuan Madden,33,Prairie View,15,34,45,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4,0,MEAC,7,14,13,23,1,15,38,4,9,24,140,7,21,Darus Maddox,33,North Carolina A&T,8,13,14,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,5,0,Total,8,11,6,10,5,22,32,6,8,26,100,5,9,Eugene Marshall III,33,Hampton,3,4,13,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,7,19,Total,27,13,12,30,1,16,46,6,8,26,186,5,33,Aram Martin,33,Total,3,15,32,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,15,2,OVC,33,9,5,20,4,17,37,11,20,70,238,8,62,Tommy Matthews,33,Eastern Kentucky,19,13,41,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,5,1,Big West,10,9,5,9,4,13,22,11,15,7,59,2,6,Mike McCrary,33,Cal State Northridge,2,6,12,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,7,1,AAC,20,14,13,32,1,4,36,4,10,59,271,14,39,Jake McDowell,33,Memphis,11,8,34,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,7,3,Big South,17,13,11,21,2,6,27,5,10,29,196,17,26,CJ Melton,33,Presbyterian,5,16,34,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1,1,Total,7,9,9,12,0,0,12,15,17,18,54,4,14,Rob Murphy,33,Total,2,9,11,2013,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,15,0,MAAC,14,11,10,23,1,6,29,10,14,10,145,1,18,Dwayne Pow,33,Niagara,8,18,15,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,5,0,Southern,5,12,3,5,9,25,30,0,1,12,113,2,14,Mitch Prendergast,33,Mercer,6,4,7,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,7,3,OVC,28,12,10,26,2,13,39,7,12,25,272,11,29,Dane Quest,33,Tennessee Tech,10,20,39,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,14,1,CAA,24,12,11,27,1,1,28,8,17,24,168,7,15,Trevon Reddish,33,College of Charleston,5,16,31,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2,9,NEC,23,13,13,25,0,0,25,7,19,60,210,10,40,Dondre Rhoden,33,Fairleigh Dickinson,6,9,33,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,4,0,Southland,4,12,9,19,3,9,28,6,9,14,98,12,20,T.J. Riley,33,Lamar,4,8,16,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,5,0,AEC,12,11,5,15,6,18,33,5,5,19,155,8,20,Marcus Robinson,33,Stony Brook,10,11,20,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3,2,MEAC,10,10,10,32,0,0,32,13,16,19,181,11,22,Shondale Robinson,33,Maryland-Eastern Shore,3,15,21,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,5,1,OVC,13,12,12,15,0,2,17,9,15,18,82,5,10,Derek Sabin,33,Belmont,0,9,18,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6,3,Big South,27,10,5,11,5,23,34,8,10,27,193,9,22,Noah Saunders,33,Campbell,5,13,36,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1,5,Southern,24,12,12,27,0,2,29,9,24,51,275,8,49,Darrius Sellers,33,North Carolina-Greensboro,9,27,32,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,5,0,SWAC,13,11,2,5,9,36,41,2,6,19,151,2,7,Hunter Shelton,33,Jackson State,6,8,15,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,6,1,Ivy,5,11,6,13,5,20,33,6,8,13,112,2,10,Pat Smith,33,Cornell,1,1,7,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1,1,Big East,13,10,10,19,0,0,19,13,17,19,96,7,21,Quadree Smith,33,Providence,3,5,20,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2,2,MAC,17,13,10,17,3,18,35,4,8,13,129,5,16,Bruno Solomun,33,Miami (OH),1,4,22,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,4,4,OVC,12,9,9,19,0,0,19,15,20,15,120,12,17,T.J. Thomas,33,Southeast Missouri State,2,7,24,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,6,9,Total,24,13,11,29,2,8,37,5,13,22,209,11,36,T.J. Traylor,33,Total,4,6,35,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,5,2,SWAC,20,14,14,50,0,2,52,5,16,29,195,21,10,Brauhnye' Turner,33,Grambling,0,9,41,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,4,0,Big West,5,11,4,13,7,17,30,4,6,16,71,4,10,Lawrence Tyson,33,Cal State Northridge,5,3,9,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,6,3,MEAC,24,14,14,29,0,3,32,5,12,26,167,11,34,Art Valentine,33,Maryland-Eastern Shore,6,13,35,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,7,0,MWC,14,14,13,18,1,7,25,4,7,17,139,8,9,Kurt Wegscheider,33,New Mexico,5,4,22,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,7,2,Total,21,12,7,16,5,17,33,4,7,25,71,6,9,Skyler White,33,Total,2,2,27,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,5,15,MEAC,24,13,13,36,0,0,36,7,18,28,262,17,40,Antroine Williford,33,Bethune-Cookman,10,5,41,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3,0,Southland,2,11,3,6,8,14,20,2,3,17,69,0,4,John Anglin,32,Northwestern State,0,6,2,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1,3,Big 12,27,13,13,32,0,0,32,6,6,30,178,22,33,Casey Arent,32,Oklahoma,6,15,49,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,7,1,GWC,9,11,5,11,6,13,24,4,4,15,131,2,17,Will Bond,32,NJIT,5,12,11,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2,0,Pac-12,12,15,15,21,0,2,23,2,7,31,64,12,3,Greg Bowman,32,Washington,1,1,24,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,4,3,Ivy,13,11,4,8,7,32,40,3,7,53,142,5,17,Kyle Brown,32,Cornell,8,13,18,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2,4,MVC,16,15,15,28,0,1,29,2,2,21,161,7,31,Tony Bryer,32,Southern Illinois,1,7,23,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3,0,Summit,11,13,10,28,3,12,40,3,4,20,75,8,7,Byron Byrd,32,Southern Utah,3,4,19,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,23,0,Southern,13,11,8,19,3,10,29,7,10,33,320,1,19,John Charlesworth,32,Elon,5,25,14,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3,0,MWC,4,11,8,15,3,12,27,7,10,36,95,2,11,Barry Cheaney,32,Nevada-Las Vegas,3,3,6,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2,2,MAC,11,14,12,22,2,5,27,2,6,30,120,11,13,TJ Clifford,32,Western Michigan,2,12,22,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3,0,Southland,13,10,4,7,6,21,28,6,14,20,122,0,15,Alex Comanita,32,Northwestern State,3,14,13,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,32,2,MVC,12,7,4,15,3,15,30,15,22,17,256,3,34,Tyler Cutter,32,Indiana State,10,31,15,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
