,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
211,0,0,Southland,0,1,1,1,0,3,4,0,0,11,13,1,2,Paxson Guest,2,Northwestern State,0,2,1,2015,2015
212,1,0,MAAC,1,1,1,2,0,0,2,0,0,3,7,0,0,Darius Haddix,2,Siena,0,1,1,2007,2007
213,0,0,MEAC,0,1,1,1,0,0,1,0,0,1,3,0,0,Tyler Hagan,2,Savannah State,0,0,0,2015,2015
214,1,0,A-10,0,1,1,2,0,0,2,0,0,5,7,1,0,Erando Halilaj,2,Fordham,0,1,1,2015,2015
215,0,0,Big 12,0,1,1,1,0,0,1,0,0,6,8,0,1,Donovan Ham,2,Texas Tech,0,0,0,2016,2016
216,0,0,Ivy,3,1,1,2,0,0,2,0,0,6,18,2,4,Matt Hanessian,2,Pennsylvania,0,5,5,2015,2015
217,0,0,SWAC,0,1,1,2,0,2,4,0,0,1,5,0,2,Nico Hardin,2,Southern,1,0,0,2020,2020
218,0,0,ACC,0,1,1,4,0,0,4,0,0,4,7,1,2,Norman Harris,2,Georgia Tech,0,1,1,2017,2017
219,0,0,Southern,1,1,1,1,0,0,1,0,0,2,3,1,1,Edwin Harvey,2,Georgia Southern,0,1,2,2012,2012
220,2,0,Big Ten,2,1,1,2,0,3,5,0,0,11,27,0,0,Darin Haugh,2,Minnesota,0,4,2,2017,2016
221,2,0,Big West,1,1,1,1,0,1,2,0,0,7,15,0,1,Brandon Hawkins,2,Pacific,2,0,1,2009,2009
222,3,0,OVC,0,1,1,3,0,2,5,0,0,5,14,0,0,Harrison Hawks,2,Tennessee-Martin,0,1,0,2015,2015
223,7,0,Sun Belt,1,1,1,4,0,4,8,0,0,7,29,2,2,Kevin Hayden,2,South Alabama,0,3,3,2008,2008
224,0,0,MAC,1,0,0,1,0,0,1,2,2,11,18,2,1,Brandon Hayes,2,Northern Illinois,0,0,3,2013,2013
225,0,1,Big Ten,1,1,1,2,0,0,2,0,0,9,7,0,0,Grant Hazle,2,Penn State,0,0,1,2020,2017
226,0,0,Big Ten,1,1,1,2,0,0,2,0,0,6,14,1,3,Joe Hedstrom,2,Wisconsin,0,1,2,2020,2020
227,1,0,Big East,0,1,1,4,0,0,4,0,0,7,10,1,0,Connor Heine,2,Providence,0,1,1,2009,2009
228,0,0,MAC,1,1,1,1,0,0,1,0,1,2,6,1,0,Franklin Henderson,2,Ball State,0,1,2,2011,2010
229,0,0,Summit,,1,1,1,0,0,1,0,0,2,,,,Jon Henderson,2,Southern Utah,0,0,0,2009,2009
230,0,0,AEC,1,0,0,1,0,1,2,2,2,4,4,0,0,John Henkel,2,Stony Brook,0,1,1,2007,2007
231,0,0,AEC,0,1,1,2,0,0,2,0,0,6,7,0,0,Chad Henry,2,Binghamton,0,0,0,2008,2008
232,0,0,Sun Belt,0,1,1,2,0,1,3,0,0,5,5,0,0,Cory Herald,2,Middle Tennessee,0,1,0,2011,2011
233,0,0,ACC,1,1,1,2,0,0,2,0,0,4,4,0,1,Patrick Herlihy,2,Syracuse,0,0,1,2018,2018
234,1,0,Sun Belt,0,1,1,2,0,4,6,0,1,5,14,0,1,Brian Herring,2,Texas State,1,0,0,2015,2015
235,0,0,NEC,0,1,1,2,0,0,2,0,1,8,16,1,1,Alex Herzing,2,Bryant,1,1,1,2012,2011
236,1,0,A-10,1,1,1,1,0,0,1,0,0,5,7,0,1,Ryan Hess,2,Saint Joseph's,0,1,1,2012,2012
237,1,0,MEAC,2,1,1,2,0,0,2,0,1,7,26,1,4,Dominik Hgre,2,Delaware State,1,1,3,2007,2007
238,0,0,CAA,0,0,0,1,0,0,1,2,2,2,5,0,0,Jonathan Hicklin,2,James Madison,1,0,0,2019,2019
239,0,0,MEAC,3,1,1,1,0,1,2,0,0,8,14,0,1,Emmanuel Hightower,2,Morgan State,0,1,3,2007,2007
240,0,0,CAA,1,0,0,3,0,1,4,2,2,10,15,0,4,C.J. Hill,2,Northeastern,0,6,1,2015,2015
241,0,1,WAC,0,1,1,1,0,3,4,0,0,3,6,0,0,Westin Hill,2,Idaho,0,0,0,2013,2013
242,0,0,SEC,1,1,1,4,0,3,7,0,1,11,15,0,3,Zach Hodskins,2,Florida,0,1,1,2016,2015
243,0,0,Big East,2,1,1,1,0,1,2,0,0,7,10,0,1,Griffin Hoffmann,2,Syracuse,1,0,2,2010,2010
244,0,0,MAC,2,0,0,1,0,1,2,2,2,5,7,2,1,Darius Hoisten,2,Akron,0,0,4,2013,2013
245,0,0,CUSA,0,0,0,1,0,0,1,2,2,3,3,0,0,Brett Holland,2,Southern Methodist,0,0,0,2008,2008
246,0,0,A-10,0,1,1,2,0,0,2,0,0,1,1,1,0,Grant Hollander,2,Saint Louis,0,0,1,2015,2015
247,0,1,Ivy,3,0,0,5,0,0,5,2,2,6,23,1,2,Noel Hollingsworth,2,Brown,0,0,4,2009,2009
248,0,0,A-Sun,4,0,0,3,0,1,4,2,2,12,26,0,4,Will Hollmann,2,Stetson,0,3,4,2017,2016
249,3,0,Horizon,3,1,1,3,0,6,9,0,2,20,50,1,4,Zach Holt,2,Milwaukee,1,4,4,2009,2007
250,0,0,Big Ten,3,1,1,4,0,1,5,0,0,9,21,3,0,Harrison Hookfin,2,Ohio State,1,5,6,2020,2019
251,0,0,CUSA,2,1,1,1,0,0,1,0,2,7,9,0,2,Justin Howe,2,Marshall,1,1,2,2011,2011
252,0,0,CAA,0,1,1,1,0,0,1,0,0,2,3,0,0,Jacob Hoxie,2,George Mason,0,0,0,2012,2012
253,0,0,MWC,0,1,1,1,0,0,1,0,1,4,6,0,0,Zach Huie,2,Texas Christian,0,0,0,2011,2011
254,0,0,Big Sky,1,1,1,2,0,1,3,0,0,5,6,0,0,Tyler Hurley,2,Montana,0,0,1,2009,2009
255,0,2,MEAC,2,1,1,3,0,0,3,0,0,4,23,0,4,Christian Hurrington,2,Delaware State,0,1,2,2011,2011
256,0,0,A-10,0,0,0,0,0,1,1,2,2,8,7,0,1,Shane Hvizdzak,2,St. Bonaventure,2,0,0,2009,2007
257,1,0,MWC,0,1,1,1,0,1,2,0,1,4,13,0,0,C.J. Hyder,2,Fresno State,0,0,0,2020,2020
258,0,1,WCC,1,1,1,1,0,0,1,0,0,2,11,0,0,Emanuel Hylton,2,San Diego,0,2,1,2019,2019
259,0,0,Summit,3,1,1,1,0,0,1,0,0,5,13,0,4,Korab Imami,2,Oakland,1,0,3,2013,2013
260,0,0,MAAC,0,1,1,1,0,0,1,0,0,3,9,0,0,Jose Irizarry,2,Saint Peter's,0,0,0,2013,2013
261,0,1,NEC,3,1,1,1,0,0,1,0,0,7,14,0,5,Morece Issac,2,Saint Francis (PA),0,1,3,2012,2012
262,1,0,AEC,5,1,1,1,0,2,3,0,0,3,17,0,0,Donovan Ivory,2,Massachusetts-Lowell,0,2,5,2020,2020
263,0,0,ACC,2,1,1,2,0,1,3,0,0,12,24,1,4,Drew Jacobs,2,Boston College,1,3,3,2014,2013
264,3,0,Big Ten,2,0,0,0,0,2,2,2,4,13,23,0,3,Johnny Jager,2,Indiana,2,1,2,2019,2018
265,1,0,MAAC,2,1,1,3,0,2,5,0,0,9,11,0,0,Mike James Jr.,2,Monmouth,0,0,2,2019,2019
266,0,0,ACC,0,1,1,1,0,0,1,0,0,1,1,0,0,Jehloni James,2,Georgia Tech,0,0,0,2020,2020
267,0,0,Ind,0,1,1,3,0,0,3,0,0,1,6,0,1,Rickey Jasper,2,Longwood,0,0,0,2009,2009
268,0,0,WCC,1,1,1,1,0,0,1,0,0,2,16,0,4,Connor Jean,2,Loyola Marymount,0,0,1,2015,2015
269,3,0,Big 12,3,0,0,0,0,2,2,2,3,8,21,0,4,Nate Jenkins,2,Iowa State,0,4,3,2020,2020
270,0,0,Southern,1,1,1,1,0,4,5,0,2,1,9,0,1,Conrad Jenne,2,Virginia Military Institute,2,0,1,2015,2015
271,0,0,Sun Belt,0,1,1,3,0,0,3,0,0,1,10,1,2,Dante Jennings,2,Florida International,0,0,1,2010,2010
272,2,1,MVC,5,1,1,2,0,0,2,0,0,10,45,4,7,Stevan Jeremic,2,Southern Illinois,0,3,9,2020,2020
273,0,0,MWC,2,1,1,1,0,0,1,0,0,2,3,0,3,Myles Jerrett,2,Air Force,0,0,2,2011,2011
274,0,0,WAC,5,1,1,2,0,0,2,0,2,12,22,1,2,Adam Jespersen,2,Hawaii,0,4,6,2009,2009
275,0,0,MVC,1,1,1,2,0,0,2,0,0,1,4,1,1,Derek Johnson,2,Evansville,0,0,2,2010,2010
276,1,0,SWAC,1,1,1,2,0,0,2,0,0,3,18,1,1,Derrick Johnson,2,Alabama State,0,1,2,2010,2010
277,1,0,A-Sun,0,1,1,1,0,0,1,0,0,4,8,2,1,Josh Johnson,2,East Tennessee State,0,0,2,2011,2011
278,1,0,SWAC,0,1,1,1,0,0,1,0,0,1,6,0,2,Larry Johnson,2,Alcorn State,0,0,0,2013,2013
279,0,0,NEC,4,1,1,1,0,0,1,0,2,6,13,1,0,Ron Johnson,2,Saint Francis (PA),0,3,5,2010,2010
280,4,1,Horizon,7,1,1,3,0,2,5,0,0,6,25,0,2,Trevor Johnson,2,IUPUI,0,3,7,2019,2019
281,0,1,CAA,4,1,1,5,0,0,5,0,0,5,17,0,2,Tyler Johnson,2,William & Mary,0,0,4,2015,2015
282,0,0,A-10,1,1,1,6,0,1,7,0,0,12,17,1,1,Christian Johnston,2,Duquesne,2,1,2,2015,2013
283,0,2,CUSA,4,0,0,8,0,0,8,2,2,4,18,2,3,Anthony Jones,2,Houston,0,0,6,2007,2007
284,2,1,SWAC,1,1,1,6,0,0,6,0,0,12,33,0,4,Anthony Jones,2,Arkansas-Pine Bluff,0,1,1,2011,2011
285,0,0,Southern,0,1,1,1,0,1,2,0,0,3,6,1,0,Chase Jones,2,Virginia Military Institute,1,0,1,2016,2016
286,0,1,Big East,4,1,1,2,0,0,2,0,0,6,8,2,2,Noel Jones,2,Syracuse,0,0,6,2013,2013
287,1,0,Big 12,1,1,1,3,0,0,3,0,0,6,9,0,0,Zach Jones,2,Texas Tech,0,0,1,2011,2011
288,1,0,MAC,3,1,1,5,0,5,10,0,2,33,50,2,6,Nick Jordan,2,Central Michigan,1,1,5,2012,2009
289,0,0,Big South,0,1,1,1,0,2,3,0,2,1,3,0,0,Levar Joseph,2,Virginia Military Institute,1,0,0,2007,2007
290,1,0,WAC,1,1,1,1,0,1,2,0,0,6,7,0,0,Isaiah Juarez,2,Grand Canyon,0,0,1,2015,2015
291,2,0,MAC,1,0,0,0,0,8,8,2,2,7,22,1,4,Blake Justice,2,Akron,0,1,2,2013,2013
292,0,0,Big 12,1,1,1,4,0,0,4,0,0,6,20,0,1,Jack Karapetyan,2,Kansas State,0,0,1,2014,2014
293,0,0,Patriot,1,0,0,0,0,0,0,2,4,1,2,1,0,Zach Kelch,2,Navy,0,0,2,2020,2020
294,0,0,SWAC,1,1,1,1,0,2,3,0,0,4,7,0,0,Tim Kendricks,2,Jackson State,0,1,1,2012,2012
295,0,1,Big East,3,1,1,1,0,0,1,0,0,19,30,1,1,Matt Kennedy,2,Villanova,0,0,4,2018,2017
296,2,0,NEC,2,0,0,4,0,1,5,2,2,18,24,0,3,Dan Kenny,2,Mount St. Mary's,0,3,2,2012,2011
297,0,0,AAC,0,1,1,1,0,0,1,0,0,4,5,1,0,Anto Keshgegian,2,Temple,0,0,1,2020,2019
298,0,0,ACC,2,0,0,0,0,0,0,2,2,8,9,0,1,Ryan Kilcullen,2,Boston College,0,1,2,2012,2012
299,0,1,MVC,1,1,1,3,0,1,4,0,0,3,6,1,0,David King,2,Wichita State,0,0,2,2007,2007
300,1,1,MEAC,1,1,1,3,0,1,4,0,0,3,3,1,0,Rashawn King,2,North Carolina Central,0,1,2,2013,2013
301,1,0,WAC,1,1,1,3,0,3,6,0,1,13,37,1,7,Bradley Kitchen,2,Utah Valley,3,1,2,2020,2020
302,0,0,Ivy,2,1,1,2,0,0,2,0,0,10,28,0,0,Jake Klores,2,Columbia,0,1,2,2020,2020
303,0,0,MEAC,1,0,0,3,0,0,3,2,6,6,13,2,5,Earl Knight,2,Coppin State,0,3,3,2007,2007
304,1,0,CAA,2,1,1,4,0,3,7,0,0,8,19,1,1,Makan Konate,2,George Mason,0,0,3,2007,2007
305,0,0,Horizon,0,1,1,1,0,1,2,0,0,2,4,0,0,Mohamed Konate,2,Youngstown State,0,0,0,2020,2020
306,0,1,ACC,5,1,1,5,0,4,9,0,4,15,41,2,4,Chris Kowalski,2,Boston College,3,1,7,2011,2011
307,0,0,WCC,0,1,1,1,0,1,2,0,0,1,4,1,0,Nathan Krill,2,San Francisco,0,0,1,2019,2019
308,1,2,CUSA,3,1,1,3,0,4,7,0,0,9,36,0,2,Sean Kromah,2,Middle Tennessee,1,0,3,2020,2020
309,1,2,AEC,5,1,1,9,0,0,9,0,1,23,53,4,7,Chris Kurz,2,Boston University,1,5,9,2013,2011
310,0,0,Ivy,0,1,1,1,0,0,1,0,1,1,1,0,0,Colby Kyle,2,Princeton,0,0,0,2020,2020
311,0,0,MAAC,3,1,1,3,0,0,3,0,0,16,23,1,4,Adam Lacey,2,Manhattan,1,3,4,2014,2013
312,0,0,WCC,2,1,1,2,0,0,2,0,3,6,12,0,2,Patrick Lacy,2,San Diego,0,0,2,2007,2007
313,0,0,CUSA,1,1,1,1,0,2,3,0,0,5,7,1,1,Drew Lakey,2,Old Dominion,0,0,2,2020,2020
314,1,0,Patriot,1,1,1,1,0,1,2,0,0,10,10,0,1,Nic Lane,2,Colgate,0,2,1,2015,2014
315,0,0,Big Sky,0,1,1,3,0,1,4,0,0,3,9,2,1,Alan Lang,2,Weber State,0,2,2,2019,2019
316,0,0,Big East,0,1,1,1,0,0,1,0,0,3,5,0,1,Connor Laverty,2,Seton Hall,0,1,0,2013,2013
317,0,0,Big East,0,1,1,1,0,0,1,0,2,4,4,0,0,Brandon Lawrence,2,St. John's (NY),1,0,0,2019,2017
318,6,1,Southland,12,1,1,5,0,5,10,0,2,16,117,5,18,Cameron Lazare,2,Northwestern State,9,5,17,2018,2018
319,0,0,MEAC,4,1,1,6,0,0,6,0,0,10,29,2,10,Randall Leath Jr,2,Florida A&M,2,1,6,2020,2019
320,0,0,CAA,0,1,1,1,0,0,1,0,0,3,3,0,0,Jorge Lebron,2,Hofstra,1,0,0,2007,2007
321,1,0,MAC,0,1,1,1,0,0,1,0,0,4,6,0,0,Tyler Leedy,2,Ball State,0,0,0,2018,2018
322,0,0,Big East,6,1,1,1,0,4,5,0,1,22,33,0,0,Tom Leibig,2,Villanova,2,1,6,2018,2017
323,1,0,Big Sky,1,0,0,2,0,1,3,2,2,2,7,1,1,Caleb Leonhardt,2,Weber State,0,0,2,2019,2019
324,1,0,A-10,1,0,0,0,0,1,1,2,2,14,14,0,0,Joey Lepak,2,Saint Louis,0,0,1,2014,2013
325,2,0,CAA,4,1,1,3,0,4,7,0,2,21,27,1,3,Jake Lerner,2,Drexel,1,1,5,2014,2011
326,4,0,CAA,1,1,1,2,0,0,2,0,0,7,17,1,1,Bryce Lewis,2,George Mason,1,3,2,2013,2012
327,0,0,AAC,0,1,1,3,0,1,4,0,0,4,7,0,1,Isaiah Lewis,2,Temple,0,1,0,2017,2017
328,1,3,Big 12,8,1,1,2,0,0,2,0,2,13,34,2,3,Will Lienhard,2,Oklahoma State,0,1,10,2017,2016
329,0,0,Sun Belt,1,1,1,1,0,2,3,0,0,3,5,1,2,Jemar Lincoln,2,Georgia Southern,1,1,2,2020,2020
330,0,0,AAC,1,1,1,1,0,1,2,0,0,4,6,0,0,Micah Littlejohn,2,Tulsa,0,0,1,2015,2015
331,0,1,SWAC,1,1,1,1,0,0,1,0,0,2,6,0,1,Jordan Locke,2,Grambling,0,0,1,2007,2007
332,1,0,Big West,2,0,0,1,0,0,1,2,6,9,48,4,2,KJ Logue,2,Cal Poly,1,1,6,2015,2015
333,0,0,SEC,1,0,0,3,0,3,6,2,4,26,40,1,2,Brian Long,2,Kentucky,2,0,2,2015,2012
334,2,0,Big Ten,2,1,1,5,0,0,5,0,0,6,15,0,1,Stevie Loveless,2,Purdue,0,2,2,2010,2010
335,0,0,SWAC,2,1,1,1,0,2,3,0,0,2,7,0,1,David Loville,2,Grambling,0,0,2,2020,2020
336,1,0,AAC,2,1,1,2,0,0,2,0,0,4,10,0,0,Ron Lubin,2,South Florida,0,2,2,2019,2019
337,0,0,ACC,1,1,1,2,0,1,3,0,0,12,13,0,0,Kane Ma,2,North Carolina,0,0,1,2018,2018
338,1,1,Big South,6,0,0,3,0,0,3,2,2,12,23,5,8,Marcus Macellari,2,Coastal Carolina,0,2,11,2010,2010
339,0,1,A-10,2,1,1,2,0,0,2,0,0,7,11,1,1,Marshall Macheledt,2,Duquesne,0,0,3,2016,2015
340,2,0,SWAC,2,1,1,6,0,3,9,0,0,7,24,2,3,Gerrald Maddox,2,Jackson State,2,1,4,2015,2015
341,1,1,Southern,5,0,0,1,0,4,5,2,4,11,47,0,8,D'Andre Mahaffey,2,Virginia Military Institute,1,4,5,2017,2016
342,0,1,MAAC,0,1,1,1,0,1,2,0,0,6,9,1,0,Robert Mahala,2,Siena,1,0,1,2020,2020
343,3,2,Big Ten,5,1,1,4,0,2,6,0,0,20,29,1,1,Tino Malnati,2,Northwestern,2,1,6,2020,2018
344,0,0,NEC,0,1,1,2,0,0,2,0,0,9,13,1,1,Ashton Malone-Dunson,2,Fairleigh Dickinson,0,0,1,2017,2017
345,0,0,Big East,2,1,1,4,0,0,4,0,0,12,17,1,2,Jason Malonga,2,DePaul,0,3,3,2020,2019
346,1,0,Patriot,0,1,1,1,0,1,2,0,0,1,6,1,0,Ben Mammel,2,Army,0,0,1,2017,2017
347,1,0,WCC,2,1,1,1,0,2,3,0,0,4,12,0,2,Michael Marconi,2,San Diego,1,1,2,2014,2014
348,2,0,CUSA,4,1,1,4,0,5,9,0,2,13,51,0,3,Tyler Marsh,2,Alabama-Birmingham,3,4,4,2008,2007
349,0,0,ACC,0,1,1,3,0,3,6,0,0,6,9,1,1,KJ Marshall,2,Pittsburgh,1,0,1,2020,2020
350,4,0,MEAC,2,1,1,1,0,1,2,0,0,6,33,1,3,Evan Martin,2,Delaware State,0,4,3,2007,2007
351,0,0,Big West,1,1,1,2,0,0,2,0,0,1,4,0,0,David Massey,2,UC-Santa Barbara,0,0,1,2007,2007
352,1,2,AEC,4,1,1,7,0,0,7,0,0,19,38,2,4,Tyler Massey,2,Maryland-Baltimore County,0,2,6,2008,2007
353,1,0,A-10,0,1,1,4,0,0,4,0,0,15,23,2,3,Matt Massimino,2,Fordham,0,1,2,2016,2014
354,3,0,OVC,0,1,1,2,0,0,2,0,0,11,29,1,8,Michael Mayernick,2,Belmont,2,4,1,2019,2019
355,9,0,AEC,6,1,1,12,0,5,17,0,5,15,105,4,12,Luka Maziashvili,2,Massachusetts-Lowell,6,12,10,2020,2020
356,0,1,ACC,1,1,1,2,0,0,2,0,0,4,4,0,0,Patrick Mazza,2,Notre Dame,0,1,1,2017,2017
357,2,0,ACC,3,1,1,2,0,0,2,0,2,8,16,3,1,O'Neil McBride,2,Clemson,0,1,6,2020,2020
358,0,0,Big Ten,0,1,1,4,0,1,5,0,0,8,19,1,2,Steven McCarty,2,Iowa,0,2,1,2012,2012
359,1,0,CAA,0,1,1,3,0,1,4,0,0,6,10,0,0,Larry McCollum,2,Towson,1,0,0,2014,2014
360,0,0,MEAC,0,1,1,1,0,0,1,0,0,6,6,0,0,Ty'Shaun McCollum,2,North Carolina A&T,0,0,0,2015,2015
361,2,0,Big West,3,1,1,1,0,0,1,0,0,5,12,0,1,Chad McDaniel,2,UC-Irvine,0,1,3,2008,2007
362,2,0,Southland,0,1,1,1,0,1,2,0,1,3,7,0,1,Kharee McDaniel,2,Stephen F. Austin,0,1,0,2020,2020
363,2,0,MAC,1,1,1,3,0,4,7,0,0,9,18,0,2,Kyle McDermed,2,Western Michigan,1,0,1,2018,2018
364,1,0,ACC,4,1,1,4,0,0,4,0,2,8,13,0,1,Denmore McDermott,2,Wake Forest,0,0,4,2011,2010
365,5,0,A-10,3,1,1,3,0,0,3,0,2,22,76,1,22,Mark McGonigal,2,Richmond,3,7,4,2009,2007
366,0,0,SWAC,1,0,0,1,0,0,1,2,2,10,19,1,3,Chris McIntosh,2,Jackson State,1,0,2,2019,2019
367,0,0,Sun Belt,0,1,1,2,0,0,2,0,0,1,1,0,0,Morgan McKay,2,Arkansas State,0,0,0,2019,2019
368,1,0,Big East,1,1,1,1,0,3,4,0,0,16,34,0,3,Nick McMahon,2,Villanova,1,2,1,2014,2012
369,1,0,A-Sun,1,1,1,3,0,0,3,0,0,4,7,1,0,James McMillon,2,NJIT,0,1,2,2017,2016
370,0,0,Patriot,1,1,1,1,0,0,1,0,2,1,10,0,1,Tre McNeil,2,Navy,0,2,1,2012,2012
371,4,0,MAAC,1,1,1,4,0,0,4,0,4,8,16,0,2,Jason McPherson,2,Iona,1,1,1,2008,2007
372,0,0,Southern,2,1,1,3,0,0,3,0,0,4,9,2,1,Cameron McQueen,2,Wofford,0,2,4,2011,2011
373,1,0,A-Sun,0,0,0,1,0,0,1,2,4,2,3,1,2,James McRae,2,Kennesaw State,0,0,1,2010,2010
374,0,0,ACC,1,1,1,3,0,0,3,0,0,9,11,0,6,Shaheed Medlock,2,Georgia Tech,0,1,1,2020,2017
375,0,0,Patriot,1,0,0,4,0,1,5,2,7,18,19,1,1,George Medrano,2,Bucknell,1,4,2,2008,2007
376,0,0,MAAC,1,1,1,1,0,0,1,0,0,4,7,0,0,Myles Melville,2,Rider,0,0,1,2013,2013
377,0,1,Southern,3,1,1,3,0,0,3,0,0,10,10,0,1,David Meyer,2,Elon,0,0,3,2011,2008
378,5,0,MVC,3,0,0,1,0,0,1,2,2,6,37,0,3,Bret Michael,2,Wichita State,0,3,3,2009,2008
379,1,0,A-10,4,1,1,3,0,5,8,0,0,8,40,1,5,Aleksandar Milovic,2,Duquesne,0,4,5,2009,2009
380,1,0,Big Sky,5,0,0,4,0,0,4,2,4,10,23,3,2,Aaron Misipeka-Ward,2,Montana,0,1,8,2017,2017
381,0,0,AEC,2,0,0,1,0,1,2,2,2,11,30,0,2,Doran Mitchell,2,Maine,1,4,2,2009,2009
382,0,0,Big East,2,1,1,4,0,0,4,0,0,7,11,2,3,Frank Mitchell,2,Rutgers,0,2,4,2011,2011
383,1,0,A-10,0,0,0,1,0,0,1,2,3,8,28,0,2,Kyle Molock,2,Saint Joseph's,0,6,0,2014,2014
384,1,0,MWC,0,1,1,1,0,0,1,0,0,6,12,0,1,Mike Mondragon,2,New Mexico,0,2,0,2018,2018
385,2,1,OVC,9,0,0,2,0,0,2,2,2,8,27,1,6,Darrius Moore,2,Jacksonville State,0,1,10,2013,2013
386,3,0,AEC,4,1,1,5,0,0,5,0,0,4,39,2,3,Russell Moore,2,Albany (NY),0,1,6,2011,2011
387,0,0,SEC,0,1,1,1,0,1,2,0,0,7,6,1,2,Antonio Morgano,2,Mississippi,0,1,1,2019,2018
388,1,1,MWC,4,1,1,1,0,0,1,0,0,2,28,1,5,Tyler Morman,2,Wyoming,0,1,5,2020,2020
389,0,0,Patriot,2,1,1,3,0,0,3,0,0,4,7,1,1,Derek Mountain,2,Holy Cross,0,1,3,2016,2016
390,0,0,Southern,1,1,1,2,0,0,2,0,0,7,8,0,0,JT Mumber,2,Samford,0,1,1,2019,2019
391,1,0,Summit,2,1,1,4,0,0,4,0,0,3,13,1,1,Dennis Murphy,2,Western Illinois,0,2,3,2009,2009
392,2,0,OVC,0,1,1,4,0,1,5,0,0,3,11,1,2,Justin Murphy,2,Jacksonville State,1,0,1,2020,2020
393,0,0,Big East,0,1,1,1,0,0,1,0,0,5,13,0,2,Mike Murray,2,Providence,0,4,0,2012,2011
394,1,0,A-10,3,0,0,0,0,2,2,2,2,12,22,3,4,Nihad Musovic,2,Fordham,0,3,6,2015,2013
395,0,0,MVC,1,1,1,5,0,1,6,0,0,5,12,2,5,Jordan Myers,2,Southern Illinois,2,2,3,2011,2011
396,0,1,SWAC,4,1,1,2,0,3,5,0,0,11,27,3,3,Montreal Nabors,2,Jackson State,0,3,7,2017,2017
397,0,0,MAC,2,1,1,1,0,1,2,0,0,10,19,0,2,Zach Nagtzaam,2,Ohio,2,2,2,2009,2009
398,3,0,Horizon,0,1,1,2,0,2,4,0,4,8,21,0,2,TJ Nagy,2,Wright State,1,1,0,2020,2020
399,0,0,Big East,1,1,1,5,0,0,5,0,0,23,37,2,3,Khadim Ndiaye,2,St. John's (NY),0,1,3,2015,2013
400,1,0,MWC,1,0,0,0,0,1,1,2,2,7,19,0,3,Chris Nealey,2,Boise State,3,1,1,2015,2015
401,0,0,Southland,0,0,0,2,0,1,3,2,2,8,12,1,1,Chad Nelson,2,Texas A&M-Corpus Christi,2,1,1,2007,2007
402,0,0,SEC,1,1,1,6,0,2,8,0,0,15,43,2,7,Nathan Nelson,2,South Carolina,1,1,3,2020,2019
403,0,0,Sun Belt,3,0,0,0,0,1,1,2,2,2,17,0,6,Robert Nelson,2,Louisiana-Monroe,0,2,3,2010,2010
404,3,0,Big Ten,3,1,1,2,0,4,6,0,1,20,38,0,3,Austin Nichols,2,Northwestern,2,2,3,2011,2010
405,2,2,Big Sky,3,1,1,1,0,1,2,0,4,3,15,0,5,Spencer Nicolds,2,Idaho State,0,0,3,2016,2016
406,1,1,Ivy,0,1,1,2,0,2,4,0,0,4,11,1,2,Tom Noonan,2,Princeton,0,0,1,2011,2011
407,0,1,SEC,2,1,1,1,0,0,1,0,1,8,13,1,2,Will Norman,2,Mississippi,0,1,3,2013,2012
408,0,1,OVC,4,1,1,3,0,0,3,0,0,6,16,2,6,Harley Nussman,2,Murray State,1,0,6,2012,2012
409,0,2,CUSA,2,1,1,2,0,0,2,0,0,9,27,2,1,Derek O'Bryan,2,East Carolina,0,1,4,2009,2009
410,1,0,SEC,5,0,0,6,0,0,6,2,6,19,33,6,4,Connor O'Neill,2,Georgia,1,4,11,2019,2016
411,0,0,OVC,0,1,1,1,0,1,2,0,1,1,4,0,0,Akintoye Okunrinboye,2,Southern Illinois-Edwardsville,1,0,0,2014,2014
412,1,0,MEAC,2,1,1,5,0,0,5,0,0,5,17,0,1,Taron Oliver Jr.,2,Morgan State,0,1,2,2020,2019
413,0,1,MAC,1,1,1,4,0,0,4,0,0,9,17,0,4,Maxwell Omili,2,Western Michigan,0,1,1,2017,2017
414,0,0,Big Sky,1,1,1,3,0,0,3,0,0,1,3,0,0,Casey Ommen,2,Northern Arizona,0,0,1,2010,2010
415,0,1,Big South,1,1,1,1,0,0,1,0,0,2,4,0,2,Nnadozie Onuoha,2,Campbell,0,0,1,2012,2012
416,0,0,Summit,2,1,1,1,0,0,1,0,2,4,8,0,1,Michael Onuorah,2,Purdue-Fort Wayne,0,2,2,2013,2012
417,0,1,MAC,1,1,1,1,0,0,1,0,0,2,2,0,2,Barnard Onyenucheya,2,Buffalo,0,1,1,2007,2007
418,1,0,WCC,4,1,1,1,0,3,4,0,2,7,19,0,0,Michael Orlich,2,San Francisco,0,3,4,2019,2018
419,0,0,Pac-12,2,0,0,1,0,0,1,2,2,6,10,0,1,Ryan Osterloh,2,Utah,0,0,2,2013,2013
420,0,0,Pac-12,0,0,0,0,0,0,0,2,2,3,4,0,0,Dion Overstreet,2,Washington,0,1,0,2013,2013
421,0,0,Southern,0,1,1,1,0,0,1,0,0,2,3,0,0,Karl Overstreet,2,East Tennessee State,0,0,0,2018,2018
422,0,0,Big Ten,1,1,1,2,0,0,2,0,0,2,7,0,1,Naji Ozeir,2,Michigan,1,0,1,2018,2018
