,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
137,304,11,Big Ten,127,84,78,191,6,57,248,119,161,121,1986,15,159,Jaylon Tate,293,Illinois,64,131,142,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,78,10,WCC,129,108,66,130,42,107,237,35,52,60,1321,48,59,Jason Todd,293,Portland,37,50,177,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,58,3,Southland,80,103,73,157,30,70,227,57,74,31,822,6,48,Roti Ware,293,Stephen F. Austin,35,45,86,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,34,0,Big East,51,95,51,122,44,131,253,59,71,29,1008,20,67,Marquis Webb,293,Rutgers,25,53,71,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,68,37,AEC,136,111,95,162,16,56,218,55,67,32,939,53,91,Connor Withers,293,Massachusetts-Lowell,37,44,189,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,21,12,SEC,117,106,106,214,0,0,214,81,150,61,1098,98,181,Russell Woods,293,Missouri,15,47,215,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,78,0,MVC,114,99,32,69,67,167,236,27,36,66,1223,39,57,Nick Bahe,292,Creighton,35,60,153,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,51,20,Big South,149,111,111,221,0,12,233,70,104,67,1013,89,121,Onzie Branch,292,Gardner-Webb,40,64,238,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,77,19,A-Sun,89,109,82,146,27,80,226,47,64,29,807,34,58,Tyreese Davis,292,Jacksonville,41,46,123,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,62,3,WAC,61,99,48,98,51,134,232,43,69,36,924,30,93,Jared Dillinger,292,Hawaii,34,61,91,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,43,3,AAC,53,85,23,66,62,160,226,60,75,31,763,12,60,Tyson Etienne,292,Wichita State,36,26,65,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,59,18,CAA,111,117,96,153,21,59,212,37,63,66,1290,87,184,Chuck Hannah,292,Elon,30,47,198,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4,49,Total,110,99,97,176,2,10,186,92,147,75,997,89,162,Merrill Holden,292,Total,17,51,199,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,11,41,Big West,127,127,127,219,0,0,219,38,79,91,849,112,164,Ami Lakoju,292,UC-Santa Barbara,9,60,239,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,20,14,Big Sky,111,104,71,115,33,99,214,51,67,61,949,33,86,Nik Mains,292,Northern Arizona,28,34,144,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,29,34,SEC,234,110,110,224,0,2,226,72,148,123,1298,132,223,Tavario Miller,292,Texas A&M,22,81,366,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,9,37,Big Ten,99,120,120,187,0,1,188,52,93,33,671,55,68,Byron Mullens,292,Ohio State,16,51,154,2009,2009,,0.8,0.5,3.1,.448,.438,2.4,5.4,.319,0.6,1.8,.408,2.9,7.2,OKC,.706,0.9,1.3,189,66,NBA,18.2,1.1,1.8,,7.4,0.4,,1.0,4.2
154,15,55,AEC,209,106,106,244,0,0,244,80,123,52,1257,117,163,Emanuel Neto,292,Stony Brook,16,95,326,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,120,6,MWC,175,98,64,167,34,116,283,62,113,90,1248,39,142,Isaiah Nichols,292,San Jose State,48,115,214,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,30,70,Total,105,115,115,235,0,3,238,62,89,89,1027,65,103,Luke Piotrowski,292,Total,12,60,170,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,27,17,Summit,108,106,101,182,5,16,198,75,101,58,829,41,95,Randy Reed,292,Omaha,26,49,149,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,24,23,Horizon,202,119,118,273,1,10,283,53,96,86,1222,97,196,Tavares Sledge,292,Wright State,33,79,299,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,28,3,MEAC,68,80,54,140,26,100,240,106,141,35,709,47,67,Brandon Stewart,292,Bethune-Cookman,22,60,115,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,49,18,Horizon,154,95,84,182,11,50,232,91,135,59,1199,113,160,Daniel Turner,292,Green Bay,32,89,267,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,44,0,Total,83,97,6,16,91,252,268,6,10,84,1362,5,51,Devan Bawinkel,291,Total,13,28,88,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,34,33,CUSA,101,103,65,115,38,116,231,47,62,60,717,36,96,Mikel Beyers,291,Marshall,25,65,137,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,28,36,MVC,74,102,54,107,48,154,261,39,48,63,940,20,145,Niels Bunschoten,291,Indiana State,12,44,94,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,22,19,Pac-12,120,106,51,101,55,182,283,24,37,55,993,42,150,Taeshon Cherry,291,Arizona State,31,32,162,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,70,13,Ivy,311,113,113,241,0,5,246,65,113,98,1733,142,221,John Daniels,291,Columbia,60,131,453,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,42,53,Total,244,110,80,138,30,108,246,41,76,84,1312,73,176,Nick Davis,291,Total,42,73,317,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,52,36,MVC,99,128,128,198,0,0,198,35,82,31,793,81,102,Greg Dilligard,291,Illinois State,19,47,180,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,31,45,MEAC,179,122,118,249,4,11,260,43,64,58,1194,68,160,Branden Doughty,291,Coppin State,27,63,247,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,32,7,MEAC,111,93,83,174,10,42,216,95,133,30,806,39,81,Tynell Dunkley,291,Norfolk State,16,87,150,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,121,11,MWC,146,108,91,198,17,64,262,58,111,92,1207,75,161,DeLovell Earls,291,Air Force,41,100,221,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,26,29,SEC,199,113,113,241,0,3,244,65,127,111,1498,99,190,Mike Edwards,291,Georgia,20,86,298,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,31,41,OVC,159,118,118,207,0,0,207,55,104,74,1199,78,158,Brandon Garrett,291,Murray State,33,75,237,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,63,2,AEC,62,96,17,42,79,228,270,20,33,63,1120,28,67,Brian Glowiak,291,Hartford,27,44,90,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,13,46,Total,158,123,123,225,0,1,226,45,69,79,979,72,140,Louis Green,291,Total,11,71,230,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,57,160,WCC,360,117,117,197,0,0,197,57,160,117,1808,152,307,Philipp Hartwich,291,Portland,31,113,512,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,177,10,Total,154,116,103,238,13,48,286,46,70,88,1661,21,161,Marques Johnson,291,Total,45,121,175,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,24,6,WCC,73,103,81,131,22,58,189,63,73,32,702,52,96,Keli Leaupepe,291,Loyola Marymount,9,40,125,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,33,9,MEAC,120,106,70,179,36,108,287,43,59,90,1148,66,105,Brendon Myles,291,Florida A&M,24,88,186,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,51,5,GWC,52,100,30,65,70,175,240,21,23,53,795,2,78,Arjun Ohri,291,NJIT,19,33,54,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,18,34,Total,135,111,111,213,0,0,213,69,128,103,1199,131,206,Aaron Scales,291,Total,16,83,266,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,64,8,Pac-12,86,92,23,64,69,167,231,38,52,62,1164,8,71,David Singleton,291,UCLA,37,26,94,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,41,11,AEC,100,110,100,178,10,52,230,61,91,33,856,32,94,Miroslav Stafl,291,Hartford,14,91,132,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,31,25,ACC,108,107,105,196,2,10,206,75,130,110,1190,78,137,Erik Swoope,291,Miami (FL),37,31,186,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,47,4,Big West,85,89,48,124,41,123,247,72,106,52,908,23,84,DJ Sylvester,291,UC-Riverside,20,50,108,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,29,4,Patriot,74,109,96,199,13,51,250,60,83,85,790,33,92,Tyrell Thompson,291,Army,45,88,107,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,20,13,MEAC,112,109,109,205,0,3,208,73,122,40,717,80,71,Arsenio Williams,291,South Carolina State,25,46,192,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,37,71,Total,123,123,123,234,0,0,234,44,78,59,869,74,141,Andre Almeida,290,Nebraska,13,71,197,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,22,20,Big Sky,105,114,90,162,24,69,231,38,56,85,1068,73,114,Cody Anderson,290,Montana State,15,39,178,2011,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,168,25,SWAC,148,113,106,239,7,23,262,57,100,61,1335,45,159,Ja'Donta Blakley,290,Prairie View,106,105,193,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,129,12,CUSA,106,99,68,158,31,106,264,61,81,92,1703,22,187,Jason Boswell,290,Florida International,37,114,128,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,30,3,WAC,65,91,25,46,66,165,211,42,49,32,854,21,54,Aaron (Gordo) Castillo,290,New Mexico State,21,31,86,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,60,29,MEAC,151,108,105,226,3,23,249,71,154,62,1323,111,132,Jeremy Dean,290,Florida A&M,43,97,262,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,23,95,OVC,147,108,101,214,7,40,254,67,89,90,1343,87,135,Michael Green,290,Tennessee State,19,68,234,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,40,3,MAC,79,115,115,237,0,1,238,60,141,30,960,67,76,Jacolby Hardiman,290,Central Michigan,45,77,146,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,43,2,A-10,69,99,44,105,55,130,235,37,42,73,822,18,72,Matt Hart,290,George Washington,20,34,87,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,57,5,AEC,99,99,92,197,7,28,225,85,113,61,1137,84,88,Jerel Hastings,290,Albany (NY),32,53,183,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,18,3,Sun Belt,33,103,40,93,63,175,268,21,29,28,613,20,40,Alan Jones,290,Troy,28,26,53,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,21,4,MEAC,78,97,72,206,25,117,323,71,103,48,1023,73,84,Gary Lee,290,Maryland-Eastern Shore,16,63,151,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,175,7,Patriot,141,102,92,175,10,43,218,76,123,82,1180,36,163,Maxwell Lenox,290,Army,58,126,177,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,23,2,MEAC,40,95,19,36,76,191,227,24,29,31,604,16,28,Darek Mitchell,290,Howard,10,34,56,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,80,24,Total,156,109,88,167,21,55,222,51,70,109,1343,86,134,Jon Pastorek,290,Total,33,95,242,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,21,35,OVC,109,112,104,204,8,34,238,58,95,86,931,61,99,Duran Roberson,290,Austin Peay,7,62,170,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,218,3,Pac-12,137,86,61,169,25,87,256,93,126,119,1643,18,144,Christian Sanders,290,Stanford,43,125,155,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,36,4,MEAC,91,102,60,145,42,142,287,44,60,40,800,50,55,Brandon Smalls,290,South Carolina State,21,39,141,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,86,1,Sun Belt,65,100,48,100,52,152,252,38,52,31,926,10,64,Carlos Smith,290,South Alabama,43,44,75,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,41,11,Southern,84,112,99,213,13,49,262,53,77,31,811,47,82,Jimmy Tobias,290,Georgia Southern,32,64,131,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,108,1,Southland,55,106,80,154,26,82,236,52,62,38,857,7,38,Brian White,290,Northwestern State,34,75,62,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,191,0,OVC,52,101,69,159,32,82,241,55,69,59,1167,15,109,Devon Atkinson,289,Morehead State,51,114,67,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,9,7,Big South,109,98,16,30,82,231,261,11,13,57,652,31,64,Austin Awad,289,Winthrop,8,27,140,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,82,13,Ind,90,107,82,221,25,64,285,50,74,31,894,71,81,Lamar Barrett,289,Longwood,48,50,161,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,54,5,Summit,110,101,68,148,33,102,250,54,82,33,881,51,72,Deonte Billups,289,Purdue-Fort Wayne,26,56,161,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,57,12,Patriot,120,112,112,199,0,0,199,65,96,24,754,42,67,Donald Brown,289,Bucknell,39,64,162,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,144,6,Southland,52,95,76,198,19,63,261,80,91,30,1003,6,46,Terry Bryant,289,Southeastern Louisiana,24,75,58,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,7,30,Ind,123,123,123,210,0,0,210,43,60,29,692,51,89,Nikola Bundalo,289,Southern Illinois-Edwardsville,11,63,174,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,41,7,Total,171,107,103,203,4,26,229,71,155,81,1298,111,167,Jahmal Burroughs,289,Total,29,66,282,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,79,10,Patriot,156,111,95,185,16,67,252,51,76,56,1081,48,104,Josh Caldwell,289,Army,59,57,204,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,54,4,SWAC,61,100,38,88,62,178,266,27,41,39,847,13,78,Michael Celestine,289,Southern,27,54,74,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,73,5,Total,135,106,77,165,29,84,249,48,72,53,1017,34,98,Wade Collie,289,Southern Utah,38,76,169,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,114,7,Total,122,91,67,178,24,93,271,83,133,66,1106,15,129,Decardo Day,289,Total,34,144,137,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,59,19,Total,140,104,70,172,34,107,279,47,55,50,921,40,98,Bill Edwards,289,Total,19,84,180,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,18,27,Southern,95,107,106,214,1,1,215,74,121,65,954,77,192,Adrian Gailliard,289,Western Carolina,22,75,172,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,148,6,Patriot,101,93,71,173,22,73,246,81,111,110,1295,18,143,Dee Goens,289,Holy Cross,44,121,119,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,23,6,Total,64,100,51,140,49,148,288,40,77,95,1074,42,106,Vaughn Gray,289,George Mason,35,42,106,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,70,8,CUSA,82,102,41,84,61,150,234,24,38,70,1082,33,109,Xavier Habersham,289,Middle Tennessee,16,45,115,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,22,7,SWAC,111,103,103,217,0,7,224,83,140,30,797,67,98,Deonte Hearns,289,Grambling,25,72,178,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,67,0,MAC,111,96,51,113,45,124,237,52,67,105,1201,5,73,Jared Klein,289,Western Michigan,38,76,116,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,17,4,Total,103,85,25,72,60,186,258,59,72,41,840,31,65,A.J. Oliver II,289,Total,26,28,134,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,60,40,WAC,134,123,123,287,0,0,287,43,69,58,1231,63,141,P.J. Owsley,289,Hawaii,23,63,197,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38,10,Horizon,66,102,24,71,78,200,271,7,13,80,890,25,87,Gabe Snider,289,Illinois-Chicago,22,32,91,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,62,11,AEC,98,113,109,219,4,24,243,59,87,30,871,43,65,Tom Young,289,Maryland-Baltimore County,14,66,141,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,125,2,Big Sky,104,69,26,70,43,130,200,107,149,65,1487,14,179,Yahosh Bonner,288,Northern Colorado,64,77,118,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,101,3,SEC,67,93,30,95,63,164,259,39,55,50,1146,15,91,Anthony Brock,288,Alabama,80,69,82,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,91,8,MAC,123,109,83,159,26,80,239,44,67,31,789,25,56,Jarron Coleman,288,Ball State,27,83,148,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23,62,Total,188,115,115,237,0,0,237,58,109,101,1472,106,210,Keith Davis,288,Total,26,101,294,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,122,10,A-10,141,101,71,131,30,111,242,56,92,126,1768,44,115,T.J. DiLeo,288,Temple,80,62,185,2013,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,153,1,A-10,56,106,80,185,26,81,266,50,64,31,872,21,67,Sean East,288,Massachusetts,34,83,77,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,118,52,NEC,144,99,27,72,72,211,283,18,27,90,1353,53,65,Doug Elwell,288,Wagner,32,72,197,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11,25,Ivy,103,114,114,259,0,1,260,60,79,72,882,63,133,Elgin Fitzgerald,288,Dartmouth,22,54,166,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,30,17,SWAC,121,107,83,167,24,61,228,50,88,31,772,44,78,Brandon Gordon,288,Alabama State,22,40,165,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,18,11,MEAC,95,129,125,273,4,18,291,26,39,84,768,54,109,Edward Hayden,288,Coppin State,15,57,210,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,42,53,MVC,154,121,117,187,4,27,214,42,77,71,1268,107,162,Brent Heemskerk,288,Drake,51,36,261,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,79,3,OVC,114,94,27,54,67,193,247,33,38,81,1410,12,124,Taylor Jones,288,Eastern Illinois,37,67,126,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,94,0,CAA,59,96,38,83,58,152,235,38,53,31,868,8,43,Adrian Martinez,288,Northeastern,26,56,67,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,23,3,Total,84,103,70,179,33,127,306,49,75,57,782,34,61,LaVanne Pennington,288,Total,22,58,118,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,60,3,Sun Belt,86,74,65,141,9,27,168,131,186,41,841,39,110,Xavier Perkins,288,Florida Atlantic,18,97,125,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,18,4,Patriot,35,92,22,45,70,189,234,34,48,85,970,43,85,Jalen Rhea,288,American,22,24,78,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,34,9,ACC,121,102,86,159,16,41,200,68,113,36,793,27,53,Shamiel Stevenson,288,Pittsburgh,19,75,148,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,19,30,Big Sky,101,111,106,178,5,25,203,61,97,61,1045,77,138,Jeremy Verhagen,288,Northern Colorado,16,67,178,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12,12,Southland,113,119,119,189,0,0,189,50,89,27,588,51,71,Steven Werner,288,Sam Houston State,15,59,164,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,11,65,Southland,121,123,123,219,0,0,219,41,78,64,697,76,97,Benson Akpan,287,Stephen F. Austin,13,54,197,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,14,20,Big Sky,112,111,110,227,1,4,231,64,78,29,677,64,96,Angel Alamo,287,Sacramento State,27,62,176,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,41,5,WCC,90,105,67,123,38,131,254,39,49,48,828,29,67,Ivan Alipiev,287,Loyola Marymount,23,45,119,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,134,1,Southland,54,95,54,136,41,126,262,56,83,47,932,15,91,Denzel Barnes,287,Stephen F. Austin,58,97,69,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,59,19,Horizon,130,125,124,258,1,9,267,36,57,54,1325,113,156,Brad Birton,287,Illinois-Chicago,42,90,243,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,14,13,Southland,120,114,114,202,0,0,202,59,92,59,1177,107,157,Josh Bonney,287,Texas-San Antonio,27,46,227,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,48,5,Total,135,119,119,222,0,2,224,49,114,95,1458,131,220,Lawrence Bridges,287,Total,39,99,266,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,43,6,Big West,87,106,77,137,29,70,207,46,59,54,827,21,93,Caleb Fuller,287,UC-Davis,25,59,108,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,28,16,AEC,132,114,112,215,2,2,217,57,76,30,909,64,78,Michael Housman,287,Maryland-Baltimore County,24,71,196,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,45,4,Sun Belt,66,104,58,122,46,119,241,33,41,63,911,49,81,Michael Lance,287,Arkansas State,28,52,115,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,37,Total,107,121,121,220,0,0,220,45,94,92,626,60,151,Chad Lang,287,Total,9,61,167,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,33,70,OVC,236,117,117,237,0,1,238,53,102,62,1529,112,195,Demontez Loman,287,Tennessee State,57,68,348,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,51,1,MAC,37,99,51,109,48,127,236,41,53,28,721,13,74,Ryan Paradise,287,Northern Illinois,22,86,50,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,49,11,SEC,81,107,69,141,38,101,242,35,46,34,789,38,67,Bobby Perry,287,Kentucky,23,43,119,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,35,14,Sun Belt,100,96,75,175,21,57,232,74,89,29,764,57,87,Anthony Porch,287,Denver,13,52,157,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,35,11,Total,59,118,111,270,7,22,292,44,87,84,1131,50,115,Reggie Theus,287,Total,24,53,109,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,50,3,MEAC,69,98,49,100,49,152,252,42,62,58,994,32,73,Jarrell Thomas,287,Bethune-Cookman,34,64,101,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,46,12,Southland,106,88,53,94,35,132,226,76,121,89,984,26,91,Quinton Thomas,287,Total,45,60,132,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,24,24,Total,98,104,44,88,60,209,297,18,38,45,779,41,65,Darius Allen,286,Total,36,40,139,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,64,0,SWAC,36,86,47,107,39,123,230,75,85,61,875,7,66,Brendon Brooks,286,Southern,27,56,43,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,48,0,WAC,70,95,57,136,38,112,248,58,67,30,945,10,43,Jc Clark,286,Louisiana Tech,32,38,80,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,117,1,Southern,100,103,56,142,47,155,297,33,42,55,1338,12,80,Maurice Commander,286,Chattanooga,31,65,112,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,152,4,Sun Belt,116,97,82,168,15,47,215,77,96,32,982,16,58,Ebrima Dibba,286,Coastal Carolina,44,76,132,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,52,4,A-10,93,92,68,143,24,60,203,78,104,24,753,21,53,Jaren English,286,St. Bonaventure,14,37,114,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,23,9,Total,113,107,106,224,1,3,227,71,109,85,938,62,138,Grant Fiorentinos,286,Total,22,56,175,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,96,22,MVC,102,96,84,171,12,39,210,82,111,60,1212,57,92,John Freeman,286,Southern Illinois,62,56,159,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,70,17,A-10,109,107,85,148,22,84,232,50,71,62,1281,46,131,Andre Gustavson,286,Richmond,56,48,155,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,60,5,Southern,148,103,91,197,12,44,241,68,104,72,1267,54,154,Bo Holston,286,Citadel,34,101,202,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
