,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
422,2,0,OVC,5,8,7,14,1,7,21,4,8,15,57,6,9,Derek Shoecraft,21,Tennessee State,3,4,11,2009,2009
423,0,2,Ind,10,7,2,6,5,16,22,2,3,24,104,3,8,Dwayne Sims,21,North Carolina Central,4,1,13,2011,2011
424,6,1,OVC,6,5,3,10,2,7,17,9,10,15,86,1,14,Randall Smith,21,Jacksonville State,2,11,7,2015,2015
425,5,0,CAA,5,8,7,13,1,4,17,4,5,15,63,8,15,Matt Stevenson,21,Drexel,1,3,13,2007,2007
426,4,1,ACC,1,7,3,7,4,13,20,3,7,18,95,1,10,Jonathan Thomas,21,Maryland,2,10,2,2012,2012
427,3,1,ACC,7,8,6,14,2,4,18,3,4,26,133,12,18,Chris Tucker,21,Virginia Tech,5,3,19,2007,2007
428,3,4,Big South,10,10,10,17,0,0,17,1,6,13,78,5,11,Bryant Wallace,21,Coastal Carolina,1,4,15,2008,2008
429,9,0,Ivy,18,10,9,18,1,14,32,0,3,46,113,2,8,Mike Washington,21,Princeton,2,10,20,2016,2013
430,0,0,CAA,0,7,1,5,6,15,20,1,2,26,56,1,0,Ben Whitlatch,21,William & Mary,2,1,1,2014,2011
431,6,0,Southland,4,6,5,15,1,9,24,8,13,18,106,7,9,Chasen Wiilliamson,21,Central Arkansas,5,4,11,2014,2014
432,8,0,A-Sun,9,5,2,10,3,11,21,8,10,14,87,2,11,JanAndre Williams,21,Lipscomb,1,8,11,2007,2007
433,2,7,Big Ten,20,7,7,11,0,0,11,7,15,48,151,13,34,Alan Wisniewski,21,Penn State,0,5,33,2015,2012
434,9,4,Big Sky,9,7,6,18,1,9,27,6,11,16,150,13,16,Mandrell Worthy,21,Montana State,7,10,22,2017,2017
435,4,3,Southern,20,8,5,13,3,11,24,1,2,24,152,3,31,Joe Aase,20,Davidson,3,4,23,2014,2014
436,6,3,Big Ten,8,9,8,13,1,6,19,1,5,40,109,4,29,Evan Anderson,20,Wisconsin,1,6,12,2014,2012
437,2,1,Big Sky,12,9,9,18,0,0,18,2,5,4,71,7,10,Kirk Archibeque,20,Northern Colorado,0,3,19,2008,2008
438,21,1,Big Sky,15,5,2,12,3,11,23,7,10,31,176,1,29,David Arnold,20,Northern Colorado,4,26,16,2011,2010
439,20,0,Big South,5,5,2,8,3,10,18,7,10,36,170,0,17,Kelly Assibesi,20,Liberty,4,13,5,2013,2012
440,0,2,Summit,9,4,4,8,0,1,9,12,18,14,62,5,13,Javonni Bickham,20,Denver,0,4,14,2020,2020
441,8,0,Big Sky,17,7,5,12,2,15,27,4,8,32,90,5,8,Thomas Blake,20,North Dakota,4,8,22,2017,2014
442,6,0,AEC,4,6,3,3,3,19,22,5,5,11,40,1,4,Jerrell Boswell,20,Maine,4,1,5,2010,2010
443,10,2,Summit,25,9,9,19,0,0,19,2,6,34,227,18,45,Daniel Brady,20,Missouri-Kansas City,5,14,43,2010,2009
444,5,0,AEC,4,6,3,7,3,23,30,5,6,14,92,2,9,Reece Brooks,20,Albany (NY),0,10,6,2019,2019
445,2,2,CUSA,11,8,8,12,0,0,12,4,6,19,141,13,29,Kahmell Broughton,20,Houston,5,3,24,2010,2010
446,2,1,Big South,15,9,9,17,0,0,17,2,2,14,118,3,23,Lorenzo Burgess,20,Charleston Southern,1,6,18,2007,2007
447,9,0,MAC,14,6,5,9,1,7,16,7,12,21,134,7,10,Jess Chadwell,20,Toledo,5,11,21,2011,2011
448,9,0,MEAC,4,6,3,13,3,9,22,5,8,14,65,3,10,Conrad Chambers,20,Morgan State,0,10,7,2015,2015
449,3,3,AEC,14,7,7,18,0,1,19,6,11,14,171,9,39,Kennedy Chukwuocha,20,Massachusetts-Lowell,4,15,23,2014,2014
450,1,0,Total,10,7,3,10,4,8,18,2,4,17,52,5,6,Grayson Clark,20,Georgia Southern,1,3,15,2015,2014
451,5,0,MAC,5,7,3,5,4,13,18,2,5,13,61,3,8,Eric Coblentz,20,Akron,2,1,8,2009,2009
452,10,0,Big West,9,8,4,17,4,16,33,0,3,21,113,0,12,Devin Cole,20,UC-Irvine,6,11,9,2020,2020
453,1,0,NEC,2,6,3,7,3,16,23,5,7,18,98,8,14,Garrett Constance,20,Wagner,0,3,10,2010,2010
454,6,0,OVC,1,7,7,17,0,5,22,6,9,26,86,2,5,Des Curry,20,Jacksonville State,2,3,3,2018,2016
455,9,0,MEAC,8,7,6,18,1,1,19,5,7,9,87,7,7,Jamaal Day,20,South Carolina State,4,7,15,2009,2009
456,10,1,A-10,5,8,4,7,4,24,31,0,2,22,129,4,18,Sam de Haas,20,St. Bonaventure,0,7,9,2011,2011
457,3,3,Total,37,9,8,29,1,14,43,1,3,37,232,13,32,Moustapha Diagne,20,Total,3,18,50,2020,2018
458,4,7,Big West,17,8,8,16,0,0,16,4,12,28,272,23,54,Justin Dueck,20,UC-Davis,3,10,40,2015,2013
459,8,0,MAC,10,9,8,27,1,1,28,1,2,25,207,2,33,William Eddie,20,Central Michigan,4,24,12,2009,2009
460,9,13,Big East,23,7,7,14,0,0,14,6,9,25,177,14,32,Mohamed Esseghir,20,South Florida,2,10,37,2008,2008
461,4,0,Big West,8,6,6,15,0,0,15,8,12,15,85,6,10,Keith Everage,20,Cal State Northridge,2,9,14,2007,2007
462,0,6,MEAC,14,7,7,17,0,0,17,6,12,37,119,11,23,Buford Foote,20,Morgan State,2,7,25,2010,2009
463,0,14,WAC,23,9,9,33,0,0,33,2,9,25,202,13,30,Jamal Gaines,20,Texas-Rio Grande Valley,3,7,36,2020,2020
464,2,0,Big West,10,7,6,13,1,13,26,5,8,16,102,1,0,John Gilliam,20,UC-Riverside,3,6,11,2012,2012
465,0,3,SWAC,10,9,9,24,0,0,24,2,2,20,94,10,11,Julian Gladness,20,Alabama A&M,2,8,20,2007,2007
466,0,1,Horizon,1,8,8,9,0,0,9,4,6,21,48,4,6,Stephen Gossard,20,Wright State,1,1,5,2014,2012
467,1,3,Total,4,8,8,11,0,0,11,4,7,17,58,7,9,Mason Green,20,Total,2,5,11,2020,2018
468,1,2,WCC,4,6,5,12,1,5,17,7,14,14,67,4,8,Trey Guidry,20,San Diego,2,4,8,2013,2013
469,1,1,Pac-12,8,7,5,15,2,4,19,4,7,13,53,6,9,Kenan Guzonjic,20,Colorado,0,6,14,2016,2016
470,2,0,SWAC,3,7,1,5,6,19,24,0,0,16,71,4,6,Quincy Hall,20,Grambling,1,5,7,2009,2008
471,6,1,OVC,5,7,4,14,3,9,23,3,4,17,71,0,9,Will Hamilton,20,Eastern Illinois,2,2,5,2009,2009
472,2,8,Summit,,9,9,19,0,0,19,2,5,20,,,,Brandon Harris,20,Centenary (LA),1,14,18,2009,2009
473,0,0,OVC,3,7,5,12,2,5,17,4,8,10,58,7,14,Jeremy Harris,20,Jacksonville State,3,3,10,2007,2007
474,3,0,A-Sun,2,6,1,1,5,14,15,3,4,12,44,0,1,Bruce Haynes,20,South Carolina Upstate,2,1,2,2013,2012
475,1,3,WCC,4,7,7,17,0,0,17,6,11,7,54,3,11,John Hegarty,20,Portland,0,4,7,2009,2009
476,2,0,Sun Belt,2,4,2,7,2,8,15,10,14,26,58,1,2,Adam Howard,20,Western Kentucky,1,8,3,2008,2007
477,1,1,Big South,10,9,9,11,0,0,11,2,4,17,80,6,13,Rob Huntington,20,High Point,1,10,16,2009,2009
478,1,3,Big West,16,4,4,19,0,0,19,12,20,18,131,12,22,Breyon Jackson,20,Cal State Long Beach,3,12,28,2020,2019
479,3,2,MAC,25,5,5,18,0,0,18,10,22,27,162,16,23,Chris Johnson,20,Northern Illinois,2,5,41,2020,2020
480,8,1,OVC,7,7,7,16,0,4,20,6,10,17,110,1,3,Deshawn Jones,20,Jacksonville State,2,14,8,2017,2017
481,2,5,MEAC,18,7,7,13,0,0,13,6,11,18,144,9,24,Brandon Jordan,20,Savannah State,1,7,27,2017,2016
482,1,3,CUSA,10,9,8,11,1,3,14,1,4,13,42,4,13,Alassane Kah,20,Old Dominion,1,1,14,2017,2017
483,3,1,ACC,15,8,5,7,3,12,19,1,2,22,52,1,5,Austin Katstra,20,Virginia,1,2,16,2020,2018
484,0,1,MVC,7,9,7,10,2,6,16,0,0,21,44,6,5,Cal Kennedy,20,Loyola (IL),0,2,13,2016,2015
485,9,0,Southern,8,8,4,11,4,17,28,0,0,19,122,2,7,Colin Kenney,20,Furman,1,5,10,2020,2020
486,7,0,Total,5,6,3,9,3,20,29,5,9,25,84,3,3,Eric Kindler,20,Total,3,7,8,2014,2011
487,11,2,MVC,15,6,4,13,2,7,20,6,11,27,196,3,31,Trey Knight III,20,Indiana State,9,10,18,2018,2017
488,4,0,MWC,18,7,5,14,2,18,32,4,6,31,152,7,23,Logan Lancon,20,Texas Christian,4,4,25,2010,2009
489,3,0,WCC,2,7,2,3,5,15,18,1,1,32,83,5,6,Matthew Lang,20,Gonzaga,3,4,7,2020,2019
490,22,0,Big 12,8,7,1,6,6,15,21,0,0,26,137,0,10,Logan Lee,20,Texas A&M,6,7,8,2007,2007
491,4,3,CUSA,5,8,5,12,3,16,28,1,2,27,181,9,15,Auston Leslie,20,Southern Mississippi,4,11,14,2020,2020
492,0,0,AEC,8,8,7,11,1,2,13,3,4,12,40,2,6,Terrel Martin-Garcia,20,Albany (NY),1,5,10,2017,2017
493,1,4,Southern,15,9,9,17,0,0,17,2,7,17,81,8,15,Trayvond Massenburg,20,Chattanooga,4,4,23,2017,2017
494,0,1,Ivy,2,7,2,2,5,8,10,1,2,21,38,3,3,Will McConnell,20,Dartmouth,0,1,5,2013,2012
495,3,0,Big Sky,10,7,3,7,4,21,28,2,2,19,130,3,8,Elijah McCullough,20,Sacramento State,4,5,13,2020,2019
496,2,1,Southland,14,5,5,14,0,0,14,10,14,9,73,6,7,Luke Mergerson,20,Texas State,2,1,20,2012,2012
497,1,0,SWAC,8,9,9,16,0,5,21,2,12,11,75,4,6,Dominique Miller,20,Alabama State,0,4,12,2013,2013
498,5,1,Horizon,12,8,8,16,0,1,17,4,6,17,96,5,21,Milos Milosevic,20,Valparaiso,1,9,17,2010,2010
499,3,0,Patriot,5,8,7,15,1,4,19,3,3,8,69,7,15,Andrew Morrison,20,Bucknell,0,3,12,2007,2007
500,1,6,MVC,10,8,7,19,1,4,23,3,5,10,107,8,14,Ty Morrison,20,Creighton,4,6,18,2007,2007
501,6,3,CUSA,25,9,8,9,1,4,13,1,2,23,114,5,15,Lawrence Mosley,20,Middle Tennessee,2,5,30,2019,2019
502,4,0,AEC,7,7,1,6,6,19,25,0,0,11,94,2,6,Skyler Nash,20,Vermont,1,6,9,2019,2018
503,0,2,SEC,6,8,8,18,0,0,18,4,8,22,71,15,11,Rawane Ndiaye,20,Tennessee,0,8,21,2014,2014
504,21,0,Summit,16,7,3,17,4,15,32,2,6,39,234,6,17,Devin Newsome,20,Omaha,6,13,22,2016,2015
505,3,0,Pac-12,9,5,4,21,1,8,29,9,9,18,101,5,13,"Charles O'Bannon, Jr.",20,Southern California,6,5,14,2020,2018
506,0,7,A-Sun,11,9,9,20,0,0,20,2,4,23,129,15,33,Phillip Okonma,20,Jacksonville,1,15,26,2007,2007
507,1,0,CUSA,8,8,5,10,3,15,25,1,3,6,65,7,5,Roderick Ollie,20,Alabama-Birmingham,3,4,15,2007,2007
508,11,0,AEC,26,2,1,18,1,9,27,15,21,20,232,10,26,Chris Orozco,20,New Hampshire,5,16,36,2013,2013
509,13,1,A-10,15,7,5,29,2,19,48,4,5,23,202,15,20,Dominic Osei,20,Fordham,5,14,30,2007,2007
510,23,0,Summit,11,6,6,10,0,2,12,8,9,19,138,1,10,Jalen Packer,20,Western Illinois,6,14,12,2012,2012
511,3,1,Big East,11,8,6,12,2,10,22,2,7,15,70,4,11,Kobe Paras,20,Creighton,2,4,15,2017,2017
512,4,1,MVC,10,7,6,10,1,4,14,5,11,42,148,4,19,Cory Parker,20,Drake,4,3,14,2012,2010
513,4,3,SWAC,11,8,8,21,0,0,21,4,9,18,149,8,18,Ryan Parker,20,Alabama A&M,3,8,19,2007,2007
514,6,12,CUSA,19,7,7,13,0,0,13,6,15,33,194,13,50,Michael Phillip,20,Florida International,0,3,32,2015,2015
515,4,0,Big 12,10,8,8,17,0,6,23,4,7,8,77,9,5,DeMarcus Phillips,20,Iowa State,2,4,19,2011,2011
516,1,3,Big South,9,8,8,20,0,8,28,4,8,6,92,4,13,Terence Porter Jr.,20,Charleston Southern,2,9,13,2020,2020
517,2,0,MAC,4,6,2,8,4,10,18,4,6,7,54,2,6,Marvin Price,20,Ohio,5,2,6,2020,2020
518,1,2,Big West,7,8,8,16,0,3,19,4,11,15,102,4,17,Jacob Ranger,20,UC-Davis,2,9,11,2010,2010
519,3,0,A-Sun,6,7,1,3,6,14,17,0,2,19,91,0,8,Colton Reed,20,Liberty,1,2,6,2020,2020
520,15,2,MAAC,7,4,1,9,3,21,30,9,12,26,156,5,23,Romar Reid,20,Manhattan,1,19,12,2020,2020
521,4,0,Southern,3,5,1,5,4,8,13,6,11,16,45,6,6,Dillon Reppart,20,East Tennessee State,2,2,9,2018,2017
522,0,0,WAC,3,7,1,3,6,10,13,0,1,10,34,1,3,Bryce Rewalt,20,New Mexico State,0,1,4,2020,2020
523,4,0,A-10,8,7,3,11,4,14,25,2,2,22,97,1,13,Chase Robinson,20,Duquesne,2,5,9,2010,2009
524,6,0,ACC,3,6,0,3,6,19,22,2,5,13,52,0,6,Patrick Rooks,20,Clemson,3,0,3,2015,2015
525,0,0,ACC,7,8,4,7,4,10,17,0,0,14,34,4,2,Michael Saxton,20,Florida State,1,1,11,2016,2015
526,2,0,MAC,7,8,7,16,1,14,30,3,4,14,93,3,9,Christian Schmidt,20,Buffalo,1,8,10,2008,2007
527,1,1,Big Sky,6,7,6,10,1,2,12,5,6,6,55,4,5,Junior Searcy,20,Northern Arizona,0,2,10,2016,2016
528,13,0,Big Ten,5,8,7,19,1,5,24,3,9,44,160,9,16,Wquinton Smith,20,Wisconsin,6,8,14,2011,2008
529,1,1,MEAC,23,9,9,24,0,0,24,2,2,25,196,10,33,Jayson Snearl,20,Florida A&M,3,8,33,2015,2015
530,3,5,WAC,12,9,9,18,0,1,19,2,5,8,84,12,16,Jalen Stephens-Holmes,20,Chicago State,2,6,24,2018,2018
531,1,0,OVC,12,5,2,13,3,23,36,7,14,17,103,10,8,John Summers,20,Tennessee State,2,5,22,2007,2007
532,2,1,SWAC,4,4,0,5,4,14,19,8,12,26,67,2,2,Kyle Swanier,20,Jackson State,1,9,6,2010,2007
533,7,0,MWC,16,7,3,6,4,11,17,2,4,25,139,2,17,Ryan Teets,20,Air Force,2,9,18,2007,2007
534,2,2,Big West,20,8,8,18,0,0,18,4,9,15,122,7,13,Morgan Tilford,20,Cal State Northridge,6,6,27,2013,2013
535,3,10,Ind,14,10,10,26,0,0,26,0,5,7,95,8,27,Abel Tillman,20,Southern Illinois-Edwardsville,3,8,22,2011,2011
536,6,0,WCC,16,7,5,11,2,9,20,4,10,46,109,1,10,Evan Troy,20,Brigham Young,1,8,17,2020,2018
537,3,1,Ivy,8,9,7,18,2,7,25,0,0,9,92,1,18,Eddie Turner III,20,Columbia,6,10,9,2020,2020
538,18,0,Big Sky,19,7,5,12,2,12,24,4,9,14,186,6,7,Eric Turner,20,Weber State,8,18,25,2007,2007
539,0,0,Big West,13,6,2,4,4,17,21,4,6,15,106,3,7,Floris Versteeg,20,Cal State Fullerton,1,5,16,2014,2014
540,3,3,GWC,18,9,9,17,0,0,17,2,3,20,93,3,15,Calvin Walker,20,Texas-Rio Grande Valley,0,5,21,2011,2011
541,2,1,Patriot,11,6,2,6,4,14,20,4,5,16,131,3,8,Jaylen Walker,20,Navy,4,5,14,2020,2020
542,3,0,NEC,4,4,2,4,2,4,8,10,10,13,48,0,1,Jermaine Washington,20,Central Connecticut State,1,3,4,2008,2008
543,7,1,NEC,11,4,0,6,4,17,23,8,11,21,107,1,7,James West IV,20,Mount St. Mary's,4,8,12,2019,2018
544,7,1,Big 12,4,6,3,5,3,4,9,5,6,14,76,1,9,LucQuente White,20,Texas Tech,3,8,5,2007,2007
545,3,5,Horizon,14,9,9,20,0,0,20,2,11,21,165,20,33,Taveion White,20,IUPUI,5,7,34,2020,2020
546,0,0,SEC,1,8,4,7,4,8,15,0,0,9,34,4,3,Donald Williams,20,Mississippi,1,4,5,2011,2011
547,4,0,Horizon,3,9,9,14,0,0,14,2,4,3,32,4,4,Tanner Williams,20,Loyola (IL),2,2,7,2013,2013
548,1,0,Pac-12,8,5,0,2,5,17,19,5,6,47,88,2,1,Austin Witherill,20,Arizona State,0,1,10,2018,2015
549,0,2,SEC,7,8,4,8,4,10,18,0,0,25,62,4,6,Adam Wolf,20,Missouri,3,0,11,2019,2016
550,2,4,SWAC,24,9,9,13,0,1,14,2,7,19,189,16,43,Yusef Yakubu,20,Prairie View,4,11,40,2017,2017
551,19,0,WCC,12,7,6,10,1,11,21,5,7,32,169,4,29,Aitor Zubizarreta,20,Portland,11,20,16,2015,2014
552,2,0,Southern,12,7,5,8,2,8,16,3,5,44,91,4,11,A.J. Atkinson,19,Davidson,0,3,16,2012,2009
553,13,1,Big South,10,5,5,12,0,4,16,9,14,12,101,3,14,Aaron Austin,19,Radford,6,13,13,2009,2009
554,4,0,MAC,7,5,4,9,1,1,10,8,9,18,49,1,4,De Andre' Austin,19,Bowling Green State,4,3,8,2019,2018
555,6,0,WCC,14,4,1,2,3,15,17,8,13,49,97,2,12,Rem Bakamus,19,Gonzaga,6,5,16,2017,2013
556,5,3,MWC,15,6,5,18,1,5,23,6,12,17,89,6,10,Colt Barnhill,19,Air Force,6,3,21,2012,2012
557,2,0,ACC,8,7,2,2,5,23,25,0,3,24,39,3,5,Staats Battle,19,North Carolina State,0,1,11,2015,2012
558,2,2,MEAC,9,6,6,12,0,0,12,7,13,19,75,9,5,Dominique Behonh-Tolly,19,North Carolina A&T,1,4,18,2013,2012
559,3,0,MEAC,12,6,3,15,3,16,31,4,8,7,110,3,12,Randall Black,19,South Carolina State,0,10,15,2013,2013
560,4,2,MWC,15,7,7,14,0,0,14,5,7,41,138,8,37,Adam Brakeville,19,Air Force,3,6,23,2012,2010
561,1,0,Summit,2,7,5,12,2,8,20,3,8,18,53,0,10,Peter Bunn,19,Oakland,7,6,2,2008,2008
562,8,0,Summit,7,5,5,15,0,3,18,9,11,16,94,1,7,Cortell Busby,19,IUPUI,2,9,8,2014,2014
563,2,1,Pac-12,15,8,7,12,1,1,13,2,4,11,71,9,7,M.J. Cage,19,Oregon,0,3,24,2018,2018
564,4,0,Big South,21,7,7,17,0,0,17,5,9,42,229,4,29,Jake Campbell,19,Presbyterian,2,9,25,2015,2013
565,15,3,Patriot,16,8,6,16,2,5,21,1,4,17,149,1,11,Jordan Coleman,19,Army,4,8,17,2020,2019
566,2,1,Southern,7,7,3,8,4,8,16,1,1,11,53,5,8,Jared Collins,19,Georgia Southern,1,7,12,2008,2008
567,5,0,NEC,5,6,5,13,1,8,21,6,7,11,72,1,7,Khalief Crawford,19,Merrimack,2,8,6,2020,2020
568,8,1,Sun Belt,23,6,3,13,3,10,23,4,11,16,143,8,10,Akiem Daschner,19,Texas State,6,9,31,2019,2019
569,0,0,Big South,19,5,5,21,0,0,21,9,17,13,185,11,26,Abraham Deng,19,Longwood,3,11,30,2020,2020
570,18,2,Summit,6,3,1,6,2,15,21,11,16,27,135,3,12,Nick DeSchepper,19,IUPUI,7,13,9,2011,2010
571,2,15,MAAC,17,9,9,12,0,0,12,1,3,36,155,7,20,Marial Dhal,19,Canisius,0,16,24,2012,2011
572,0,1,Total,10,9,9,22,0,0,22,1,1,8,107,4,12,Horace Dixon,19,Total,3,11,14,2010,2007
573,2,2,Summit,16,5,5,12,0,1,13,9,12,14,44,4,4,Logan Doyle,19,South Dakota State,1,2,20,2016,2015
574,1,0,Ivy,9,7,5,12,2,4,16,3,8,33,62,8,7,Daniel Edwards,19,Princeton,2,9,17,2015,2011
575,5,0,Southern,12,6,1,3,5,15,18,2,2,17,113,1,14,Douglas Elks,19,Western Carolina,1,6,13,2020,2020
576,4,3,CAA,16,7,2,7,5,13,20,0,0,21,112,3,8,Quirin Emanga,19,Northeastern,3,5,19,2020,2020
577,2,1,MWC,4,7,2,3,5,15,18,0,0,16,30,1,3,Niksha Federico,19,San Diego State,1,0,5,2016,2014
578,1,1,Ivy,7,7,4,11,3,7,18,2,8,10,63,3,2,J.T. Flowers,19,Yale,1,1,10,2014,2014
579,12,1,WCC,10,7,5,11,2,14,25,3,8,28,129,1,11,Greg Foster Jr,19,Gonzaga,4,9,11,2019,2019
580,1,0,NEC,6,7,7,16,0,0,16,5,10,7,58,6,12,Mike Gabriel,19,Quinnipiac,1,2,12,2011,2011
581,2,1,MAC,5,7,7,13,0,4,17,5,7,15,62,7,11,DeAndre Gholston,19,Kent State,4,7,12,2019,2019
582,8,1,AEC,7,6,5,9,1,5,14,6,9,24,122,0,10,Tanner Gibson,19,Albany (NY),5,2,7,2012,2012
583,2,0,Pac-12,1,4,4,11,0,2,13,11,15,18,36,1,5,Brenden Glapion,19,University of California,0,2,2,2016,2015
584,6,0,Total,5,5,2,5,3,11,16,6,7,29,46,3,3,Nick Goff,19,Total,1,4,8,2013,2010
585,2,0,WAC,5,5,0,3,5,13,16,4,5,14,43,0,3,Jordan Gonzalez,19,California Baptist,1,5,5,2020,2019
586,18,0,Ivy,7,5,4,8,1,8,16,8,13,27,107,3,6,Ari Greenberg,19,Yale,8,6,10,2008,2007
587,0,6,MAAC,12,8,8,17,0,0,17,3,6,28,98,15,11,Erik Harris,19,Siena,3,8,27,2009,2008
588,2,2,Big Sky,24,8,8,22,0,2,24,3,6,28,160,20,19,Jaylen Henry,19,Eastern Washington,2,6,44,2012,2011
589,6,0,Total,6,4,3,4,1,7,11,10,11,22,49,2,9,Sam Hershberger,19,Elon,1,1,8,2016,2013
590,4,0,MEAC,6,7,6,19,1,4,23,4,8,13,88,7,11,Rasool Hinson,19,Coppin State,6,9,13,2017,2017
591,1,0,Southland,3,4,0,5,4,9,14,7,7,17,67,0,12,Jaxon Holden,19,Stephen F. Austin,1,4,3,2015,2015
592,7,2,A-10,11,7,5,8,2,8,16,3,6,40,99,7,11,Joe Hughes,19,Xavier,4,6,18,2011,2008
593,9,0,CAA,11,8,6,14,2,6,20,1,2,13,105,11,7,Travis Ingram,19,Towson,2,4,22,2018,2018
594,3,0,Ivy,6,6,5,7,1,7,14,6,8,13,51,1,3,Konrad Kiszka,19,Princeton,2,3,7,2020,2020
595,1,0,A-10,14,7,7,19,0,0,19,5,9,14,105,15,13,Ivan Kovacevic,19,St. Bonaventure,2,4,29,2007,2007
596,0,0,Southern,9,7,7,12,0,1,13,5,6,17,45,7,4,Gene Langan,19,Furman,0,3,16,2016,2015
597,1,0,Patriot,12,7,5,15,2,5,20,3,8,17,94,5,13,Sekou Lewis,19,American,0,4,17,2007,2007
598,1,0,Ivy,14,5,3,9,2,7,16,7,11,20,65,0,6,Chaz Mack,19,Cornell,0,6,14,2020,2019
599,18,1,MAC,5,7,6,16,1,8,24,4,10,26,142,1,9,Kaleb Mallory,19,Ball State,6,9,6,2017,2014
600,10,0,Summit,12,7,3,15,4,8,23,1,2,17,109,0,5,Dezmond McDaniel,19,Oral Roberts,3,3,12,2017,2017
601,23,1,Southland,11,5,4,8,1,4,12,8,20,15,138,1,14,Jarrod McDaniel,19,Stephen F. Austin,7,9,12,2009,2009
602,0,1,Total,5,6,6,9,0,0,9,7,13,11,51,10,8,Geremy McKay,19,Total,1,2,15,2017,2015
603,28,0,MEAC,18,5,4,16,1,1,17,8,16,42,282,8,32,Imani Miller,19,Hampton,11,20,26,2017,2016
604,1,0,Southland,5,6,5,10,1,9,19,6,8,11,77,5,13,Jon Miller,19,Texas-Arlington,4,6,10,2010,2009
605,3,0,Southland,8,5,0,5,5,14,19,4,4,22,79,6,6,Andrija Milovanovic,19,McNeese State,0,2,14,2016,2014
606,3,1,MWC,16,5,4,7,1,2,9,8,12,21,80,7,8,Isaac Monson,19,Air Force,0,6,23,2020,2019
607,3,0,CUSA,5,7,3,4,4,8,12,1,2,29,49,1,6,Karl Moton,19,Alabama-Birmingham,1,1,6,2014,2010
608,6,0,SWAC,3,6,2,3,4,13,16,3,4,16,98,2,7,Derrius Nelson,19,Arkansas-Pine Bluff,1,7,5,2012,2012
609,12,0,Big Sky,10,7,5,14,2,8,22,3,5,21,100,2,1,Josh Noble,19,Weber State,2,7,12,2010,2010
610,3,0,OVC,8,5,3,17,2,6,23,7,10,18,148,6,16,Levi Noel,19,Eastern Illinois,3,10,14,2011,2011
611,3,2,SWAC,19,7,7,17,0,4,21,5,10,36,225,8,29,Brandon Powell,19,Alabama A&M,11,9,27,2020,2019
612,1,1,SWAC,11,7,7,26,0,0,26,5,18,15,175,11,40,Emmenle Preston,19,Mississippi Valley State,4,16,22,2009,2009
613,2,2,ACC,9,9,9,15,0,1,16,1,4,21,56,9,10,Harrison Prieto,19,Florida State,1,4,18,2020,2018
614,0,0,ACC,2,6,1,1,5,7,8,2,2,13,25,1,1,Jacob Redding,19,Louisville,0,0,3,2019,2018
615,4,0,NEC,8,5,5,10,0,1,11,9,16,14,55,1,9,Guyvans Richard,19,Mount St. Mary's,1,16,9,2007,2007
616,1,0,Southland,7,7,5,11,2,5,16,3,5,13,43,2,6,Anthony Robinson,19,McNeese State,4,4,9,2008,2008
617,1,2,Pac-12,23,8,8,21,0,0,21,3,8,17,122,13,38,Austin Seferian-Jenkins,19,Washington,3,1,36,2012,2012
618,12,0,Big 12,6,7,4,11,3,15,26,2,4,45,95,2,10,Tyler Self,19,Kansas,1,20,8,2017,2013
619,3,5,Big South,8,7,7,14,0,4,18,5,8,25,70,2,16,Josh Seligson,19,North Carolina-Asheville,7,9,10,2013,2011
620,4,1,Ivy,10,7,4,7,3,11,18,2,4,19,59,3,5,Jake Shaper,19,Brown,2,7,13,2020,2018
621,5,0,Southern,9,7,2,2,5,19,21,0,0,19,107,2,3,Adam Sheehan,19,Wofford,3,3,11,2007,2007
622,0,6,CUSA,14,8,8,17,0,0,17,3,12,14,81,7,28,Matt Simpkins,19,Memphis,5,6,21,2009,2009
623,6,1,Big East,5,5,4,10,1,2,12,8,15,19,85,6,13,Darius Smith,19,Connecticut,4,9,11,2010,2010
624,9,1,A-10,6,8,7,13,1,7,20,2,5,23,147,5,15,Greg Smith,19,Saint Joseph's,1,3,11,2020,2019
625,1,3,Southland,10,8,8,20,0,0,20,3,8,17,45,6,7,JaQuan Smith,19,Stephen F. Austin,2,3,16,2016,2016
626,6,11,Big West,23,6,5,17,1,2,19,6,12,16,128,8,23,Jermaine Smith,19,Cal State Northridge,2,9,31,2009,2009
627,4,1,Big Sky,2,6,2,5,4,19,24,3,6,26,76,1,11,Trevor Spoja,19,Montana,0,4,3,2018,2017
628,5,3,MAC,9,8,7,10,1,7,17,2,6,15,87,3,5,Daivon Stephens,19,Eastern Michigan,4,7,12,2019,2019
629,13,6,MEAC,30,4,4,16,0,6,22,11,23,26,194,20,38,Maurice Taylor,19,North Carolina A&T,7,23,50,2014,2014
630,10,5,MEAC,15,7,7,23,0,13,36,5,9,25,218,12,20,Anthony Thomas,19,Howard,3,26,27,2008,2008
631,3,2,Patriot,9,8,7,13,1,3,16,2,5,15,84,6,16,Alex Timmerman,19,Bucknell,3,6,15,2020,2020
632,1,1,Big West,5,7,4,6,3,9,15,2,3,6,43,3,4,Rashard Todd,19,Cal State Fullerton,3,2,8,2016,2016
633,5,1,WAC,22,6,6,15,0,0,15,7,8,48,153,9,26,Garrett Ton,19,San Jose State,5,4,31,2012,2009
