,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
138,31,1,Patriot,45,38,18,60,20,66,126,34,42,93,647,11,86,Les Smith,130,Lafayette,15,46,56,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,9,21,Southern,52,52,52,80,0,3,83,26,36,24,280,20,54,Brady Spence,130,Citadel,4,30,72,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,24,4,Patriot,44,53,39,75,14,38,113,10,20,44,521,21,62,Rob Thomas,130,Bucknell,16,34,65,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,20,2,Total,50,47,16,38,31,70,108,5,10,39,411,27,62,Mark Tikhonenko,130,Total,7,19,77,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,10,19,SWAC,94,52,52,108,0,0,108,26,56,58,856,49,99,Kyle Williams,130,Grambling,10,47,143,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,6,19,NEC,104,50,50,108,0,0,108,30,51,43,703,46,102,Ed Zajac,130,Quinnipiac,12,33,150,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,10,0,Patriot,15,40,7,21,33,78,99,16,20,26,306,7,32,Jesper Andersson,129,Lafayette,9,24,22,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,9,32,Total,112,53,53,106,0,0,106,23,68,70,661,95,161,Hashim Bailey,129,Total,11,43,207,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,42,1,WAC,75,36,11,27,25,71,98,32,41,54,651,18,75,Luiz Bidart,129,Seattle,16,38,93,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,42,2,Sun Belt,22,39,16,42,23,50,92,28,34,31,410,7,34,Trevion Brown,129,Coastal Carolina,8,35,29,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,26,5,Summit,54,52,50,104,2,5,109,23,41,32,410,20,45,Ty Chisom,129,South Dakota,17,30,74,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,36,17,Big East,68,44,29,51,15,65,116,26,42,73,718,40,86,Christian David,129,Butler,22,33,108,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,27,2,AEC,53,44,22,67,22,57,124,19,27,27,455,3,36,Marqueese Grayson,129,Albany (NY),14,34,56,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,30,2,AEC,26,47,23,55,24,60,115,11,16,29,526,6,38,Hakon Hjalmarsson,129,Binghamton,8,35,32,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,6,15,Horizon,71,49,47,101,2,19,120,29,38,69,528,32,83,Jovan Ignjatovic,129,Illinois-Chicago,19,26,103,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,147,4,Total,57,43,43,99,0,6,105,43,77,69,773,16,117,Brandon Jackson,129,Gardner-Webb,43,107,73,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,37,1,OVC,35,35,30,84,5,10,94,54,82,17,339,20,32,D'Angelo Jackson,129,Eastern Illinois,14,52,55,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,126,2,MWC,104,47,41,73,6,26,99,29,51,55,856,8,58,Tim Jacobs,129,New Mexico,25,50,112,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,19,3,Sun Belt,79,48,48,111,0,1,112,33,66,29,484,44,69,Eric Kibi,129,Little Rock,18,34,123,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,18,2,Sun Belt,45,50,44,87,6,19,106,23,38,34,473,16,32,Malik Legania,129,Coastal Carolina,7,23,61,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,9,10,GWC,27,48,32,59,16,49,108,17,28,15,280,21,30,Ronald March,129,Houston Baptist,14,23,48,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,13,1,Ivy,41,48,33,62,15,47,109,18,23,27,316,9,25,George Mawanda-Kalema,129,Brown,8,15,50,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,63,6,Patriot,117,43,31,87,12,39,126,31,42,72,976,40,115,Sam Norton,129,Loyola (MD),42,46,157,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,15,53,SEC,81,48,48,89,0,2,91,33,63,38,502,45,88,Daniel Orton,129,Kentucky,21,38,126,2010,2010,,0.5,0.5,1.5,.485,.490,1.0,2.0,.000,0.0,0.0,.485,1.0,2.0,ORL,.597,0.8,1.4,51,6,NBA,10.6,0.9,1.6,,2.8,0.4,,0.6,2.5
162,10,16,WAC,46,49,49,105,0,1,106,31,54,55,512,53,111,Darrin Person Jr.,129,Cal State Bakersfield,10,37,99,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,22,6,AEC,89,50,46,118,4,17,135,25,38,53,537,41,72,Preye Preboye,129,Stony Brook,20,56,130,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,23,18,Total,80,45,45,93,0,1,94,39,74,54,517,74,88,Dominique Rutledge,129,West Virginia,17,55,154,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,58,8,SWAC,63,55,52,104,3,11,115,16,32,29,722,38,60,Jael Scott,129,Alcorn State,31,51,101,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,19,6,ACC,64,53,53,89,0,0,89,23,42,115,562,55,63,Jackson Simmons,129,North Carolina,10,14,119,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,27,1,Horizon,34,45,25,51,20,56,107,19,25,31,458,13,36,Dipanjot Singh,129,Illinois-Chicago,13,29,47,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,6,15,MAAC,72,49,49,102,0,0,102,31,54,84,620,51,128,Dantai St. Louis,129,Canisius,6,31,123,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,6,17,MWC,58,43,43,95,0,0,95,43,62,41,579,57,84,Ronnie Stevens,129,Nevada,5,39,115,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,141,1,Sun Belt,103,35,25,82,10,67,149,49,93,74,1342,22,119,Nick Taylor,129,Florida International,58,72,125,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,26,1,A-10,27,44,23,48,21,49,97,20,30,32,362,9,23,Brandon Thomas,129,Massachusetts,11,31,36,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,7,49,MVC,,55,55,111,0,0,111,19,33,32,,,,Armel Traore dit Nignan,129,Drake,15,,133,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,31,8,SWAC,38,43,23,49,20,68,117,23,37,40,709,25,90,Arthur Wade,129,Alabama A&M,31,22,63,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,9,9,Total,70,50,32,68,18,50,118,11,16,55,527,22,84,Johnny Zuppardo,129,Total,15,34,92,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,76,1,OVC,85,37,23,72,14,48,120,40,56,41,596,21,74,Stephaun Adams,128,Tennessee Tech,30,50,106,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,16,3,AEC,39,43,18,31,25,70,101,17,23,69,524,25,62,Ryan Baker,128,Hartford,11,14,64,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,26,12,CAA,78,51,49,111,2,12,123,24,37,76,646,37,81,Paris Bennett,128,George Mason,15,38,115,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,24,35,Big South,138,56,56,113,0,2,115,16,40,41,858,69,98,Billy Blackmon,128,Charleston Southern,23,25,207,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,29,7,OVC,93,42,21,60,21,65,125,23,34,32,718,53,68,Courtney Bohannon,128,Tennessee State,12,24,146,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,109,4,A-Sun,60,49,38,80,11,50,130,19,40,85,986,20,115,J.J. Butler,128,Lipscomb,38,86,80,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,23,11,Total,95,49,36,78,13,55,133,17,35,57,667,26,98,Dre' Clayton,128,Total,12,36,121,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,8,18,Southern,47,55,55,78,0,1,79,18,37,31,358,39,52,Xavier Cork,128,Western Carolina,4,33,86,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,33,4,Total,63,45,45,85,0,3,88,38,65,41,322,27,27,Trey Doomes,128,Total,18,23,90,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,7,9,Big West,71,49,49,94,0,0,94,30,51,52,441,39,91,Ido Flaisher,128,Hawaii,3,39,110,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,18,39,SEC,86,54,54,120,0,0,120,20,43,60,903,60,110,John Florveus,128,Georgia,13,50,146,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,25,0,Total,35,35,27,67,8,50,117,50,76,49,427,14,40,Landon Goesling,128,Total,9,32,49,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,43,8,WAC,65,42,18,38,24,77,115,20,28,35,605,14,41,Nick Hammer,128,Utah State,25,25,79,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,43,60,Patriot,163,50,36,76,14,56,132,14,28,84,927,45,121,Dylan Hastings,128,Lafayette,17,39,208,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,24,4,MVC,49,50,28,52,22,78,130,6,10,64,815,44,83,Pierce Hibma,128,Creighton,21,23,93,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,6,20,A-Sun,71,51,51,101,0,0,101,26,51,60,569,58,118,Shamile Jeffers,128,Jacksonville,19,41,129,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,20,24,NEC,56,47,44,103,3,18,121,31,51,47,400,30,78,Cori Johnson,128,St. Francis (NY),4,38,86,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,17,20,OVC,49,49,49,96,0,0,96,30,69,32,450,40,61,Francis Kabore,128,Tennessee Tech,11,26,89,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,15,4,Total,38,47,32,65,15,60,125,19,28,31,308,12,34,Jordan Mason,128,Total,8,18,50,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,13,11,WCC,53,54,54,126,0,1,127,20,33,49,453,25,82,Mason Maynard,128,Loyola Marymount,9,28,78,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,12,27,MEAC,90,44,41,96,3,5,101,37,56,24,593,45,59,Ron Mitchell,128,Bethune-Cookman,20,36,135,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,53,8,Total,61,48,43,97,5,25,122,27,56,53,570,33,58,Zion Morgan,128,Total,29,36,94,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,26,6,Sun Belt,55,50,35,69,15,51,120,13,28,57,694,21,70,Ayoub Nouhi,128,Texas-Arlington,18,33,76,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,34,1,Ind,26,43,8,17,35,92,109,7,9,28,440,4,40,Cody Rincker,128,Southern Illinois-Edwardsville,24,21,30,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,22,6,WAC,85,55,55,154,0,3,157,18,41,75,930,65,138,Adrian Rogers,128,Louisiana Tech,19,63,150,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,18,23,Total,60,58,55,113,3,10,123,9,17,53,548,28,92,Vlad Shustov,128,NJIT,5,40,88,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,160,7,ACC,70,48,45,79,3,15,94,29,38,64,752,7,76,Quentin Thomas,128,North Carolina,23,83,77,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,28,8,MEAC,95,46,46,111,0,0,111,36,62,31,588,63,53,Jason Trotter,128,Howard,11,29,158,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,32,2,AEC,44,42,15,28,27,73,101,17,27,90,731,20,67,Max Twyman,128,Total,12,21,64,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,7,4,MWC,54,46,38,78,8,28,106,28,35,43,362,19,58,Alec Williams,128,San Diego State,4,26,73,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,7,3,Big Ten,51,46,20,43,26,87,130,9,19,35,381,22,42,Nana Akenten,127,Nebraska,10,10,73,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,11,23,SWAC,63,45,45,86,0,0,86,37,66,32,504,51,83,Bryan Assie,127,Southern,10,47,114,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,13,16,NEC,40,46,46,117,0,0,117,35,72,44,425,36,77,George Barbour,127,Monmouth,12,27,76,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,86,9,AAC,87,49,44,95,5,17,112,24,43,31,641,25,75,Damion Baugh,127,Memphis,35,66,112,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,9,14,MWC,81,43,43,93,0,0,93,41,65,53,569,48,77,Mame Bocar Ba,127,Colorado State,4,38,129,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,29,3,NEC,47,48,26,65,22,74,139,9,15,57,641,25,60,Daniel Calandrillo,127,Bryant,12,17,72,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,30,2,NEC,22,38,17,44,21,78,122,30,37,19,345,7,32,Ryan Conrad,127,Wagner,18,34,29,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,41,1,A-Sun,53,44,17,37,27,88,125,12,18,59,578,14,65,Dennis Diaz,127,Stetson,17,58,67,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,13,3,Ind,28,42,16,28,26,71,99,17,23,24,316,5,22,Jake Duncan,127,NJIT,5,16,33,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,69,2,Ivy,37,41,22,41,19,58,99,26,30,27,689,8,63,Mike Fleming,127,Dartmouth,12,22,45,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38,1,Total,26,39,15,52,24,81,133,25,30,29,386,9,35,Tyree Graham,127,Total,13,41,35,2013,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,32,8,Horizon,70,41,2,4,39,102,106,6,9,36,508,8,48,Kyle Guice,127,Illinois-Chicago,7,19,78,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,15,31,MWC,57,41,39,71,2,6,77,43,67,31,428,39,101,K.J. Hymes,127,Nevada,6,35,96,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,8,7,ACC,34,51,51,73,0,0,73,25,38,27,278,31,41,Balsa Koprivica,127,Florida State,9,17,65,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,14,10,Big South,17,36,23,55,13,46,101,42,60,32,357,20,44,Khadre Lane,127,Campbell,12,15,37,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,12,7,MEAC,72,36,36,94,0,3,97,55,91,51,601,62,65,Gary Lawrence,127,Howard,17,67,134,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,21,1,MAAC,23,43,7,22,36,98,120,5,10,25,481,4,49,Felix Lemetti,127,Fairfield,9,14,27,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,59,7,MVC,55,45,31,60,14,45,105,23,35,52,629,9,53,Luqman Lundy,127,Bradley,30,32,64,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,52,0,Total,46,42,25,68,17,44,112,26,39,37,566,10,36,Cody Mann,127,Total,19,28,56,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,9,39,Big Sky,64,45,45,92,0,0,92,37,48,58,532,40,105,Andy Martin,127,Montana,9,23,104,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,87,3,MAAC,46,42,34,86,8,38,124,35,44,30,617,10,50,Eddie Mitchell,127,Rider,28,80,56,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,41,1,SWAC,37,48,33,74,15,67,141,16,25,30,578,5,39,Nate Nahimy,127,Mississippi Valley State,22,33,42,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,3,40,SWAC,60,55,55,101,0,0,101,17,42,35,416,40,79,Tony Nunn,127,Southern,4,28,100,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,24,5,Horizon,71,44,35,72,9,43,115,30,39,23,467,23,60,Franklyn Penn Jr.,127,Cleveland State,22,36,94,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,7,5,Ivy,75,45,41,90,4,18,108,33,47,56,446,49,47,Weisner Perez,127,Harvard,13,25,124,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,56,3,Big West,59,43,29,72,14,49,121,27,41,31,547,5,39,Zyon Pullin,127,UC-Riverside,10,44,64,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,12,20,SWAC,88,46,46,112,0,0,112,35,66,51,662,57,108,Mayol Riathin,127,Prairie View,14,52,145,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,5,64,Big South,105,57,57,120,0,0,120,13,36,53,512,59,137,Stephen Sargent,127,Virginia Military Institute,19,31,164,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,39,1,WCC,24,49,27,49,22,63,112,7,16,29,466,3,22,Seikou Sisoho Jawara,127,Loyola Marymount,20,34,27,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,57,0,Total,55,41,30,86,11,37,123,34,53,68,666,19,68,Brandan Smith,127,Chicago State,20,56,74,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,22,0,Total,10,41,12,48,29,93,141,16,19,42,371,13,19,Theron Stephens,127,Total,4,17,23,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,41,18,SWAC,123,49,39,100,10,47,147,19,36,41,671,66,68,Ervin Thomas,127,Mississippi Valley State,24,39,189,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,68,4,MWC,70,41,32,78,9,37,115,36,52,67,954,38,67,Matt Thomas,127,San Diego State,54,41,108,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,12,18,MEAC,62,48,48,128,0,2,130,30,53,62,790,35,137,Tyrel Adams,126,Bethune-Cookman,5,44,97,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,42,8,Big 12,55,48,46,106,2,26,132,28,35,30,459,9,63,Avery Anderson III,126,Oklahoma State,31,55,64,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,29,0,ACC,26,39,16,45,23,54,99,25,45,33,342,8,29,Benji Bell,126,Florida State,10,22,34,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,8,5,Total,53,39,29,52,10,29,81,38,46,28,265,10,39,Nolan Berry,126,Total,9,18,63,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,5,7,Southland,41,53,53,86,0,0,86,20,30,23,316,36,50,Josh Boutte,126,Sam Houston State,2,17,77,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,8,38,Total,109,54,54,138,0,0,138,18,44,59,671,38,104,Keith Coleman,126,North Texas,9,67,147,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,6,18,Big 12,71,48,46,78,2,3,81,28,46,38,323,54,65,Silvio De Sousa,126,Kansas,3,35,125,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,17,9,Total,54,51,51,113,0,0,113,24,43,84,643,46,131,Ibby Djimde,126,Total,13,41,100,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,6,25,Big East,95,55,55,104,0,0,104,16,45,92,783,69,146,Aaron Geramipoor,126,Seton Hall,16,34,164,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,11,10,Big East,65,54,54,115,0,0,115,18,48,79,581,73,75,Ray Hall,126,Providence,12,30,138,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,24,27,Total,144,48,48,117,0,1,118,30,47,117,1238,69,197,Jeff Havenstein,126,Longwood,14,52,213,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,24,44,WAC,110,48,48,111,0,1,112,30,48,62,1037,80,101,Lance Holloway,126,San Jose State,20,40,190,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,66,6,Big South,71,46,30,78,16,62,140,18,31,29,511,10,57,Cartier Jernigan,126,South Carolina Upstate,27,45,81,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,23,1,Sun Belt,18,45,19,35,26,81,116,10,17,28,426,10,47,Dallas Jones,126,South Alabama,11,14,28,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,30,5,MWC,62,46,37,68,9,27,95,25,37,46,424,13,56,Eric Kenzik,126,Air Force,9,28,75,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,34,9,A-10,85,51,44,96,7,32,128,17,27,56,504,36,92,Dusan Kovacevic,126,Davidson,7,45,121,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,29,8,Big South,68,44,23,46,21,66,112,17,24,46,482,37,67,Jamar Martin,126,Charleston Southern,18,26,105,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,8,22,MVC,56,46,46,102,0,0,102,34,76,59,507,45,133,Jordan Martin,126,Missouri State,22,47,101,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,16,4,A-Sun,27,39,25,65,14,43,108,34,42,38,395,17,44,Raine McKeython,126,Stetson,10,25,44,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,80,3,Total,63,37,22,56,15,69,125,37,53,49,721,19,52,Reggie Miller,126,Total,35,57,82,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,27,1,MWC,47,44,25,56,19,59,115,19,28,33,483,10,24,Greg Milton III,126,Wyoming,8,19,57,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,8,25,SWAC,56,45,43,82,2,6,88,34,53,18,354,24,56,Miguel Morton,126,Alabama State,10,18,80,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,56,4,Total,26,46,24,75,22,89,164,12,15,78,799,9,64,Chris Nsenki,126,Southern Utah,12,51,35,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,28,1,OVC,59,50,45,81,5,14,95,21,57,29,463,42,45,Dwayne Paul,126,Murray State,17,31,101,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,51,8,SEC,69,56,56,115,0,1,116,14,41,101,845,41,120,Steven Pearl,126,Tennessee,36,53,110,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,18,6,AAC,49,55,55,81,0,0,81,16,31,30,406,38,42,David Pellom,126,Memphis,11,18,87,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,7,37,Total,108,56,56,95,0,1,96,14,29,57,774,79,113,Will Ransom,126,Total,20,41,187,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,33,5,Summit,67,42,25,73,17,61,134,25,43,41,579,21,85,Travis Sims,126,Centenary (LA),25,59,88,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,9,35,SWAC,50,49,41,87,8,19,106,20,34,31,344,17,55,Blake Thompson,126,Prairie View,4,34,67,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,25,5,Total,41,49,43,97,6,18,115,22,27,35,527,19,59,Rodney Williams,126,Total,10,34,60,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,24,3,WAC,37,41,24,55,17,59,114,27,35,29,461,25,31,Kenny Wilson,126,Boise State,19,32,62,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,40,2,WAC,71,40,10,20,30,84,104,15,16,31,491,11,49,Tre Armstrong,125,California Baptist,9,25,82,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,20,22,Big South,63,52,51,84,1,4,88,20,42,62,547,36,69,Matt Brennan,125,Coastal Carolina,19,29,99,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,53,4,Southern,27,42,19,45,23,68,113,18,21,47,519,4,37,David Brown,125,Furman,24,37,31,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6,4,Southern,22,41,1,3,40,125,128,3,5,39,223,5,11,Tyler Burgess,125,Citadel,1,9,27,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,10,2,Total,27,44,33,64,11,39,103,26,32,49,405,9,56,John Burke,125,Missouri-Kansas City,13,34,36,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,11,2,OVC,33,52,50,90,2,5,95,19,33,27,368,36,32,Vincent Crutcher,125,Morehead State,6,19,69,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,29,11,AAC,39,50,40,79,10,40,119,15,23,20,380,23,33,Dre Fuller Jr.,125,Central Florida,18,26,62,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,49,3,Total,66,38,23,64,15,54,118,34,44,101,847,10,43,Isaac Gordon,125,Total,23,32,108,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,10,5,MEAC,36,51,50,109,1,7,116,22,37,26,307,23,32,Bruce Guy,125,Maryland-Eastern Shore,10,30,59,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,87,10,Horizon,113,46,43,91,3,25,116,30,50,114,1449,86,160,Terrell Hales,125,Cleveland State,92,72,199,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,9,6,SWAC,41,52,45,94,7,23,117,14,27,31,365,21,41,Daniel Hurtt,125,Mississippi Valley State,8,13,62,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
