,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
210,1,5,Big 12,3,3,3,6,0,0,6,3,3,6,29,3,4,Dante Williams,9,Kansas State,0,1,6,2017,2017
211,2,0,Sun Belt,3,3,0,2,3,9,11,0,0,8,49,3,2,Jaylon Williams,9,Louisiana,0,3,6,2020,2020
212,1,0,Sun Belt,2,3,2,4,1,3,7,2,3,8,21,1,2,Brandon Wimberly,9,Georgia Southern,0,0,3,2017,2016
213,2,0,Sun Belt,2,4,4,6,0,0,6,1,2,9,23,2,8,Lindal Yarbrough,9,Middle Tennessee,1,1,4,2009,2009
214,1,0,WCC,0,3,0,1,3,8,9,0,0,14,15,0,5,Paolo Zamorano,9,San Francisco,1,1,0,2008,2007
215,6,0,AEC,5,3,3,8,0,3,11,3,6,7,41,3,8,Zack Zeglinski,9,Hartford,2,2,8,2010,2010
216,3,1,MWC,3,3,3,3,0,3,6,2,5,9,32,2,1,Scott Adler,8,Air Force,0,0,5,2014,2014
217,1,0,Big East,3,2,0,1,2,7,8,2,5,24,42,0,4,David Allen,8,Georgetown,2,2,3,2015,2013
218,2,0,Ind,1,2,1,3,1,6,9,3,4,6,37,2,1,Davin Anderson,8,Chicago State,3,4,3,2009,2009
219,0,0,OVC,1,2,1,3,1,6,9,3,7,14,16,2,5,D'Quan Applewhite,8,Southern Illinois-Edwardsville,1,0,3,2020,2017
220,6,2,MEAC,9,3,3,7,0,0,7,2,5,33,131,6,31,Rashad Austin,8,Florida A&M,2,4,15,2018,2017
221,0,0,Big Ten,6,3,2,5,1,1,6,1,6,14,35,3,3,Michael Baer,8,Iowa,0,1,9,2020,2019
222,0,0,MEAC,0,3,1,1,2,4,5,0,0,2,7,0,1,Rashad Bailey,8,Bethune-Cookman,1,0,0,2010,2010
223,11,0,Big South,4,4,4,12,0,4,16,0,0,17,53,1,9,Xzavier Barmore,8,Liberty,2,4,5,2017,2017
224,4,0,Pac-12,0,2,0,0,2,5,5,2,2,20,27,1,1,Quin Barnard,8,Washington,0,1,1,2020,2017
225,0,0,CUSA,9,4,4,7,0,1,8,0,1,15,33,2,5,Bassel Bawji,8,Tulsa,1,4,11,2009,2009
226,1,0,A-10,1,3,1,1,2,4,5,0,0,8,18,0,2,Liam Billings,8,Richmond,0,0,1,2012,2009
227,5,0,AAC,0,3,1,5,2,3,8,0,0,8,19,1,2,Jonathan Bins,8,Memphis,0,1,1,2017,2017
228,6,0,NEC,5,2,2,9,0,0,9,4,10,23,82,0,8,Michael Blackgrove,8,Fairleigh Dickinson,0,5,5,2009,2007
229,1,1,Southland,7,3,3,7,0,1,8,2,7,5,20,8,2,Kyren Block,8,Houston Baptist,0,1,15,2017,2017
230,2,1,NEC,5,4,4,6,0,0,6,0,0,9,17,3,1,Terrance Bobb-Jones,8,Quinnipiac,0,4,8,2012,2012
231,0,0,Southland,5,4,4,10,0,4,14,0,0,7,24,3,2,Jacob Bonnington,8,McNeese State,0,2,8,2018,2018
232,2,0,A-10,5,2,0,4,2,6,10,2,4,25,36,3,1,Mike Booth,8,Saint Joseph's,1,2,8,2018,2015
233,0,0,Horizon,4,2,2,4,0,2,6,4,6,9,30,2,2,Evan Borgman,8,IUPUI,0,3,6,2018,2018
234,1,0,Sun Belt,3,2,2,3,0,1,4,4,4,8,26,0,2,Ryan Bormann,8,Texas State,0,2,3,2020,2020
235,1,0,OVC,3,3,2,5,1,4,9,1,1,6,22,1,2,Josh Bougher,8,Tennessee Tech,1,0,4,2015,2015
236,2,2,Southern,9,3,3,3,0,1,4,2,2,14,74,5,11,A.J. Bowers,8,Chattanooga,1,4,14,2018,2018
237,2,0,Total,4,2,1,5,1,6,11,3,6,19,32,3,2,Loren Brill,8,Total,2,8,7,2020,2017
238,1,0,Sun Belt,1,1,1,2,0,0,2,6,6,3,9,2,2,Ryan Brock,8,New Orleans,2,2,3,2008,2008
239,0,0,AAC,8,3,3,4,0,0,4,2,2,14,24,2,2,Caleb Broodo,8,Houston,0,3,10,2020,2019
240,3,0,AEC,3,3,3,5,0,5,10,2,4,8,44,1,3,Byron Brown,8,Binghamton,0,2,4,2012,2012
241,0,3,MWC,4,3,3,4,0,1,5,2,2,3,20,0,4,Phillip Brown,8,Air Force,0,0,4,2009,2008
242,2,2,SWAC,8,3,3,10,0,1,11,2,4,4,55,4,6,Hasaan Buggs,8,Mississippi Valley State,0,5,12,2017,2017
243,0,1,MWC,2,2,2,6,0,0,6,4,4,11,26,2,7,Mike Burnett,8,Colorado State,0,1,4,2015,2014
244,1,0,MWC,1,2,0,4,2,6,10,2,4,10,38,0,6,Larry Bush,8,Nevada-Las Vegas,0,1,1,2017,2017
245,0,2,Pac-12,5,3,3,4,0,0,4,2,4,7,52,4,6,Damiene Cain,8,Colorado,0,8,9,2012,2012
246,0,0,A-Sun,0,2,0,1,2,3,4,2,2,10,15,0,1,Jake Capin,8,Campbell,0,0,0,2009,2009
247,2,0,Total,9,4,4,9,0,7,16,0,0,14,76,2,0,Cezanne Carson,8,Total,1,2,11,2018,2016
248,3,0,MEAC,2,3,1,1,2,5,6,0,0,10,44,1,5,Christian Carson,8,Savannah State,1,3,3,2019,2019
249,1,0,CAA,2,2,0,1,2,7,8,2,2,10,22,1,4,Andrew Cartwright,8,Drexel,0,1,3,2017,2016
250,1,0,SWAC,1,3,2,3,1,3,6,1,2,11,23,0,9,Vanderis Christie,8,Texas Southern,1,5,1,2011,2011
251,2,0,MEAC,1,3,1,5,2,5,10,0,0,4,23,2,3,Trey Christopher,8,Savannah State,0,5,3,2018,2018
252,4,0,ACC,0,4,4,4,0,0,4,0,0,9,41,1,5,Justin Clark,8,North Carolina State,1,0,1,2007,2007
253,1,2,Pac-10,7,2,2,10,0,0,10,4,6,9,45,2,5,Bruno Claudino,8,Arizona State,0,7,9,2007,2007
254,1,0,AEC,3,3,3,7,0,2,9,2,4,13,51,0,6,Xavier Cochran,8,Albany (NY),1,4,3,2018,2018
255,1,0,A-10,0,2,2,2,0,1,3,4,6,10,28,0,3,Jeff Coffey,8,Saint Louis,1,1,0,2007,2007
256,1,1,MEAC,5,4,4,7,0,0,7,0,0,6,26,1,6,Michael Coger,8,Delaware State,1,1,6,2013,2012
257,3,1,Ivy,1,3,3,8,0,0,8,2,2,14,55,2,3,Marques Coleman,8,Brown,4,2,3,2010,2010
258,2,0,Summit,3,3,3,3,0,1,4,2,3,5,40,1,1,Chris Crawford,8,Oral Roberts,3,2,4,2016,2016
259,4,0,Patriot,0,3,1,1,2,4,5,0,0,6,21,0,2,Matt Cullen,8,Navy,1,1,0,2018,2018
260,12,0,CUSA,10,3,3,11,0,2,13,2,9,17,122,5,10,Shakur Daniel,8,Southern Mississippi,5,2,15,2019,2019
261,4,0,A-10,1,2,1,4,1,10,14,3,5,21,32,1,3,Greg Danish,8,La Salle,1,3,2,2011,2008
262,0,0,MEAC,2,3,3,3,0,1,4,2,4,3,18,1,0,Darrian David,8,Delaware State,1,3,3,2009,2009
263,9,5,Total,11,4,4,15,0,0,15,0,2,10,69,1,13,Theo Davis,8,Total,2,13,12,2009,2008
264,2,1,A-Sun,5,2,0,4,2,16,20,2,2,16,87,1,9,Anthony Dees ,8,Campbell,1,1,6,2011,2011
265,2,1,ACC,6,2,2,7,0,1,8,4,5,8,26,4,0,Paco Diaw,8,Georgia Tech,2,2,10,2007,2007
266,0,0,A-Sun,0,3,1,1,2,2,3,0,0,10,13,0,2,Michael DiBendetto,8,Jacksonville,0,0,0,2008,2007
267,0,0,Big 12,4,3,2,3,1,2,5,1,4,19,35,0,1,Andrew Dick,8,Texas,3,2,4,2013,2010
268,0,0,WAC,2,2,0,1,2,3,4,2,6,7,13,0,1,Makhtar Diop,8,New Mexico State,1,2,2,2011,2009
269,0,0,Big West,2,4,4,7,0,0,7,0,0,11,23,2,2,Gatete Djuma,8,Cal State Long Beach,0,1,4,2013,2013
270,1,0,Total,2,1,0,7,1,10,17,5,11,32,44,5,3,Trey Draper,8,Memphis,0,6,7,2014,2011
271,0,0,Sun Belt,0,3,3,5,0,0,5,2,4,7,15,2,2,Sam Dunkum,8,Little Rock,0,1,2,2020,2020
272,2,1,OVC,8,4,4,5,0,0,5,0,0,17,52,0,2,Cordaro Ellis,8,Eastern Kentucky,0,4,8,2010,2009
273,5,0,Big South,4,2,2,4,0,0,4,4,4,15,29,1,4,Matt Erps,8,Winthrop,1,8,5,2018,2018
274,8,1,Pac-10,24,2,2,10,0,2,12,4,9,36,146,7,14,Nicholas Fearn,8,Oregon,4,6,31,2011,2009
275,2,0,A-10,11,2,0,0,2,7,7,2,6,23,62,6,7,Kevin Feeney,8,Xavier,2,3,17,2011,2010
276,0,0,WAC,1,3,1,3,2,3,6,0,0,9,18,0,4,Conrad Fitzgerald,8,Hawaii,0,0,1,2009,2009
277,1,4,CAA,3,2,0,4,2,4,8,2,3,11,39,0,11,Devon Flowers,8,James Madison,1,3,3,2020,2019
278,1,0,Ind,7,3,3,4,0,2,6,2,2,9,40,0,3,LaQuinton Fort,8,Savannah State,0,5,7,2009,2009
279,1,0,ACC,2,3,1,1,2,4,5,0,1,13,23,0,1,Parker Fox,8,Clemson,0,2,2,2020,2019
280,0,1,CUSA,6,2,2,6,0,1,7,4,6,15,76,2,15,Elliot Franshaw,8,Rice,4,3,8,2013,2013
281,3,0,Big 12,2,1,1,2,0,3,5,6,10,27,41,1,5,James Fraschilla,8,Oklahoma,1,5,3,2015,2012
282,2,0,ACC,1,3,1,2,2,17,19,0,0,21,74,2,9,Matt Galloway,8,Virginia Tech,2,2,3,2017,2016
283,0,0,Big 12,2,3,3,6,0,0,6,2,4,11,18,0,0,Patrick Geha,8,Oklahoma,0,1,2,2019,2018
284,3,0,Total,6,2,0,2,2,13,15,2,2,28,66,1,8,Gavin Gibson,8,Middle Tennessee,3,3,7,2015,2013
285,8,0,Horizon,3,1,1,3,0,2,5,6,6,11,71,0,8,Zach Goodline,8,Oakland,3,7,3,2020,2020
286,0,0,ACC,1,3,1,2,2,5,7,0,1,13,19,0,1,Chase Graham,8,North Carolina State,2,2,1,2020,2020
287,0,0,Patriot,4,3,1,2,2,14,16,0,1,15,52,1,2,Chris Gramling,8,Army,1,2,5,2012,2012
288,0,0,SEC,0,3,1,4,2,6,10,0,0,10,23,1,3,T.J. Gray,8,Mississippi State,0,5,1,2019,2018
289,5,0,A-Sun,8,2,1,7,1,7,14,3,8,36,76,5,13,Dylan Greene,8,Lipscomb,0,4,13,2015,2013
290,0,0,OVC,1,2,2,4,0,0,4,4,8,15,54,7,12,Joshua Gregory,8,Tennessee State,1,4,8,2009,2009
291,1,0,Patriot,3,4,4,8,0,0,8,0,0,9,35,4,1,Joe Guiler,8,Colgate,0,0,7,2008,2007
292,0,0,Big Sky,2,3,3,10,0,1,11,2,2,11,24,1,1,Lee Hall,8,Northern Colorado,2,2,3,2011,2009
293,0,2,Mid-Cont,4,4,4,7,0,0,7,0,2,10,27,1,5,Andy Hampton,8,IUPUI,2,0,5,2007,2007
294,0,1,OVC,3,2,2,3,0,1,4,4,8,15,37,2,5,Joe Harms,8,Austin Peay,1,3,5,2013,2011
295,1,0,MAC,1,2,2,4,0,1,5,4,8,6,12,0,2,Geno Harris,8,Miami (OH),0,2,1,2007,2007
296,4,0,A-Sun,2,2,0,4,2,8,12,2,2,8,60,2,5,Tim Hart,8,South Carolina Upstate,4,4,4,2017,2017
297,0,0,NEC,1,3,2,3,1,2,5,1,3,20,18,1,1,Mike Harvey,8,Mount St. Mary's,0,1,2,2010,2009
298,5,0,Total,1,3,3,8,0,1,9,2,4,16,42,1,2,Ben Haynes,8,Oral Roberts,2,3,2,2008,2007
299,3,0,MAAC,1,2,2,4,0,3,7,4,7,20,55,3,10,Kevin Hickman,8,Rider,0,10,4,2008,2007
300,4,0,Big South,8,2,0,4,2,11,15,2,2,25,67,3,7,Calvin Hoffman,8,Liberty,3,7,11,2016,2015
301,1,0,Big 12,1,4,4,8,0,1,9,0,0,11,46,2,2,Tyler Hoffmeister,8,Texas Tech,5,3,3,2008,2007
302,2,1,SEC,6,3,3,8,0,0,8,2,2,19,98,4,18,Jarrell Holliman,8,South Carolina,0,3,10,2017,2016
303,0,0,SEC,0,3,1,1,2,2,3,0,0,11,14,0,0,C.J. Holmes,8,Auburn,0,1,0,2015,2013
304,1,0,MEAC,5,3,3,6,0,1,7,2,4,14,34,1,4,Tre Houston,8,Hampton,0,2,6,2018,2017
305,2,0,Summit,5,2,2,14,0,2,16,4,7,16,42,1,6,Jordan Howenstine,8,Oakland,2,4,6,2013,2011
306,3,0,MWC,3,2,2,3,0,0,3,4,9,10,23,1,1,Bryce Hughes,8,Air Force,1,0,4,2019,2018
307,1,0,NEC,3,3,3,4,0,2,6,2,4,3,13,0,0,Kyle Ingram,8,Fairleigh Dickinson,0,1,3,2007,2007
308,5,0,Southland,2,3,2,7,1,6,13,1,2,17,30,1,3,Cameron James,8,Stephen F. Austin,0,3,3,2009,2008
309,1,0,MEAC,2,2,2,3,0,1,4,4,4,15,27,1,1,Earnest Jones,8,South Carolina State,0,1,3,2017,2017
310,1,0,AEC,3,4,4,6,0,0,6,0,0,8,19,3,2,Johann Jones,8,Maryland-Baltimore County,0,1,6,2007,2007
311,2,0,Mid-Cont,2,1,1,3,0,2,5,6,7,10,31,0,5,Daren Jordan,8,Oral Roberts,1,4,2,2007,2007
312,4,14,Ind,17,4,4,20,0,0,20,0,0,13,120,8,14,Cedric Kalombo,8,Savannah State,2,14,25,2008,2008
313,1,1,Big Sky,0,2,0,0,2,4,4,2,2,5,11,0,1,J.C. Kennedy,8,Weber State,1,0,0,2016,2015
314,2,0,Big South,1,3,1,4,2,6,10,0,2,8,19,0,0,Kennedy Kincaid,8,Gardner-Webb,0,2,1,2020,2019
315,4,2,Big Sky,4,3,3,9,0,2,11,2,3,16,34,5,1,Joel King,8,Portland State,1,2,9,2015,2012
316,4,0,AEC,1,3,3,6,0,0,6,2,4,12,30,2,1,Darius Kinnel,8,Hartford,1,4,3,2019,2019
317,4,0,AEC,2,3,1,2,2,7,9,0,0,6,46,1,1,Agah Kizilkaya,8,Maine,3,5,3,2020,2020
318,1,0,AAC,3,3,3,9,0,1,10,2,4,19,34,1,6,Leo Kontopoulos,8,Southern Methodist,0,3,4,2017,2017
319,8,0,Big 12,4,3,1,4,2,8,12,0,0,30,102,1,7,Nick Krenk,8,Nebraska,3,11,5,2009,2007
320,1,3,Horizon,8,2,2,7,0,0,7,4,13,7,77,8,13,Colin LaForme,8,Youngstown State,0,3,16,2007,2007
321,0,1,A-10,4,3,3,10,0,5,15,2,8,9,32,2,2,Lewis Leonard,8,St. Bonaventure,0,3,6,2010,2010
322,1,0,ACC,5,2,1,7,1,5,12,3,6,19,43,3,2,Ersin Levent,8,Maryland,2,4,8,2011,2010
323,3,0,WAC,2,2,1,3,1,2,5,3,4,8,44,0,7,D.J. Lewis,8,New Mexico State,1,1,2,2012,2012
324,0,0,WAC,1,3,1,2,2,3,5,0,0,7,17,0,1,Conrad Ley,8,New Mexico State,0,2,1,2007,2007
325,0,3,MEAC,5,2,1,4,1,4,8,3,4,9,28,1,1,Saleem Little,8,Howard,0,2,6,2016,2016
326,2,1,MVC,7,2,0,4,2,4,8,2,4,7,35,3,2,Tanner Lohaus,8,Northern Iowa,1,0,10,2018,2018
327,0,0,Big Ten,3,3,3,8,0,1,9,2,7,19,31,0,4,Jake Lohrbach,8,Ohio State,2,3,3,2015,2013
328,6,0,CAA,4,3,1,5,2,6,11,0,0,18,56,1,1,Davis Long,8,Delaware,0,4,5,2020,2019
329,3,0,Big East,3,3,1,2,2,8,10,0,5,42,74,0,5,Henry Lowe,8,Villanova,2,9,3,2016,2013
330,1,0,SEC,3,4,4,6,0,1,7,0,2,13,36,2,4,Justin Luquire,8,Alabama,0,1,5,2011,2010
331,4,2,AAC,7,2,2,9,0,0,9,4,7,14,92,6,12,Edra Luster,8,East Carolina,1,6,13,2020,2020
332,1,0,A-10,1,3,2,2,1,2,4,1,2,8,17,4,1,Jamael Lynch,8,Rhode Island,0,3,5,2007,2007
333,0,0,Big 12,1,2,0,3,2,9,12,2,2,7,15,0,2,Spencer Macke,8,West Virginia,0,2,1,2020,2020
334,3,1,Big South,6,2,1,10,1,6,16,3,4,7,53,1,7,Josh Maggard,8,Gardner-Webb,2,8,7,2009,2009
335,3,0,Pac-12,4,3,1,4,2,2,6,0,0,19,34,0,3,Trey Mason,8,Arizona,0,3,4,2015,2014
336,3,0,WCC,8,2,0,0,2,6,6,2,2,31,53,0,8,Taylor Maughan,8,Brigham Young,3,3,8,2020,2019
337,2,1,MWC,3,3,1,3,2,4,7,0,0,4,9,0,0,Desmond Maxwell,8,San Diego State,0,0,3,2014,2014
338,0,1,A-10,3,3,3,8,0,0,8,2,4,11,22,4,6,Andrew McCarthy,8,Massachusetts,1,0,7,2012,2012
339,0,3,CUSA,8,3,3,10,0,0,10,2,10,14,44,3,4,Kyle McKinley,8,Louisiana Tech,0,1,11,2019,2018
340,2,0,Southern,4,4,4,5,0,1,6,0,0,13,37,1,3,Alex Michael,8,Wofford,4,2,5,2019,2019
341,1,0,MAAC,0,3,1,1,2,4,5,0,0,12,14,0,0,Ba'shawn Mickens,8,Monmouth,0,1,0,2015,2015
342,2,1,Big 12,9,3,3,5,0,0,5,2,2,11,50,2,7,Jay Mitchell,8,Texas Tech,2,5,11,2007,2007
343,4,0,Big East,3,1,1,4,0,4,8,6,9,27,44,0,5,David Molinari,8,DePaul,1,4,3,2016,2015
344,3,0,MEAC,4,3,1,1,2,2,3,0,2,18,,0,8,Victor Monaros,8,Florida A&M,2,6,4,2007,2007
345,2,0,WCC,2,3,1,4,2,5,9,0,0,6,24,1,3,Alec Monson,8,Portland,1,0,3,2017,2017
346,3,0,Southland,1,3,2,3,1,1,4,1,4,14,27,2,1,Adan Montalvo,8,Texas A&M-Corpus Christi,0,3,3,2007,2007
347,4,1,Summit,5,3,2,10,1,7,17,1,3,21,65,0,4,Joe Moore,8,Oral Roberts,0,9,5,2010,2008
348,1,2,ACC,1,3,1,3,2,3,6,0,0,10,19,2,3,McPherson Moore,8,Georgia Tech,1,1,3,2012,2011
349,14,0,SWAC,5,3,2,3,1,5,8,1,2,10,100,0,7,Jadarren Mumpfield,8,Alabama State,3,11,5,2010,2010
350,3,0,Big South,9,2,2,5,0,0,5,4,4,10,33,2,6,Matt Murphy,8,Radford,1,2,11,2013,2013
351,1,0,Big West,3,3,1,2,2,8,10,0,0,6,33,1,3,Gio Nelson,8,UC-Davis,1,2,4,2019,2019
352,6,0,Horizon,8,1,1,6,0,4,10,6,8,14,55,1,8,Emmanuel Newsome,8,Oakland,0,4,9,2020,2020
353,1,0,Big 12,3,3,3,7,0,0,7,2,2,11,18,1,1,Stuart Nezlek,8,Iowa State,1,3,4,2017,2016
354,0,0,NEC,3,2,1,2,1,3,5,3,4,6,40,2,3,Christian Nielsen,8,Wagner,0,2,5,2007,2007
355,8,0,WCC,7,0,0,4,0,4,8,8,10,16,74,1,7,Werner Nistler,8,Santa Clara,2,9,8,2016,2016
356,3,0,CAA,1,3,1,2,2,7,9,0,0,7,26,1,1,Jimmy Nolan,8,George Mason,0,3,2,2010,2009
357,2,0,Big West,7,3,3,7,0,0,7,2,4,4,44,4,4,Teddy Ochieng,8,Cal State Northridge,0,0,11,2019,2019
358,2,0,MEAC,1,3,1,3,2,7,10,0,0,18,65,2,8,Micheal Odiana,8,Maryland-Eastern Shore,3,2,3,2018,2018
359,0,2,CUSA,7,2,2,8,0,0,8,4,6,30,125,4,16,Jesse Oglesby,8,Marshall,2,3,11,2008,2007
360,0,1,Pac-12,16,3,3,8,0,1,9,2,6,27,73,4,12,Ikenna Okwarabizie,8,UCLA,2,6,20,2018,2016
361,0,0,A-Sun,2,3,1,3,2,7,10,0,0,9,12,1,2,Thomas Owen,8,Jacksonville,0,1,3,2020,2019
362,4,0,MAC,1,3,1,5,2,5,10,0,0,19,51,0,11,Paris Paramore,8,Central Michigan,2,4,1,2011,2011
363,0,0,OVC,0,2,1,2,1,4,6,3,5,14,29,3,5,Daniel Parke,8,Eastern Kentucky,2,0,3,2017,2016
364,4,0,MWC,5,0,0,1,0,5,6,8,8,12,34,1,1,Clay Patterson,8,New Mexico,1,1,6,2020,2019
365,0,0,Southern,0,3,3,5,0,0,5,2,2,2,7,3,0,Griffin Peevey,8,Citadel,0,0,3,2017,2017
366,3,0,Southland,8,3,3,4,0,6,10,2,6,14,68,3,3,Adam Perez,8,Stephen F. Austin,4,3,11,2013,2013
367,1,0,WCC,1,4,4,7,0,0,7,0,4,11,20,1,1,Thomas Peters,8,Pacific,0,1,2,2015,2014
368,0,0,MAC,5,2,2,4,0,6,10,4,5,18,33,2,5,Kyle Petersen,8,Akron,1,2,7,2012,2010
369,3,1,Patriot,3,2,0,1,2,4,5,2,2,12,22,0,2,Georgios Pilitsis,8,Lehigh,1,1,3,2015,2014
370,0,1,WAC,3,4,4,5,0,0,5,0,3,5,19,2,8,PJ Posey,8,Cal State Bakersfield,0,2,5,2016,2016
371,1,0,A-10,0,2,0,1,2,6,7,2,6,19,31,3,2,Markos Psimitis,8,Saint Louis,0,1,3,2018,2017
372,0,0,Big East,5,4,4,6,0,2,8,0,2,30,54,1,7,Kevin Rafferty,8,Villanova,0,3,6,2016,2015
373,0,2,MAC,2,4,4,5,0,0,5,0,2,6,9,3,1,Jarrell Reeves,8,Ohio,0,0,5,2019,2019
374,7,0,Big East,5,4,4,7,0,4,11,0,0,26,39,3,2,Nick Resavy,8,Syracuse,3,6,8,2012,2010
375,0,0,Ivy,3,4,4,5,0,0,5,0,0,9,26,0,4,Aaron Richardson-Osgood,8,Cornell,0,2,3,2008,2008
376,0,0,Pac-12,6,4,4,5,0,0,5,0,2,14,35,4,7,Xan Ricketts,8,Utah,0,2,10,2014,2013
377,4,0,Big East,5,4,4,9,0,1,10,0,0,28,50,1,3,Charlie Rigoglioso,8,Rutgers,2,2,6,2012,2008
378,1,0,Southern,1,2,0,3,2,8,11,2,4,18,36,0,3,Cole Rives,8,Georgia Southern,4,1,1,2014,2013
379,7,0,Big 12,12,2,2,9,0,11,20,4,10,40,84,3,16,Niko Roberts,8,Kansas,7,8,15,2014,2011
380,6,0,Southland,3,2,2,3,0,3,6,4,9,5,59,0,5,Stevie Rogers,8,Texas State,3,7,3,2011,2011
381,2,0,MAC,0,3,1,1,2,5,6,0,1,13,23,0,0,Kevin Rohner,8,Toledo,0,0,0,2010,2010
382,0,0,Southern,0,3,1,2,2,4,6,0,0,2,8,1,0,Chris Ross,8,Citadel,0,0,1,2017,2017
383,1,0,SWAC,4,3,2,6,1,7,13,1,3,4,44,3,6,Keith Ross,8,Arkansas-Pine Bluff,1,2,7,2011,2011
384,1,0,CUSA,2,3,1,2,2,2,4,0,0,1,16,1,1,Marcus Ruppel,8,Texas-El Paso,0,0,3,2010,2010
385,17,0,MAC,7,3,3,12,0,3,15,2,4,26,106,3,11,Jeremy Sallee,8,Akron,9,18,10,2008,2007
386,3,0,OVC,0,3,1,4,2,4,8,0,0,16,42,0,4,Eli Sample,8,Southeast Missouri State,1,4,0,2017,2017
387,2,1,AAC,12,2,2,10,0,0,10,4,6,13,58,4,7,Valentine Sangoyomi,8,Houston,0,6,16,2018,2018
388,0,0,Pac-10,1,2,2,2,0,0,2,4,6,9,11,2,1,Kevin Schmidt,8,UCLA,0,0,3,2009,2008
389,0,0,Big Sky,4,2,2,2,0,0,2,4,6,12,36,0,13,Maximilian Schuecker,8,Montana State,0,10,4,2019,2019
390,1,3,Big South,6,4,4,6,0,4,10,0,0,15,32,2,5,Derrick Scott,8,Winthrop,0,2,8,2012,2011
391,0,1,Big West,6,4,4,7,0,0,7,0,1,6,45,2,6,Josh Scott,8,UC-Riverside,1,3,8,2008,2008
392,4,0,Patriot,5,3,1,6,2,12,18,0,0,20,50,0,7,Jordan Sechan,8,Bucknell,3,5,5,2019,2018
393,2,0,Big Sky,1,4,4,10,0,0,10,0,0,10,38,1,2,Ryan Shannon,8,Montana State,0,2,2,2015,2014
394,1,0,Southern,1,2,0,1,2,7,8,2,2,8,43,0,7,Griffin Shaw,8,Appalachian State,0,3,1,2011,2011
395,4,1,CUSA,10,4,4,7,0,0,7,0,0,11,67,3,14,Connor Shorten,8,Florida Atlantic,1,1,13,2016,2016
396,2,0,SEC,1,3,1,3,2,5,8,0,0,17,28,0,1,Henry Shortess,8,Louisiana State,2,3,1,2016,2014
397,2,0,SWAC,6,2,0,3,2,6,9,2,4,15,42,2,4,Charles Simmons,8,Grambling,0,2,8,2018,2017
398,0,0,Ivy,3,3,1,4,2,2,6,0,0,5,11,0,1,Jonas Stakeliunas,8,Dartmouth,0,1,3,2017,2017
399,1,2,Big Sky,3,2,2,3,0,0,3,4,8,13,26,5,3,Alex Stecca,8,Northern Arizona,2,0,8,2016,2014
400,1,1,Total,4,3,3,6,0,1,7,2,2,7,26,1,7,Ian Steere,8,Total,0,2,5,2020,2019
401,1,0,Big South,1,2,2,2,0,0,2,4,5,8,22,0,7,Ilija Stefanovic,8,Longwood,0,1,1,2020,2020
402,1,0,Pac-12,3,1,0,0,1,2,2,5,6,10,21,0,2,Quinn Sterling,8,Washington,2,4,3,2014,2013
403,0,0,Ivy,3,1,1,5,0,0,5,6,8,9,25,2,4,Darius Stevens,8,Columbia,1,2,5,2012,2012
404,2,0,SEC,2,2,0,2,2,9,11,2,2,20,35,2,4,Cole Stockton,8,Auburn,0,1,4,2016,2015
405,5,0,MAC,2,3,3,7,0,3,10,2,4,6,35,1,3,LaMonta Stone II,8,Eastern Michigan,3,7,3,2016,2016
406,0,0,Horizon,1,2,0,1,2,2,3,2,2,5,9,0,0,Chase Sukut,8,Green Bay,0,0,1,2007,2007
407,1,0,MAC,4,3,2,6,1,10,16,1,2,22,57,6,7,Jared Tadlock,8,Miami (OH),2,2,10,2013,2012
408,2,1,Southern,2,3,1,1,2,6,7,0,0,15,29,0,3,Ryan Tankelewicz,8,North Carolina-Greensboro,1,0,2,2020,2019
409,7,0,CUSA,4,4,4,4,0,3,7,0,0,11,66,0,11,Cory Tellis,8,Houston,2,4,4,2011,2010
410,1,1,MAAC,3,2,1,4,1,7,11,3,6,5,43,1,4,DeAndre Turner,8,Iona,1,1,4,2017,2017
411,0,0,CAA,7,4,4,8,0,1,9,0,0,7,33,3,3,Wesley Turner,8,Georgia State,0,2,10,2007,2007
412,8,1,AEC,14,3,1,8,2,15,23,0,2,31,108,1,6,David Urso,8,Vermont,2,7,15,2018,2015
413,2,4,Summit,3,2,2,7,0,0,7,4,7,10,41,2,10,Tre Vance,8,Oral Roberts,0,1,5,2016,2016
414,5,1,MAC,6,2,1,4,1,7,11,3,8,14,59,1,10,Malcolm Walters,8,Akron,1,8,7,2015,2015
415,0,0,Pac-12,0,3,1,1,2,4,5,0,0,11,17,1,2,Matt Weyand,8,Arizona,0,2,1,2020,2018
416,1,1,Ivy,5,3,1,3,2,6,9,0,0,4,26,1,0,Ed White,8,Yale,0,1,6,2007,2007
417,2,0,CUSA,0,3,1,2,2,7,9,0,0,12,22,0,2,Hank Wierson,8,Southern Mississippi,1,1,0,2009,2007
418,2,4,NEC,6,3,3,4,0,0,4,2,5,10,63,2,8,Deandre Wilkins,8,Wagner,0,2,8,2020,2020
419,4,1,MEAC,10,3,3,8,0,4,12,2,4,25,49,0,3,Bobby Williams,8,South Carolina State,1,0,10,2017,2015
420,3,2,NEC,17,3,3,8,0,0,8,2,5,20,121,1,28,Ellis Williams,8,Bryant,3,7,18,2015,2014
