,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
422,3,0,Big South,0,2,2,3,0,2,5,0,0,3,8,1,0,Brock Johnson,4,Charleston Southern,1,0,1,2017,2017
423,0,0,Pac-12,0,1,0,0,1,1,1,1,2,4,6,0,0,Chris Johnson,4,Arizona,0,0,0,2014,2014
424,3,0,WCC,3,1,1,4,0,0,4,2,5,9,32,2,1,Dominic Johnson,4,Santa Clara,4,4,5,2008,2008
425,3,1,WAC,15,2,2,8,0,1,9,0,0,12,58,7,13,Michael Johnson,4,Chicago State,1,1,22,2015,2015
426,0,0,CAA,6,2,2,3,0,0,3,0,1,17,28,1,4,Ryan Johnson,4,Hofstra,2,1,7,2008,2007
427,1,0,WCC,3,1,0,0,1,3,3,1,4,9,17,0,2,Andrew Johnston,4,Brigham Young,1,2,3,2014,2014
428,1,1,ACC,6,2,2,7,0,1,8,0,0,13,21,2,0,D.J. Johnston,4,North Carolina,0,1,8,2011,2011
429,1,1,Summit,2,2,2,3,0,6,9,0,0,7,18,2,1,Drew Joiner,4,Denver,2,1,4,2019,2019
430,0,0,Big Ten,0,1,0,1,1,2,3,1,1,9,11,0,0,Clayton Jones,4,Illinois,0,0,0,2017,2017
431,2,0,NEC,3,1,1,4,0,0,4,2,2,24,28,1,0,Kevin Jones,4,Mount St. Mary's,1,4,4,2010,2008
432,2,0,Sun Belt,0,1,0,2,1,5,7,1,2,8,27,1,4,Phillip Jones,4,Louisiana,2,4,1,2011,2009
433,1,0,Summit,4,1,1,1,0,1,2,2,2,4,19,1,1,Brandon Joseph,4,Centenary (LA),0,1,5,2011,2011
434,0,2,Southern,4,2,2,4,0,0,4,0,1,4,14,3,3,Rich Kalina,4,Chattanooga,0,2,7,2016,2016
435,6,4,Total,7,2,2,6,0,1,7,0,0,60,81,4,16,Emerson Kampen,4,Butler,5,5,11,2013,2010
436,4,1,MVC,0,2,2,2,0,0,2,0,3,10,15,1,1,Joe Kelling,4,Creighton,0,3,1,2013,2013
437,0,0,Southland,0,1,1,1,0,0,1,2,2,1,2,0,0,Dominique Kennedy,4,Northwestern State,0,0,0,2020,2020
438,0,0,Patriot,2,2,2,4,0,1,5,0,1,19,26,2,0,Thomas Kennedy,4,Holy Cross,1,1,4,2017,2016
439,0,1,MWC,2,1,1,2,0,0,2,2,2,5,9,0,4,Rob Ketchum,4,Nevada-Las Vegas,0,1,2,2009,2009
440,2,0,Pac-12,3,1,0,1,1,10,11,1,2,11,24,0,4,Brooks King,4,Utah,0,0,3,2020,2019
441,0,1,MAC,2,1,1,3,0,1,4,2,2,6,14,4,1,Jon King,4,Kent State,0,2,6,2020,2020
442,0,0,A-10,4,1,1,7,0,1,8,2,2,16,31,4,7,Perry King,4,St. Bonaventure,1,5,8,2008,2007
443,0,0,Horizon,0,2,2,2,0,2,4,0,0,4,10,2,2,John Kirincic,4,Youngstown State,2,1,2,2018,2018
444,3,0,AAC,6,2,2,3,0,2,5,0,0,23,33,1,0,John Koz,4,Cincinnati,0,2,7,2020,2017
445,1,0,SWAC,2,2,2,6,0,0,6,0,4,9,29,0,1,Cecil Kruel,4,Grambling,0,4,2,2007,2007
446,6,0,CUSA,3,1,1,4,0,2,6,2,3,7,24,0,3,Chris Kupets,4,East Carolina,1,3,3,2009,2009
447,0,0,CUSA,6,2,2,4,0,0,4,0,1,15,40,3,11,Tomasz Kwiatkowski,4,Southern Methodist,0,7,9,2011,2008
448,0,0,WCC,1,1,0,2,1,1,3,1,2,4,7,0,0,Nick Lamson,4,Santa Clara,0,0,1,2012,2012
449,0,1,A-10,5,2,2,4,0,0,4,0,0,26,54,2,6,Peter Laplante,4,George Washington,0,4,7,2009,2007
450,0,0,WAC,1,1,0,0,1,1,1,1,2,4,15,0,1,Darren Lee,4,San Jose State,1,1,1,2007,2007
451,1,0,Southland,0,1,1,1,0,4,5,2,2,6,24,0,6,K.J. Lee,4,Nicholls State,2,1,0,2010,2008
452,1,1,Total,4,1,0,4,1,3,7,1,2,16,30,1,3,Pat Lenehan,4,Connecticut,0,1,5,2015,2013
453,1,0,MEAC,1,1,0,3,1,7,10,1,4,10,42,0,2,Terrance Linton,4,South Carolina State,2,5,1,2013,2013
454,1,0,Southern,5,2,2,5,0,1,6,0,5,9,20,0,4,Rett Lister,4,Furman,0,2,5,2020,2020
455,0,0,Big West,2,1,1,5,0,0,5,2,4,11,21,1,1,Charles Lockett,4,Cal State Long Beach,0,3,3,2015,2015
456,0,1,AEC,1,2,2,2,0,0,2,0,0,4,11,0,1,Jake Lorenzo,4,Vermont,0,0,1,2019,2019
457,0,0,Big West,0,2,2,3,0,0,3,0,0,4,4,0,0,Logan Louks,4,UC-Santa Barbara,0,0,0,2014,2014
458,0,0,Pac-12,0,1,1,1,0,0,1,2,2,7,9,1,1,Reagan Lundeen,4,Washington,0,0,1,2020,2019
459,0,0,SEC,1,2,2,5,0,0,5,0,0,7,18,1,4,Adam Luquire,4,Auburn,0,3,2,2008,2007
460,0,1,Southland,8,2,2,7,0,0,7,0,1,15,75,6,18,Kevin Lynch,4,Texas A&M-Corpus Christi,2,3,14,2014,2012
461,0,0,SEC,0,1,0,4,1,2,6,1,4,10,18,1,3,Chase Maasdorp,4,Auburn,1,3,1,2019,2019
462,0,0,A-Sun,0,2,2,2,0,1,3,0,0,4,9,0,0,Jerry Macon,4,Lipscomb,2,4,0,2010,2010
463,0,0,CUSA,2,2,2,3,0,0,3,0,0,6,21,0,2,Tre' Maloney,4,Florida Atlantic,0,1,2,2018,2018
464,1,0,MWC,0,2,2,7,0,1,8,0,1,12,26,3,4,Mychal Martinez,4,Nevada-Las Vegas,0,4,3,2011,2010
465,0,0,MEAC,0,2,2,2,0,0,2,0,0,2,6,0,0,Travon Mayo,4,North Carolina A&T,2,0,0,2019,2019
466,1,0,MEAC,3,1,0,2,1,10,12,1,3,16,35,1,5,Travis McClenny,4,Hampton,2,1,4,2012,2011
467,4,0,Patriot,2,1,0,1,1,5,6,1,3,3,20,0,3,Kyran McClure,4,Navy,4,1,2,2017,2017
468,0,0,Big Ten,1,1,0,0,1,3,3,1,2,4,10,0,1,Cole McConnell,4,Michigan,0,0,1,2014,2014
469,2,0,CAA,4,2,2,3,0,5,8,0,0,12,56,0,6,Stuart McEwen,4,Old Dominion,0,2,4,2013,2013
470,0,0,A-Sun,1,1,1,4,0,0,4,2,4,8,17,1,3,Derek McKnight,4,NJIT,0,1,2,2016,2016
471,0,0,ACC,2,2,2,2,0,0,2,0,0,2,6,1,1,Akida McLain,4,Boston College,0,1,3,2007,2007
472,0,0,Big West,0,1,1,1,0,0,1,2,2,1,7,0,1,Jacob Mercer,4,UC-Santa Barbara,0,1,0,2010,2010
473,0,0,CAA,2,1,1,1,0,0,1,2,2,4,9,1,2,Jonah Meredith,4,Towson,1,1,3,2014,2014
474,1,0,OVC,4,2,2,4,0,0,4,0,0,6,30,3,2,Abraham Millsap,4,Tennessee State,2,6,7,2013,2013
475,0,1,AAC,2,2,2,6,0,2,8,0,0,11,32,3,2,Alex Moffatt,4,Memphis,1,4,5,2018,2017
476,3,0,Big Sky,10,2,2,3,0,0,3,0,0,10,48,5,8,Spencer Monteiro,4,Sacramento State,3,3,15,2020,2020
477,0,0,A-10,1,1,1,2,0,0,2,2,2,4,6,0,0,Zach Moore,4,St. Bonaventure,0,0,1,2012,2012
478,1,0,Horizon,3,2,2,2,0,0,2,0,0,9,21,0,2,Chris Morgan,4,Youngstown State,0,2,3,2012,2012
479,7,0,Pac-12,7,1,1,11,0,4,15,2,8,29,58,3,7,Wade Morgan,4,Stanford,3,7,10,2015,2012
480,0,0,A-Sun,6,1,1,5,0,1,6,2,6,6,47,3,5,Andrew Morrissey,4,North Alabama,0,2,9,2019,2019
481,0,0,Sun Belt,0,1,0,1,1,4,5,1,4,5,9,0,0,Andrew Muse,4,Appalachian State,2,1,0,2020,2020
482,0,0,CUSA,5,2,2,5,0,0,5,0,0,5,25,2,3,George Naldjieff,4,Florida International,0,2,7,2014,2014
483,0,0,MEAC,0,2,2,2,0,0,2,0,2,3,8,0,1,William Nash,4,Savannah State,1,0,0,2017,2017
484,1,1,MEAC,4,2,2,2,0,0,2,0,0,1,13,0,1,Gus Navickas,4,Bethune-Cookman,0,2,4,2016,2016
485,0,2,ACC,3,2,2,3,0,4,7,0,0,23,34,2,0,Liam Nelligan,4,Notre Dame,0,1,5,2019,2018
486,1,0,AAC,1,2,2,2,0,0,2,0,0,4,6,0,0,David Nelson,4,Southern Methodist,0,0,1,2016,2016
487,0,0,MWC,1,2,2,3,0,1,4,0,1,5,8,2,0,Michael Nesbitt,4,New Mexico,0,0,3,2016,2016
488,0,0,Big 12,0,1,1,2,0,0,2,2,4,6,6,2,0,Blake Nevins,4,Texas,0,0,2,2019,2019
489,1,4,NEC,6,2,2,5,0,0,5,0,1,9,30,5,5,Olisa Ngonadi,4,Robert Morris,1,3,11,2020,2020
490,3,0,Southland,1,1,1,3,0,7,10,2,2,6,33,0,4,Jeremy Nordman,4,Central Arkansas,2,4,1,2012,2012
491,0,1,MWC,5,2,2,4,0,2,6,0,1,14,37,1,1,Tyler Norman,4,Nevada-Las Vegas,4,6,6,2011,2010
492,0,0,MAAC,0,1,0,1,1,3,4,1,5,5,10,0,1,Ryan O'Leary,4,Rider,0,0,0,2019,2019
493,1,0,Sun Belt,0,1,1,2,0,0,2,2,3,11,23,0,3,Dylan O'Sullivan,4,Florida Atlantic,0,3,0,2011,2010
494,1,0,MAC,0,1,0,0,1,3,3,1,2,6,7,0,1,Caleb Oehlberg,4,Northern Illinois,0,0,0,2019,2018
495,0,3,WAC,4,2,2,10,0,0,10,0,0,5,41,1,9,Tobe Okafor,4,Grand Canyon,0,3,5,2015,2015
496,1,0,Ivy,3,2,2,5,0,2,7,0,0,11,18,2,3,Ndubuisi Okereke,4,Harvard,1,0,5,2008,2007
497,1,0,CUSA,3,1,1,2,0,0,2,2,4,5,22,2,4,Edwin Olympio,4,Texas-San Antonio,2,2,5,2015,2015
498,7,0,MWC,5,2,2,6,0,3,9,0,3,9,53,4,7,Sam Orchard,4,Utah State,3,4,9,2015,2015
499,3,0,ACC,6,1,0,2,1,7,9,1,2,29,41,4,5,Nick Pagliuca,4,Duke,1,1,10,2017,2014
500,1,0,SEC,2,1,1,3,0,4,7,2,3,28,40,0,3,Charles Parker,4,Mississippi State,0,3,2,2012,2010
501,0,0,CUSA,1,2,2,3,0,5,8,0,0,7,11,1,2,Kayland Partee,4,Southern Mississippi,1,0,2,2011,2011
502,0,0,Big South,1,2,2,3,0,1,4,0,1,10,12,2,1,Devon Pekas,4,Liberty,1,3,3,2014,2014
503,0,0,Big 12,0,2,2,2,0,0,2,0,0,5,4,0,1,Jackson Perez,4,Oklahoma State,0,0,0,2014,2014
504,3,0,Big 12,1,1,1,2,0,2,4,2,4,8,49,1,7,Chase Perkowski,4,Colorado,1,5,2,2007,2007
505,0,2,CUSA,3,1,1,8,0,0,8,2,5,3,27,3,4,Payton Pervier,4,Old Dominion,0,2,6,2016,2016
506,1,0,WCC,5,2,2,5,0,1,6,0,0,7,14,0,1,Brian Pete,4,Gonzaga,0,0,5,2018,2018
507,1,1,WAC,3,1,1,3,0,1,4,2,2,8,27,0,0,Dovy Pinskus,4,Seattle,0,2,3,2020,2020
508,0,0,WAC,2,1,1,4,0,0,4,2,4,14,37,0,3,Joaquin Pistokache,4,Texas-Rio Grande Valley,2,2,2,2016,2015
509,2,0,SWAC,3,2,2,3,0,2,5,0,0,7,27,1,4,Davante Pope,4,Alabama State,2,0,4,2017,2016
510,2,0,Southern,1,2,2,3,0,0,3,0,0,14,9,0,6,Gary Pope,4,Elon,1,0,1,2011,2011
511,0,0,Big West,4,1,1,2,0,1,3,2,2,6,17,0,1,Alec Raven,4,Cal Poly,0,0,4,2017,2016
512,0,0,NEC,7,2,2,11,0,0,11,0,0,7,35,2,4,Alen Redzic,4,Central Connecticut State,0,5,9,2007,2007
513,3,0,SEC,2,2,2,4,0,2,6,0,0,10,25,2,1,Will Reese,4,Louisiana State,1,1,4,2019,2019
514,1,0,Horizon,4,1,1,6,0,3,9,2,3,5,29,2,4,Anthony Rego,4,Cleveland State,0,1,6,2020,2020
515,2,0,MEAC,3,2,2,6,0,1,7,0,0,8,50,2,4,Jaylen Reid,4,South Carolina State,0,2,5,2017,2016
516,3,0,WCC,5,2,2,6,0,13,19,0,1,23,80,3,5,Griffin Reilly,4,Loyola Marymount,3,4,8,2011,2009
517,1,0,OVC,4,1,1,5,0,0,5,2,2,6,15,2,7,Clinton Reisz,4,Morehead State,0,3,6,2007,2007
518,0,0,Big Sky,1,1,1,1,0,1,2,2,3,6,9,1,1,John Renfro,4,Southern Utah,1,0,2,2013,2013
519,0,0,Sun Belt,1,2,2,4,0,2,6,0,0,5,12,3,1,DeDe Reynolds,4,Georgia Southern,1,1,4,2018,2018
520,4,0,Southland,0,0,0,2,0,2,4,4,4,6,14,0,4,Cory Richard,4,Southeastern Louisiana,1,4,0,2009,2009
521,1,1,CUSA,1,2,2,3,0,0,3,0,1,8,27,0,3,Anzac Rissetto,4,Charlotte,1,4,1,2020,2020
522,1,1,AEC,4,1,1,5,0,0,5,2,2,11,19,0,3,Kyle Robbins,4,Vermont,0,1,4,2008,2008
523,1,0,ACC,6,2,2,4,0,0,4,0,0,20,30,3,1,Denzel Robinson,4,North Carolina,0,2,9,2014,2013
524,0,0,Big 12,5,1,1,1,0,0,1,2,2,15,28,0,3,Andy Rosburg,4,Missouri,0,1,5,2012,2012
525,1,1,GWC,2,2,2,5,0,0,5,0,0,6,30,0,13,Sam Ryan,4,Houston Baptist,0,5,2,2011,2011
526,0,1,CUSA,4,2,2,3,0,2,5,0,0,9,17,0,5,RaAnthony Sanders,4,Tulane,1,0,4,2013,2013
527,0,0,CUSA,0,2,2,2,0,0,2,0,0,5,13,1,2,Dylan Sanford,4,Western Kentucky,0,4,1,2016,2016
528,1,1,Ivy,4,1,1,2,0,4,6,2,2,15,29,1,7,Kirill Savolainen,4,Dartmouth,0,0,5,2013,2012
529,1,0,Big 12,7,1,1,7,0,0,7,2,6,16,24,3,2,Shawn Schepel,4,Texas A&M,0,2,10,2010,2008
530,1,0,Big 12,1,1,0,1,1,5,6,1,4,8,11,0,2,Joe Schwartz,4,Texas,0,0,1,2018,2015
531,0,0,Big Sky,0,1,1,2,0,0,2,2,4,4,10,0,0,Kyler Shula,4,Portland State,1,0,0,2015,2015
532,0,0,MEAC,0,2,2,4,0,0,4,0,4,7,15,1,1,Nathaniel Sims,4,North Carolina Central,0,0,1,2013,2013
533,1,2,SWAC,6,2,2,6,0,2,8,0,1,10,55,1,6,Curtis Smith,4,Texas Southern,1,6,7,2007,2007
534,0,0,CUSA,2,0,0,2,0,0,2,4,4,3,15,1,3,Nathan Smith,4,Western Kentucky,0,1,3,2016,2016
535,0,0,Southern,1,1,0,0,1,5,5,1,2,5,16,2,2,Travis Smith,4,Citadel,0,3,3,2007,2007
536,0,0,MAAC,0,2,2,2,0,0,2,0,0,3,2,1,0,Greg Snopkoski,4,Iona,0,0,1,2008,2008
537,2,1,Southland,7,2,2,7,0,0,7,0,2,6,32,2,1,Aristotelis Sotiriou,4,Texas A&M-Corpus Christi,0,5,9,2020,2020
538,0,0,Sun Belt,2,1,1,3,0,0,3,2,2,6,17,1,1,Jacob Sowers,4,Georgia Southern,0,1,3,2020,2020
539,0,1,SEC,2,2,2,5,0,0,5,0,0,6,18,2,4,Davion Spivey,4,Arkansas,0,3,4,2013,2013
540,1,0,MVC,0,2,2,6,0,5,11,0,0,14,21,0,1,Matt Stacho,4,Illinois State,2,3,0,2014,2013
541,1,1,MVC,3,0,0,4,0,3,7,4,4,8,22,1,3,Langston Stalling,4,Valparaiso,0,0,4,2019,2019
542,0,0,WCC,0,1,1,1,0,1,2,2,2,5,10,0,1,Allen Stevens,4,Pepperdine,0,0,0,2014,2013
543,0,1,Big South,0,2,2,5,0,1,6,0,0,15,19,0,2,Joe Stroman,4,High Point,1,0,0,2011,2010
544,0,0,MWC,0,2,2,3,0,4,7,0,0,4,15,0,0,Scott Stucky,4,Air Force,0,0,0,2012,2011
545,0,1,A-10,1,2,2,3,0,0,3,0,0,3,7,0,0,Artur Surov,4,Saint Joseph's,0,0,1,2007,2007
546,0,0,Patriot,1,1,1,1,0,2,3,2,4,10,14,1,3,Christian Sutton,4,American,0,2,2,2020,2019
547,0,2,Big South,4,2,2,11,0,2,13,0,0,5,20,4,2,Sean Sweeney,4,Charleston Southern,3,5,8,2010,2010
548,3,1,Ivy,6,2,2,3,0,1,4,0,0,16,33,1,2,Ben Swett,4,Dartmouth,2,1,7,2020,2018
549,0,0,CUSA,2,1,1,7,0,5,12,2,2,17,32,1,3,Tyler Tafoya,4,Texas-El Paso,1,1,3,2014,2010
550,0,2,Pac-10,3,1,1,2,0,1,3,2,5,18,42,3,7,Mohamed Tangara,4,Arizona,1,3,6,2008,2007
551,1,0,Southern,0,2,2,2,0,3,5,0,0,4,12,2,3,Niles Tate,4,Virginia Military Institute,0,0,2,2015,2015
552,1,2,SWAC,6,2,2,8,0,0,8,0,0,23,74,2,12,Kenneth Taylor,4,Jackson State,0,4,8,2016,2014
553,3,0,Total,3,1,1,4,0,1,5,2,2,10,17,2,0,Marlon Taylor,4,Total,1,1,5,2020,2019
554,0,0,A-10,2,2,2,3,0,0,3,0,1,10,10,0,1,Rory Temkin,4,Rhode Island,0,0,2,2016,2015
555,3,0,SEC,2,1,1,3,0,0,3,2,2,9,15,1,0,Greg Terrebonne,4,Louisiana State,1,2,3,2008,2007
556,0,0,Summit,10,1,0,3,1,2,5,1,2,17,77,2,6,Jay Thames,4,Oakland,3,3,12,2010,2010
557,1,0,Sun Belt,0,1,0,0,1,6,6,1,2,8,22,0,0,J.C. Tharrington,4,Appalachian State,0,1,0,2020,2020
558,3,0,Southern,1,2,2,2,0,0,2,0,0,3,18,1,2,Tre Tiller,4,East Tennessee State,2,1,2,2019,2019
559,4,0,SEC,2,1,1,3,0,1,4,2,2,7,16,1,1,Rod Tishman,4,Florida,1,0,3,2010,2010
560,2,1,MAC,4,1,1,2,0,0,2,2,5,5,27,0,3,LePear Toles,4,Akron,2,3,4,2019,2019
561,0,1,MEAC,5,1,1,9,0,0,9,2,5,23,105,5,18,Moses Toriola,4,Norfolk State,2,6,10,2016,2016
562,0,1,MAC,0,2,2,5,0,0,5,0,0,2,34,1,6,Terrance Tubbs,4,Toledo,2,1,1,2009,2009
563,2,1,A-10,3,2,2,3,0,3,6,0,0,11,18,0,3,Zach Turcotte,4,Massachusetts,0,2,3,2017,2015
564,0,0,Big East,0,2,2,4,0,0,4,0,1,11,18,0,3,Eddie Tyree,4,Cincinnati,0,2,0,2011,2010
565,2,0,AEC,3,2,2,7,0,0,7,0,1,7,31,6,3,Ken Uhlar,4,New Hampshire,0,1,9,2017,2017
566,1,1,MAAC,3,1,1,2,0,0,2,2,4,18,43,2,7,Cameron Underwood,4,Saint Peter's,0,1,5,2019,2019
567,0,0,MAAC,1,1,1,5,0,0,5,2,2,4,6,2,0,Chineme Usuwa,4,Saint Peter's,0,1,3,2008,2008
568,0,0,Southland,6,2,2,2,0,0,2,0,0,5,16,0,4,Justin Van Pelt,4,Sam Houston State,0,2,6,2018,2018
569,0,3,Big West,6,1,1,3,0,0,3,2,4,22,41,2,2,Mike Vantrimpont,4,Cal State Long Beach,0,3,8,2012,2010
570,1,0,NEC,2,1,0,0,1,4,4,1,2,7,16,1,1,Zachary Vigneault,4,Saint Francis (PA),2,2,3,2013,2013
571,1,2,ACC,6,1,1,8,0,0,8,2,2,22,50,2,11,Terrance Vinson,4,Virginia Tech,0,7,8,2009,2007
572,0,0,AAC,1,0,0,1,0,1,2,4,6,5,5,0,1,Tim Waddington,4,Temple,0,0,1,2020,2019
573,1,1,A-10,1,2,2,4,0,0,4,0,0,10,16,1,1,Leo Walsh,4,Fordham,2,2,2,2014,2013
574,5,0,MAAC,6,2,2,11,0,0,11,0,3,45,66,5,11,Luke Wandrusch,4,Loyola (MD),0,5,11,2013,2010
575,0,0,Southland,3,1,1,2,0,1,3,2,2,10,15,1,1,Jacob Warnell,4,Texas A&M-Corpus Christi,0,2,4,2010,2009
576,7,0,WCC,2,2,2,3,0,2,5,0,0,6,25,3,0,Kaleb Warner,4,Pacific,0,0,5,2015,2015
577,0,0,SWAC,2,1,1,2,0,1,3,2,4,9,13,0,0,Eric Washington Jr.,4,Texas Southern,0,0,2,2017,2016
578,0,0,NEC,1,2,2,4,0,0,4,0,0,4,11,2,2,Darren Washington,4,Robert Morris,0,0,3,2012,2012
579,0,0,WAC,0,1,1,1,0,0,1,2,2,3,5,0,0,Juwan Washington,4,Grand Canyon,0,0,0,2017,2017
580,5,0,Big West,3,1,0,2,1,4,6,1,2,11,45,0,1,Javion Watson,4,Cal State Long Beach,3,4,3,2014,2014
581,0,0,SEC,0,2,2,2,0,1,3,0,0,4,10,0,4,Drew Weikert,4,Vanderbilt,2,0,0,2020,2020
582,0,1,Patriot,4,2,2,4,0,1,5,0,0,11,29,4,1,Kyle Weldon,4,Army,1,3,8,2014,2013
583,1,0,Summit,7,2,2,4,0,1,5,0,0,13,24,3,4,Jake Weyhrich,4,Western Illinois,0,0,10,2020,2019
584,2,0,AAC,2,1,1,1,0,0,1,2,2,13,20,0,1,John Whitley,4,East Carolina,0,0,2,2019,2018
585,1,1,Total,5,1,1,2,0,1,3,2,2,14,28,1,2,David Whitmore,4,Arizona State,0,0,6,2014,2011
586,1,0,Big 12,3,2,2,3,0,2,5,0,0,8,24,0,0,Andrew Wicklund,4,Nebraska,1,3,3,2008,2008
587,1,0,WAC,0,1,0,0,1,2,2,1,2,6,10,1,0,J.D. Wilkerson,4,Louisiana Tech,1,0,1,2013,2013
588,1,0,Big Sky,1,2,2,7,0,1,8,0,0,4,16,2,3,Russell Wilkinson,4,Idaho State,1,0,3,2011,2011
589,1,0,SEC,1,1,0,1,1,2,3,1,2,15,21,0,2,Devontae Williams,4,Auburn,0,3,1,2019,2018
590,4,0,CUSA,2,0,0,0,0,0,0,4,5,4,16,0,3,Kody Williams,4,Southern Mississippi,1,1,2,2011,2011
591,0,0,AEC,4,1,1,4,0,1,5,2,2,16,23,0,4,Reece Williams,4,Albany (NY),0,2,4,2015,2013
592,1,0,MWC,1,1,0,1,1,2,3,1,2,1,21,0,0,Tyler Winston,4,San Jose State,0,0,1,2015,2015
593,0,0,Big East,1,2,2,2,0,0,2,0,1,29,41,5,6,Russell Wooten,4,Villanova,0,1,6,2011,2009
594,0,0,A-Sun,3,1,1,2,0,1,3,2,2,7,12,0,0,Andrew Zimbro,4,Jacksonville,0,3,3,2007,2007
595,0,0,Mid-Cont,,2,2,3,0,0,3,0,0,9,,,,Xabi Zusperreguy,4,Centenary (LA),0,,4,2007,2007
596,0,0,Pac-12,3,0,0,1,0,2,3,3,4,3,6,2,1,Ayo Adedeji,3,Stanford,0,0,5,2016,2016
597,0,0,Sun Belt,1,1,0,0,1,1,1,0,0,2,2,0,0,Sydney Agudah,3,Little Rock,0,0,1,2020,2020
598,1,0,Big Ten,4,0,0,0,0,0,0,3,4,16,24,3,1,Adam Ahlfeld,3,Indiana,0,1,7,2008,2007
599,1,0,MVC,1,1,0,2,1,1,3,0,0,9,14,1,0,Kalen Alexander,3,Indiana State,0,0,2,2016,2015
600,0,0,Big South,2,1,1,1,0,0,1,1,2,5,11,0,0,Bradford Allen,3,Presbyterian,0,0,2,2014,2014
601,0,0,Big 12,3,1,1,5,0,0,5,1,2,8,15,2,0,Brandon Allums,3,Texas,2,1,5,2015,2014
602,0,0,Total,5,1,0,5,1,11,16,0,0,14,26,0,0,Zach Altany,3,Georgia Southern,1,1,5,2015,2014
603,1,0,AAC,2,1,0,2,1,3,5,0,0,13,15,2,1,Yito Alvarado,3,South Florida,1,1,4,2018,2017
604,0,0,ACC,0,0,0,2,0,1,3,3,7,7,7,0,0,Justin Ammerman,3,Virginia Tech,0,2,0,2018,2018
605,2,0,MAC,5,1,0,1,1,1,2,0,0,7,19,0,0,Carlitos Anderson,3,Akron,1,0,5,2017,2016
606,3,0,Horizon,1,1,0,1,1,2,3,0,0,15,29,0,5,Jon Anderson,3,Green Bay,0,1,1,2010,2009
607,0,0,Sun Belt,0,1,0,0,1,1,1,0,0,4,3,0,0,Jordan Anderson,3,Troy,0,1,0,2015,2015
608,3,1,Patriot,7,1,1,4,0,0,4,1,5,12,20,4,1,Michael Anekwe,3,Lafayette,2,3,11,2020,2019
609,1,0,Southern,1,1,0,0,1,1,1,0,0,4,9,1,0,Ryan Ansel,3,Davidson,1,1,2,2014,2014
610,2,0,Big Ten,1,1,0,0,1,3,3,0,0,12,28,0,1,Trevor Anzmann,3,Maryland,0,3,1,2016,2015
611,0,0,SEC,0,1,0,0,1,1,1,0,0,1,1,0,0,Trace Arbuckle,3,Vanderbilt,0,0,0,2020,2020
612,2,0,Big East,0,1,0,0,1,6,6,0,0,8,20,0,3,Chris Arcidiacono,3,Villanova,2,4,0,2020,2020
613,15,0,Patriot,25,1,1,6,0,3,9,1,8,18,111,2,8,Andrei Arion,3,Lehigh,0,15,27,2020,2020
614,0,1,Big East,2,1,0,0,1,1,1,0,0,4,5,0,0,Thomas Askew,3,Rutgers,0,1,2,2008,2008
615,1,1,A-10,3,1,0,2,1,1,3,0,0,14,17,1,3,Mitch Asmus,3,Dayton,0,0,4,2013,2011
616,0,0,AEC,0,1,0,0,1,1,1,0,0,4,9,0,0,Nick Aubry,3,Stony Brook,0,1,0,2019,2019
617,3,2,OVC,10,1,1,6,0,0,6,1,8,19,87,9,30,Ousmane Ba,3,Jacksonville State,2,5,19,2016,2016
618,1,0,Southland,8,1,1,6,0,0,6,1,2,15,58,1,9,Nana Baafi,3,Texas State,2,4,9,2007,2007
619,2,0,CUSA,0,1,0,2,1,6,8,0,0,12,27,2,4,Josh Barnes,3,Southern Mississippi,0,2,2,2009,2008
620,2,0,MWC,0,1,1,5,0,1,6,1,2,10,16,0,5,Jared Barnett,3,San Diego State,1,2,0,2020,2020
621,5,0,Pac-12,3,1,0,1,1,3,4,0,2,3,21,0,5,Bruce Barron,3,Oregon,1,3,3,2012,2012
622,0,0,ACC,1,1,0,0,1,2,2,0,0,2,7,0,0,Jordan Barros,3,Boston College,0,0,1,2016,2016
623,0,0,MEAC,0,1,0,0,1,2,2,0,0,2,5,0,0,Ranell Bell,3,Morgan State,1,0,0,2019,2019
624,0,0,MAC,0,1,0,0,1,1,1,0,0,8,12,0,0,Philip Bennett,3,Miami (OH),2,0,0,2014,2014
625,1,1,A-10,5,1,1,1,0,1,2,1,2,10,17,1,3,Wendell Bennett,3,Saint Louis,2,3,6,2007,2007
626,1,0,Ivy,5,1,0,1,1,10,11,0,2,26,43,0,2,Elias Berbari,3,Princeton,0,0,5,2019,2016
627,0,0,Big 12,0,1,1,2,0,0,2,1,1,8,22,0,1,Jeff Bergstrom,3,Iowa State,0,2,0,2007,2007
628,1,1,Pac-12,3,1,0,0,1,3,3,0,0,15,31,0,4,Sam Beskind,3,Stanford,0,1,3,2020,2019
629,1,0,Big Sky,0,1,0,1,1,3,4,0,0,15,24,1,2,Niko Bevens,3,Montana,1,1,1,2018,2018
630,5,0,Big South,6,1,1,3,0,8,11,1,2,7,49,3,4,Alex Biggerstaff,3,North Carolina-Asheville,0,1,9,2014,2014
631,0,0,Southland,1,1,1,2,0,1,3,1,2,4,3,0,0,Robert Bissant,3,Nicholls State,0,0,1,2016,2016
632,1,0,Big 12,1,1,1,1,0,2,3,1,2,7,11,0,1,Brian Blackburn,3,Texas A&M,0,3,1,2007,2007
