,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
137,16,19,Total,95,69,37,75,32,106,181,32,43,73,799,56,86,Koang Doluony,202,Total,22,54,151,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,34,4,SWAC,29,58,23,66,35,121,187,51,66,30,597,16,64,Clif Douglass,202,Alcorn State,20,32,45,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,25,36,Big Sky,92,78,78,151,0,0,151,46,57,28,682,60,85,Mohammed Fall,202,Montana State,15,43,152,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,47,4,SEC,46,62,28,71,34,81,152,44,67,36,538,7,51,Rakym Felder,202,South Carolina,21,49,53,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,28,2,MVC,70,72,30,67,42,106,173,16,24,58,852,30,71,Isaac Gassman,202,Illinois State,26,18,100,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,37,5,Total,96,63,36,94,27,104,198,49,66,73,738,22,58,Isaiah Gurley,202,Total,18,34,118,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,46,4,MVC,44,77,68,153,9,34,187,39,53,63,616,24,59,John Michael Hall,202,Drake,37,62,68,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,23,1,Total,57,68,11,25,57,152,177,9,12,43,488,12,42,Michael Hueitt Jr.,202,Total,12,17,69,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,13,126,Total,93,84,84,130,0,0,130,34,84,77,1034,91,145,Valentine Izundu,202,Total,13,39,184,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,44,11,MWC,148,80,80,141,0,4,145,42,88,32,670,87,47,Aaron Johnson,202,New Mexico,10,35,235,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,27,8,Big East,43,67,17,34,50,126,160,18,27,46,411,14,40,Mookie Jones,202,Syracuse,31,20,57,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,5,31,CUSA,80,82,71,105,11,45,150,27,44,49,529,56,61,J.P. Kambola,202,Marshall,10,31,136,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,22,15,Ivy,56,65,43,108,22,67,175,50,72,43,769,9,75,Max Kenyi,202,Harvard,36,51,65,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,40,2,Big South,41,58,7,14,51,147,161,35,49,81,669,6,75,Ethan Layer,202,Liberty,14,30,47,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,18,63,AEC,144,78,78,210,0,0,210,46,66,98,1069,61,147,Anthony Mayo,202,Stony Brook,11,42,205,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,13,8,NEC,57,74,70,151,4,13,164,50,67,26,600,53,80,Stephon Mosley,202,Saint Francis (PA),8,48,110,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,35,100,Big South,201,72,72,163,0,0,163,58,118,98,1554,201,280,L'Hassane Niangane,202,Gardner-Webb,19,95,402,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,27,113,Southland,149,74,74,119,0,0,119,54,90,83,1098,76,202,Trey Parker,202,Texas-Arlington,32,40,225,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,98,14,A-Sun,121,58,55,118,3,14,132,83,120,62,1147,64,151,Will Peeples,202,Belmont,40,98,185,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,19,29,MAC,87,75,75,176,0,1,177,52,89,30,650,54,109,Micah Rollin,202,Ball State,20,63,141,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,58,1,AEC,59,67,45,140,22,91,231,46,59,62,900,17,73,Deshaun Thrower,202,Stony Brook,22,38,76,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,172,12,Total,115,79,57,109,22,95,204,22,30,67,1123,22,59,Ricky Torres,202,Total,30,79,137,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,39,6,A-Sun,70,80,80,169,0,9,178,42,80,30,793,40,71,Mezie Uzochukwu,202,South Carolina Upstate,23,51,110,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,28,6,Pac-10,83,86,86,160,0,0,160,30,96,80,870,89,113,Artem Wallace,202,Washington,13,37,172,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,46,2,OVC,74,65,12,32,53,136,168,18,24,58,666,21,36,Corey Arentsen,201,Austin Peay,24,29,95,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,52,1,AEC,59,62,31,82,31,82,164,46,58,27,747,9,51,Marco Banegas-Flores,201,Massachusetts-Lowell,50,55,68,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,269,9,SEC,184,75,58,149,17,71,220,34,79,123,1959,32,124,Chris Bass,201,Louisiana State,70,129,216,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,42,15,CUSA,140,69,48,83,21,57,140,42,67,31,759,40,76,Thomas Bell,201,North Texas,29,51,180,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,36,22,WCC,114,87,87,171,0,1,172,27,50,81,998,56,158,Matt Christiansen,201,San Francisco,11,51,170,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,38,26,Total,148,80,80,127,0,0,127,41,81,78,862,64,99,Brady Ernst,201,Total,18,46,212,2020,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,16,0,CAA,30,69,23,44,46,125,169,17,25,24,522,13,57,Zac Ervin,201,Elon,9,16,43,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,23,5,Big 12,58,78,54,103,24,73,176,21,32,32,773,52,72,Dajuan Gordon,201,Kansas State,40,50,110,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,37,55,Summit,207,90,90,120,0,0,120,21,42,63,1068,68,100,Matt Hagerbaumer,201,Omaha,31,32,275,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,28,9,Big South,102,69,56,131,13,41,172,50,64,31,753,51,63,Joey Harrell,201,North Carolina-Asheville,15,51,153,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,29,6,Southland,39,60,49,121,11,39,160,70,90,25,587,19,46,Keaton Hervey,201,Incarnate Word,11,40,58,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,9,19,Total,62,83,83,169,0,0,169,35,52,50,480,56,52,James Hunter,201,Total,8,30,118,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,13,24,Big Ten,101,72,52,88,20,58,146,37,57,58,699,46,57,Brandon Johns Jr,201,Michigan,16,26,147,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,34,14,MAC,93,67,54,125,13,37,162,54,65,30,642,70,84,Derek Koch,201,Bowling Green State,11,34,163,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,21,20,NEC,101,82,61,132,21,88,220,16,26,92,968,42,160,Claybrin McMath,201,Bryant,20,35,143,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,31,34,Southland,145,78,78,142,0,2,144,45,73,31,714,77,107,Vincent Miszkiewicz,201,Incarnate Word,25,47,222,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,28,14,Big East,83,75,69,133,6,38,171,45,72,62,614,42,93,Trey Mourning,201,Georgetown,12,43,125,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,24,23,CUSA,98,65,39,97,26,78,175,45,53,31,585,33,75,Charles Ramsdell,201,Tulsa,9,37,131,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,29,14,CUSA,88,69,54,121,15,60,181,48,79,38,625,40,52,Joseph Reece,201,Old Dominion,24,40,128,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,27,1,MEAC,68,71,69,126,2,15,141,57,82,34,954,69,85,Troy Roundtree,201,Delaware State,18,45,137,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,49,6,A-Sun,65,70,30,75,40,117,192,21,27,28,727,32,63,Jake Sims,201,Gardner-Webb,22,35,97,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,20,50,SWAC,149,80,80,157,0,0,157,41,92,48,713,92,111,John Smith,201,Alabama A&M,22,65,241,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,118,7,MEAC,54,66,59,157,7,27,184,62,93,61,1020,9,86,Sean Thomas,201,Morgan State,28,89,63,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,90,2,Big Ten,42,68,57,143,11,37,180,54,65,31,554,20,62,Joe Toussaint,201,Iowa,36,62,62,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,57,36,Southern,129,80,79,149,1,6,155,40,76,83,812,60,96,Derek Webster Jr.,201,Citadel,34,62,189,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,24,1,Total,70,66,54,127,12,27,154,57,79,29,558,33,57,Jeremiah Worthem,201,Total,12,33,103,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,26,16,MWC,97,71,48,94,23,73,167,35,52,55,693,41,107,Aguir Agau,200,Fresno State,20,47,138,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,40,16,Southland,100,81,65,136,16,59,195,22,35,53,680,37,99,Christian Albright,200,Total,19,50,137,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,42,7,Big Ten,61,77,55,105,22,76,181,24,35,54,565,29,39,Devron Bostick,200,Minnesota,32,41,90,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,21,13,Southland,66,74,59,97,15,66,163,37,55,30,550,25,64,Nick Caldwell,200,Southeastern Louisiana,28,29,91,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,62,6,OVC,51,75,45,105,30,92,197,20,33,28,702,12,40,Brandon Callahan,200,Morehead State,27,42,63,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,49,3,A-10,92,78,72,147,6,38,185,38,62,73,709,42,101,Brendan Casper,200,Saint Joseph's,36,42,134,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,38,31,ACC,123,74,60,94,14,70,164,38,64,63,1112,73,158,Kene Chukwuka,200,Pittsburgh,25,47,196,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,86,0,Big West,76,64,34,72,30,82,154,42,66,48,787,21,92,Rodrigo De Souza,200,Pacific,46,41,97,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,43,5,Summit,88,53,26,64,27,82,146,67,91,62,1017,9,69,Kyler Erickson,200,Omaha,24,23,97,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,115,2,Ind,59,60,10,41,50,126,167,30,37,31,877,7,65,Brandon Giles,200,Longwood,17,75,66,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,33,10,Southern,52,85,83,150,2,17,167,28,44,32,542,45,49,James Glisson III,200,Mercer,18,27,97,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,35,6,SWAC,111,75,68,147,7,22,169,43,77,56,1119,75,107,Tim Hamilton,200,Arkansas-Pine Bluff,25,64,186,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,79,23,SEC,121,68,39,105,29,79,184,35,45,27,806,28,68,Josiah-Jordan James,200,Tennessee,23,68,149,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,52,4,Patriot,78,80,66,134,14,61,195,26,49,99,933,30,128,Chad Johnson,200,Colgate,22,73,108,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,45,5,Ivy,74,63,49,105,14,42,147,60,79,47,651,24,60,Michael Kach,200,Pennsylvania,22,50,98,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,34,8,NEC,95,70,45,96,25,67,163,35,43,64,815,43,83,Jagos Lasic,200,St. Francis (NY),31,48,138,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,64,22,Big South,111,74,71,168,3,7,175,49,78,64,994,65,176,Garrett Moles,200,North Carolina-Asheville,26,83,176,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,6,26,A-10,106,70,70,117,0,0,117,60,96,80,835,78,149,Hermann Opoku,200,George Washington,17,50,184,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,30,11,Pac-12,64,74,46,89,28,68,157,24,46,21,464,20,44,Kevin Porter Jr,200,Southern California,17,39,84,2019,2019,,2.2,0.3,2.8,.505,.506,2.7,5.3,.335,1.1,3.2,.442,3.7,8.4,CLE,.723,1.5,2.0,50,3,NBA,23.2,0.4,2.7,,10.0,0.9,,1.9,3.2
206,55,0,Big Sky,59,67,30,62,37,96,158,29,42,31,683,3,45,Casson Rouse,200,Eastern Washington,20,26,62,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,165,1,Total,111,64,53,156,11,43,199,61,138,62,1233,33,141,Jevon Thomas,200,Total,58,107,144,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,26,24,ACC,115,88,88,145,0,0,145,24,58,121,903,78,138,Austin Torres,200,Notre Dame,32,38,193,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,32,1,AEC,116,59,33,88,26,84,172,56,78,67,856,26,53,Karon Waller,200,Binghamton,21,51,142,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,62,2,Total,51,67,37,94,30,111,205,36,53,54,800,10,88,Jesse Woodard,200,Total,20,64,61,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,54,0,A-Sun,34,57,12,30,45,139,169,40,44,29,670,8,35,Ross Alacqua,199,Mercer,20,45,42,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,12,37,Big 12,93,73,73,129,0,0,129,53,79,28,492,55,57,Cliff Alexander,199,Kansas,5,28,148,2015,2015,,0.0,0.3,0.5,.500,.500,0.6,1.3,,0.0,0.0,.500,0.6,1.3,POR,,0.0,0.0,8,0,NBA,4.5,0.3,0.1,,1.3,0.1,,0.1,0.8
213,33,6,Southern,70,78,67,158,11,48,206,32,57,30,638,47,67,Greg Avery,199,Western Carolina,36,57,117,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,39,35,Big Ten,105,75,75,138,0,1,139,49,106,103,989,64,176,Andrew Brommer,199,Iowa,26,65,169,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,25,13,MWC,57,76,59,100,17,66,166,30,43,56,645,39,83,Mehdi Cheriet,199,San Diego State,11,30,96,2011,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,32,19,MAAC,93,62,35,93,27,87,180,48,82,77,1264,78,160,Jordan Costner,199,Saint Peter's,30,77,171,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,104,12,NEC,91,71,57,145,14,41,186,43,67,72,983,18,151,T.J. Czeski,199,Wagner,42,115,109,2011,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,31,5,WAC,98,65,61,132,4,6,138,65,98,32,553,48,76,David Fisher,199,New Mexico State,19,69,146,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,44,8,Ivy,98,65,38,83,27,77,160,42,58,47,856,26,101,Jalen Gabbidon,199,Yale,46,41,124,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,25,3,NEC,37,67,45,98,22,73,171,43,57,23,465,16,54,Sheldon Hagigal,199,St. Francis (NY),20,44,53,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,36,10,A-10,71,66,36,82,30,82,164,37,55,48,751,13,77,Demarius Jacobs,199,Saint Louis,29,36,84,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,39,13,WCC,33,69,54,143,15,61,204,46,56,32,706,4,49,Daniss Jenkins,199,Pacific,17,35,37,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,18,5,Southern,96,76,48,87,28,84,171,19,24,63,717,17,68,Stefan Lakic,199,Samford,14,41,113,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,148,2,Total,191,70,61,134,9,21,155,50,76,89,1698,65,140,Todd Lowenthal,199,Total,75,79,256,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,39,7,A-Sun,88,70,46,97,24,99,196,35,59,58,855,33,96,Nick Malonga,199,North Florida,15,52,121,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,46,9,GWC,106,69,38,88,31,81,169,30,41,28,807,36,61,Tyray Petty,199,Utah Valley,29,45,142,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11,20,MAC,57,77,74,177,3,11,188,42,62,28,582,47,68,D'Andre Peyton,199,Ball State,15,49,104,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,51,18,Total,100,84,84,206,0,1,207,31,60,98,1067,53,173,Tony Sabato,199,Elon,11,66,153,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,27,13,Total,84,69,56,115,13,40,155,48,68,55,801,32,123,Allan Saint-Gelais,199,Total,15,61,116,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,29,9,WAC,89,73,73,139,0,0,139,53,66,35,747,72,98,Chris Session,199,Utah State,36,45,161,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,48,1,CAA,59,67,20,67,47,142,209,18,29,93,1019,14,110,Josh Sheets,199,North Carolina-Wilmington,16,39,73,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,31,0,WCC,68,75,40,108,35,116,224,14,27,47,625,14,45,Walter Thompson,199,Portland,9,50,82,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,21,1,MAAC,50,73,32,55,41,108,163,12,21,51,521,8,40,Kamron Warner,199,Rider,13,33,58,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23,24,Ivy,115,87,83,165,4,18,183,21,33,78,771,64,92,Henry Welsh,199,Harvard,15,44,179,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,15,8,MAC,81,71,71,125,0,1,126,57,86,32,659,48,74,Titus Wright,199,Western Michigan,11,38,129,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,32,6,Total,95,67,36,87,31,105,192,33,48,53,702,30,64,Travis Atson,198,Total,21,48,125,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,120,3,WAC,101,66,50,184,16,86,270,50,95,98,1407,49,171,Joshua Batson,198,Chicago State,73,92,150,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,67,4,Southland,78,75,47,100,28,98,198,20,41,81,958,29,71,Lenell Brown,198,Central Arkansas,35,78,107,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,102,1,MEAC,56,71,31,76,40,134,210,16,21,55,1044,7,60,Jordan Carrier,198,Bethune-Cookman,26,88,63,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,10,31,SWAC,104,80,80,191,0,1,192,38,88,54,668,47,107,Johnny Cobb,198,Prairie View,26,53,151,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,67,2,OVC,31,64,18,40,46,133,173,24,29,32,828,8,59,Russhard Cruickshank,198,Eastern Kentucky,37,35,39,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,21,2,Southern,121,74,40,93,34,115,208,16,26,64,788,55,58,Roger Dugas,198,Elon,17,31,176,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,41,5,Big South,97,74,64,120,10,38,158,40,66,33,778,59,85,Brolin Floyd,198,Liberty,21,50,156,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,104,2,Ind,32,64,48,111,16,47,158,54,71,91,680,28,75,Earl Gee,198,Longwood,40,76,60,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,22,4,WAC,65,67,34,65,33,105,170,31,44,29,657,12,57,Amir Gholizadeh,198,Chicago State,14,55,77,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,54,0,A-Sun,66,59,18,36,41,128,164,39,52,33,822,19,31,Josh Goodwin,198,Belmont,22,41,85,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,20,26,Total,114,86,84,195,2,9,204,24,45,124,1005,117,181,Jarred Guest,198,Virginia Commonwealth,49,58,231,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,36,1,Patriot,75,69,33,79,36,101,180,24,36,71,646,24,70,Nathan Hedgecock,198,Army,12,46,99,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,26,3,WAC,81,70,26,41,44,128,169,14,21,36,550,36,34,Clayton Henry,198,New Mexico State,7,20,117,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,29,7,MEAC,82,70,54,125,16,59,184,42,53,32,714,44,89,Randy Holmes,198,Bethune-Cookman,23,43,126,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,69,1,Big Ten,78,63,37,81,26,70,151,46,55,30,745,15,49,David Jackson,198,Penn State,26,50,93,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,28,6,MEAC,74,74,49,103,25,83,186,25,33,68,831,35,92,Collin Johnson,198,Coppin State,42,44,109,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,42,11,Southern,111,66,46,95,20,70,165,46,73,31,643,27,53,Rod Johnson,198,Chattanooga,11,46,138,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,49,11,Total,46,63,47,78,16,61,139,56,81,71,722,39,101,Breon Key,198,Total,33,38,85,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,84,1,Big 12,54,65,23,56,42,115,171,26,31,69,930,16,81,Omar Leary,198,Oklahoma,31,47,70,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,73,7,MAAC,102,70,49,120,21,55,175,37,54,58,1115,19,57,K.J. Lee,198,Marist,25,63,121,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,88,4,Southern,99,78,66,165,12,47,212,30,49,57,816,38,95,Daniel Love,198,Mercer,44,70,137,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12,81,Southland,210,73,73,156,0,0,156,52,120,62,1179,114,157,Dominic Nelson,198,Southeastern Louisiana,14,77,324,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,48,1,OVC,65,56,32,67,24,79,146,62,85,60,681,22,63,Ashton Spears,198,Jacksonville State,28,35,87,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,54,15,Total,112,74,73,145,1,9,154,49,78,64,1213,77,143,Lauri Toivonen,198,Texas-Rio Grande Valley,33,44,189,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,38,70,MEAC,191,90,90,191,0,0,191,18,49,50,1190,63,163,Larry Vickers,198,Norfolk State,47,86,254,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,116,2,Patriot,99,71,53,134,18,44,178,38,61,89,1313,27,68,Trevaron Vinson,198,Colgate,57,71,126,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,24,12,A-10,99,76,64,117,12,41,158,34,46,77,877,62,83,Justin Williams,198,George Washington,29,18,161,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,11,41,Southern,69,85,85,162,0,2,164,27,53,61,522,59,103,Victor Bafutto,197,Mercer,11,51,128,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,47,6,Big West,86,69,63,111,6,20,131,53,76,48,805,51,106,Cleavon Barlow,197,UC-Riverside,35,96,137,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,21,0,Summit,35,63,46,104,17,52,156,54,73,30,583,19,37,Jonathan Blount,197,Centenary (LA),21,42,54,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,12,23,OVC,54,81,80,141,1,2,143,34,62,28,431,49,86,Will Bogan,197,Southeast Missouri State,15,37,103,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,16,22,Southland,84,73,71,163,2,4,167,49,83,97,729,46,126,Adrian Brown,197,McNeese State,20,45,130,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,22,9,A-10,100,63,63,122,0,0,122,71,101,34,583,60,69,Brandon Cole,197,Xavier,12,49,160,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,12,18,Southland,91,78,45,94,33,103,197,8,14,116,1276,53,244,Dale Francis,197,Texas A&M-Corpus Christi,22,46,144,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,29,25,WAC,78,67,54,108,13,57,165,50,75,31,583,44,64,Bracken Funk,197,Fresno State,30,32,122,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,72,7,Big West,69,67,46,123,21,68,191,42,71,29,560,26,66,Jordan Gilliam,197,UC-Riverside,16,47,95,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,84,12,WCC,81,64,36,87,28,86,173,41,63,68,1183,35,141,Jordan Giusti,197,Saint Mary's (CA),52,45,116,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,23,13,Total,115,54,49,130,5,17,147,84,119,66,980,54,132,Solomon Hainna,197,Total,33,37,169,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,41,11,NEC,90,80,80,145,0,0,145,37,57,62,823,68,150,Freddie Harris,197,Robert Morris,23,63,158,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,16,12,WCC,51,65,52,106,13,52,158,54,66,21,405,29,51,Daniel Johnson,197,Pepperdine,19,48,80,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,23,5,Southland,75,66,64,122,2,7,129,63,91,31,671,73,73,Jonathan King,197,Stephen F. Austin,28,42,148,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
