,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
137,39,2,WAC,59,55,37,107,18,59,166,36,54,27,724,15,73,Rajeir Jones,164,Chicago State,17,49,74,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,30,24,Total,93,49,49,130,0,9,139,66,100,55,765,60,100,Erik Kinney,164,Cal State Bakersfield,21,58,153,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,14,25,Southland,52,50,17,43,33,108,151,31,42,50,423,17,97,Reggie Kissoonlal,164,Northwestern State,11,36,69,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,46,1,Patriot,34,53,14,41,39,99,140,19,23,71,629,12,61,Scott Mammel,164,Army,19,32,46,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,73,1,WCC,32,53,33,65,20,69,134,38,45,30,582,10,38,John Montgomery,164,Loyola Marymount,12,60,42,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,47,3,Horizon,42,60,37,88,23,67,155,21,25,22,570,13,34,Victor Morris,164,Cleveland State,18,33,55,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,48,21,Total,123,65,64,163,1,25,188,33,55,79,1043,53,96,Marcus Neely,164,Total,24,41,176,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,18,9,NEC,67,64,49,109,15,56,165,21,50,46,665,31,91,Xavier Owens,164,Mount St. Mary's,22,42,98,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,8,3,WCC,35,54,44,94,10,25,119,46,68,29,377,16,44,Vince Polakovic,164,San Francisco,7,17,51,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,25,1,Total,57,66,61,110,5,17,127,27,42,38,580,50,90,Michael Porter,164,Total,19,31,107,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,93,1,MEAC,47,59,43,88,16,57,145,30,37,24,686,12,47,Khalil Robinson,164,Howard,29,37,59,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,39,11,AEC,70,63,57,90,6,24,114,32,49,74,835,39,76,Nate Rohrer,164,Vermont,22,17,109,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,24,30,Horizon,88,60,60,120,0,4,124,44,81,89,762,52,166,Derek Sloan,164,Cleveland State,27,42,140,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,14,0,AEC,44,53,50,102,3,5,107,55,78,30,556,49,66,Fran Urli,164,Albany (NY),7,29,93,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,20,13,Big 12,105,61,61,126,0,3,129,42,62,23,483,63,68,Darrell Williams,164,Oklahoma State,13,32,168,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,21,7,SWAC,75,57,37,81,20,61,142,29,49,62,651,20,75,Rashad Andrews,163,Southern,15,35,95,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,11,11,NEC,36,58,28,58,30,94,152,17,36,37,502,15,63,Dee Barnes,163,Mount St. Mary's,10,31,51,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,20,3,SWAC,51,52,19,45,33,129,174,26,32,31,589,12,39,Michael Bethea Jr.,163,Grambling,26,24,63,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,15,7,Big 12,69,56,24,58,32,72,130,19,26,31,569,21,41,Christian Braun,163,Kansas,21,13,90,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,14,13,Total,29,55,42,84,13,47,131,40,59,47,555,29,51,Khalil Brown,163,Monmouth,9,37,58,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,19,3,A-10,55,67,57,139,10,24,163,19,35,25,554,44,43,Lance Brown,163,Fordham,13,33,99,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,131,0,SWAC,55,52,36,133,16,51,184,43,56,67,1053,18,71,Mike Davis,163,Mississippi Valley State,46,117,73,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,14,4,Big 12,53,60,46,82,14,31,113,29,42,35,381,36,45,Davon Dillard,163,Oklahoma State,15,32,89,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,48,3,Southland,42,54,36,68,18,47,115,37,49,32,490,23,53,Seth Engelken,163,Texas A&M-Corpus Christi,16,38,65,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,28,9,Total,46,59,46,117,13,56,173,32,54,44,624,15,74,Tyler Foster,163,Total,30,41,61,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,25,25,Total,94,63,63,148,0,0,148,37,53,43,648,54,85,Edgar Garibay,163,Total,18,40,148,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,40,7,NEC,72,61,60,152,1,8,160,40,53,31,713,29,63,David Golladay,163,Mount St. Mary's,22,52,101,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,32,3,Horizon,59,50,18,41,32,76,117,31,39,55,860,10,54,Vance Hall,163,Wright State,27,26,69,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,22,35,Sun Belt,88,62,59,131,3,9,140,36,50,76,718,59,82,DeAndre Hersey,163,South Alabama,13,44,147,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,9,18,Big Sky,83,67,67,123,0,2,125,29,56,52,549,65,90,Will Joyce,163,Southern Utah,17,26,148,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,24,9,Total,37,55,27,85,28,82,167,25,35,64,742,23,71,Zach Kinsley,163,Total,15,39,60,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,6,MAC,53,61,36,67,25,69,136,16,22,47,450,37,51,Matiss Kulackovskis,163,Bowling Green State,7,24,90,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,22,5,Total,62,56,15,43,41,113,156,10,14,44,592,7,60,A.J. Lapray,163,Total,21,34,69,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,15,20,MAAC,89,62,60,149,2,17,166,37,70,75,647,49,55,Davis Martens,163,Siena,10,44,138,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,40,14,Ivy,147,56,46,85,10,45,130,41,60,58,947,71,162,David Mitchell,163,Brown,33,37,218,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,20,6,SEC,50,56,19,41,37,108,149,14,15,56,428,25,33,Mychal Mulder,163,Kentucky,9,13,75,2017,2016,,1.1,0.1,2.9,.507,.667,1.4,2.1,.308,2.3,7.4,.388,3.7,9.6,GSW,.750,1.3,1.7,7,3,NBA,29.1,0.4,2.9,,11.0,0.3,,0.7,3.3
173,20,15,MEAC,113,62,60,114,2,9,123,37,63,60,855,88,75,Bj Nimocks,163,Maryland-Eastern Shore,24,41,201,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,45,12,Total,91,52,30,100,22,74,174,37,58,48,650,43,102,Harvey Perry,163,Total,23,56,134,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,20,41,NEC,109,70,70,145,0,0,145,23,61,50,814,45,108,DeJuan Pursley,163,Fairleigh Dickinson,9,65,154,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,53,2,WAC,52,59,31,72,28,93,165,17,31,30,580,23,45,Juilan Richardson,163,San Jose State,21,41,75,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,30,1,CUSA,80,51,29,56,22,69,125,39,64,43,619,10,67,Luka Vasic,163,Charlotte,10,44,90,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,41,0,Total,57,54,47,111,7,31,142,48,80,53,645,5,42,G.J. Vilarino,163,Total,20,46,62,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,12,2,Ivy,90,59,58,102,1,3,105,43,60,37,527,35,85,Mike Auger,162,Pennsylvania,8,46,125,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,23,3,Total,104,70,70,127,0,5,132,22,35,54,486,47,95,Gordon Ball,162,Texas State,14,43,151,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,79,4,CAA,59,51,42,120,9,31,151,51,83,77,908,15,74,Marco Banegas-Flores,162,Northeastern,44,86,74,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,109,1,Total,70,55,40,86,15,64,150,37,62,103,1323,9,122,Gaby Bermudez,162,Samford,35,115,79,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,18,8,Total,82,53,38,138,15,63,201,41,61,63,801,53,106,Craig Brown,162,Total,11,42,135,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,23,2,Sun Belt,29,49,13,48,36,70,118,28,35,28,414,8,31,Ricky Davison,162,Little Rock,17,27,37,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,43,7,Big West,46,49,17,44,32,92,136,32,45,48,549,17,62,Koh Flippin,162,UC-Riverside,43,24,63,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,74,3,SWAC,83,68,60,118,8,23,141,18,48,54,850,51,103,Johathan Frazier,162,Texas Southern,50,69,134,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,18,4,Big South,40,59,33,59,26,80,139,18,24,45,447,7,38,Cle'von Greene,162,Radford,8,15,47,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,63,0,Big Sky,22,55,32,56,23,74,130,29,36,15,435,9,31,Kris Groce,162,Sacramento State,16,42,31,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,15,16,CUSA,79,63,49,85,14,65,150,22,34,81,588,32,85,Tim Harrison,162,Rice,9,45,111,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,78,1,Total,57,57,36,81,21,61,142,27,47,52,884,16,80,D.J. Heath,162,Total,23,73,73,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,17,0,Big Sky,37,51,18,38,33,113,151,27,30,40,567,10,42,Kevin Hicks,162,Sacramento State,8,12,47,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,63,0,Southland,46,64,46,88,18,65,153,16,25,30,679,12,56,Ellis Jefferson,162,Lamar,51,49,58,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,43,16,SEC,66,54,20,37,34,95,132,20,25,70,701,26,63,Jalen Johnson,162,Tennessee,17,25,92,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,18,1,WAC,35,58,19,37,39,86,123,7,8,31,500,13,35,Deonte' Jones,162,Texas State,5,9,48,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,68,5,Sun Belt,51,55,44,91,11,37,128,41,63,22,566,19,64,Jim Jones,162,Arkansas State,23,45,70,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,17,7,WAC,78,57,16,30,41,109,139,7,10,35,547,12,70,Wyatt Lowell,162,Utah Valley,16,31,90,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,23,7,SWAC,71,60,47,98,13,50,148,29,47,43,769,26,74,DeAndre McIntyre,162,Arkansas-Pine Bluff,34,56,97,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,13,8,Patriot,49,67,67,104,0,0,104,28,35,18,373,37,31,Jason Mgebroff,162,Lehigh,4,23,86,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,82,6,Sun Belt,75,52,33,62,19,43,105,39,51,62,697,7,58,Brandon Newman,162,Louisiana-Monroe,30,38,82,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,29,17,AEC,124,62,49,70,13,50,120,25,37,67,700,26,50,Bailey Patella,162,Vermont,36,17,150,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,18,6,SWAC,43,59,27,58,32,91,149,12,20,33,600,40,60,Hershey Robinson,162,Prairie View,11,30,83,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,22,1,Southland,67,48,39,98,9,25,123,57,71,27,468,26,45,Will Robinson,162,McNeese State,8,31,93,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,12,80,Total,83,57,57,123,0,0,123,48,81,97,1052,65,149,Nick Shepherd,162,Total,14,35,148,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,37,16,Big Ten,137,69,67,123,2,5,128,22,32,59,1013,80,79,Kyle Taber,162,Indiana,34,38,217,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,31,9,A-10,90,67,50,106,17,64,170,11,21,41,679,24,62,Dana Tate,162,Rhode Island,15,30,114,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,30,1,Sun Belt,19,47,21,53,26,68,121,42,51,16,361,8,36,Kenneth White,162,Florida International,8,43,27,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,7,14,Big West,76,62,61,118,1,4,122,36,51,54,587,54,80,Kenneth Alexander,161,Cal State Fullerton,18,19,130,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,19,12,CAA,78,60,33,68,27,77,145,14,18,32,592,21,39,Jake Boggs,161,North Carolina-Wilmington,4,31,99,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,36,8,Total,64,57,40,64,17,46,110,30,50,70,541,25,77,Zach Bohannon,161,Total,20,32,89,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,27,25,Big Sky,66,57,37,77,20,78,155,27,51,59,391,40,63,Austin Brown,161,Montana State,11,34,106,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,140,7,Sun Belt,80,58,44,87,14,48,135,31,44,30,936,23,103,Brent Crews,161,Florida Atlantic,44,89,103,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,5,12,Big Ten,65,73,73,108,0,0,108,15,30,65,399,38,74,Austin Davis,161,Michigan,7,27,103,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10,58,Big East,87,59,59,125,0,2,127,43,63,61,612,59,173,Mike Davis,161,Seton Hall,13,24,146,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,93,5,NEC,75,63,55,110,8,31,141,27,41,59,788,14,75,Ramiir Dixon-Conover,161,Saint Francis (PA),57,78,89,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,29,35,WAC,92,65,60,123,5,19,142,26,31,66,822,41,114,David Ellis,161,Nevada,6,29,133,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,24,2,Big Sky,85,64,47,87,17,46,133,16,27,30,515,15,57,Borja Fernandez,161,Montana State,8,35,100,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,24,1,SWAC,44,52,22,54,30,98,152,27,37,31,522,12,57,Richard Griffin,161,Alcorn State,21,26,56,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,24,7,MWC,64,54,32,50,22,53,103,31,36,34,704,43,63,Robert Heyer,161,Boise State,14,24,107,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,13,2,MEAC,44,52,48,82,4,7,89,53,79,45,442,33,91,Aramani Hill,161,South Carolina State,9,44,77,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,14,9,Summit,35,49,22,52,27,71,123,36,51,47,437,23,78,Oleg Kovalov,161,Purdue-Fort Wayne,3,36,58,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,25,1,Ivy,31,53,14,39,39,95,134,16,20,47,557,19,52,Patrick Lucas-Perry,161,Pennsylvania,17,14,50,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,31,31,Total,94,55,47,89,8,31,120,43,69,95,852,59,168,Darcy Malone,161,Total,11,55,153,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,27,4,CAA,76,54,20,42,34,113,155,19,28,90,687,16,53,Jimmy Marshall,161,Northeastern,21,29,92,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,29,18,Pac-12,88,45,28,87,17,60,147,54,79,97,914,41,105,Roger Moute a Bidias,161,University of California,9,41,129,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,49,0,Big Sky,30,48,19,46,29,77,123,36,46,20,522,7,50,Thanasi Panagiotakopoulos,161,Northern Colorado,28,64,37,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,15,12,MEAC,74,52,50,112,2,9,121,55,67,77,779,49,145,Shane Randall,161,Maryland-Eastern Shore,13,55,123,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,23,0,SWAC,23,52,23,43,29,99,142,28,36,32,543,6,30,Justin Ray,161,Texas Southern,26,32,29,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,49,1,Sun Belt,36,62,39,102,23,76,178,14,22,59,674,9,56,DeAndrae Ross,161,Total,13,38,45,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,6,14,Southland,88,61,57,139,4,18,157,35,47,59,500,34,68,SK Shittu,161,Central Arkansas,10,45,122,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,30,15,Big 12,46,62,51,101,11,25,126,26,42,57,571,33,120,Matthew Temple,161,Texas Tech,7,40,79,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,9,65,MVC,110,65,65,138,0,0,138,31,60,85,834,44,92,Anthony Thompson,161,Bradley,9,38,154,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,31,6,MEAC,107,47,40,99,7,33,132,60,76,25,550,33,84,Adam Traore,161,Coppin State,8,52,140,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,18,15,Sun Belt,63,52,22,40,30,68,108,27,37,30,448,23,37,Davion Turner,161,Texas-Arlington,7,22,86,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,47,0,Big Sky,45,56,44,98,12,39,137,37,52,65,516,16,88,Jiday Ugbaja,161,Sacramento State,20,38,61,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,20,14,MAAC,115,63,60,143,3,19,162,32,82,54,737,47,80,Samson Usilo,161,Manhattan,30,59,162,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,17,28,AEC,66,64,47,116,17,67,183,16,28,92,1028,64,140,James Valladares,161,New Hampshire,11,31,130,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,57,3,Patriot,60,58,54,107,4,8,115,41,58,43,473,10,44,Milton Washington,161,Army,19,57,70,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,33,18,A-Sun,93,68,56,138,12,45,183,13,22,26,714,48,56,Ernest Watson,161,Northern Kentucky,27,16,141,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,70,7,SWAC,79,46,41,102,5,22,124,64,84,56,650,24,96,Faite Wiliams,161,Prairie View,34,45,103,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,73,1,Southland,39,53,38,89,15,55,144,40,59,22,515,9,49,Marcus Williams,161,Sam Houston State,33,57,48,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,16,16,MWC,75,62,54,111,8,31,142,28,44,31,495,41,75,Ralph Agee,160,San Jose State,13,36,116,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,18,33,SEC,76,57,53,100,4,17,117,42,66,77,689,74,132,Dontay Bassett,160,Florida,19,29,150,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,18,42,A-10,136,73,73,113,0,1,114,14,41,113,1136,77,172,Tyler Bergantino,160,Massachusetts,18,21,213,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,29,21,Total,81,58,42,57,16,66,123,28,38,83,709,23,98,Austin Burgett,160,Notre Dame,20,31,104,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,15,55,Summit,84,57,57,102,0,0,102,46,91,77,646,62,118,Connor Devine,160,South Dakota State,11,26,146,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,21,7,Southland,36,67,66,108,1,6,114,25,46,22,356,27,57,Ahren Freeman,160,New Orleans,12,33,63,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12,19,MAAC,52,61,47,99,14,52,151,24,50,30,578,30,52,Gary Harris Jr.,160,Siena,11,26,82,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,5,26,Total,91,52,47,101,5,20,121,51,72,63,626,59,119,Ugo Mmonu,160,Total,13,52,150,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,17,13,NEC,56,57,30,75,27,82,157,19,25,31,590,12,63,Ziggy Reid,160,Merrimack,19,26,68,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,30,8,A-Sun,67,63,37,83,26,87,170,8,20,64,851,38,85,Chalmers Rogers,160,South Carolina Upstate,25,25,105,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,9,5,A-10,39,52,7,27,45,109,136,11,16,51,461,14,41,Gokhan Sirin,160,Charlotte,5,25,53,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,34,10,Summit,129,57,57,112,0,1,113,46,74,29,646,62,86,Antwone Snead,160,Purdue-Fort Wayne,16,39,191,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,19,7,SWAC,58,62,45,81,17,68,149,19,30,37,647,34,53,Christopher Thomas,160,Alabama A&M,7,25,92,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,51,0,Big Sky,43,53,30,64,23,75,139,31,40,37,542,5,40,Geno West,160,Idaho,21,44,48,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,153,16,NEC,99,65,56,148,9,39,187,20,34,61,1522,17,150,Devan Bailey,159,Central Connecticut State,48,101,116,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,26,9,CAA,78,51,51,106,0,15,121,57,69,33,499,38,66,T.J. Bickerstaff,159,Drexel,16,44,116,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,18,0,MAAC,32,46,21,58,25,100,158,42,54,32,417,17,38,Na'Quan Council,159,Manhattan,30,27,49,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,16,37,WCC,108,58,58,127,0,0,127,43,102,60,756,61,126,Sami Eleraky,159,Pacific,8,51,169,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,131,0,Big Sky,37,42,28,60,14,44,104,61,83,31,781,8,67,Bryan Ellis,159,Montana,47,82,45,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,18,5,WCC,44,62,50,79,12,34,113,23,37,30,447,32,31,Broc Finstuen,159,Pacific,20,20,76,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,88,6,A-10,63,58,33,92,25,88,180,18,29,51,939,19,56,David Gibbs,159,Massachusetts,41,43,82,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,38,3,Patriot,52,61,42,89,19,53,142,18,27,43,616,8,66,Nathan Harries,159,Colgate,11,25,60,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13,5,Big West,57,54,41,71,13,40,111,38,52,43,422,24,68,Justin Hemsley,159,Hawaii,11,29,81,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,25,6,ACC,47,58,26,76,32,100,176,11,20,49,640,19,59,Chris Herren Jr.,159,Boston College,17,35,66,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,38,8,SWAC,85,62,45,107,17,70,177,18,38,39,749,23,103,Walter Jones Jr.,159,Alabama A&M,41,48,108,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,9,18,Total,68,41,41,88,0,3,91,77,106,56,521,63,102,Jaedon Ledee,159,Total,16,26,131,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,11,5,A-Sun,42,50,32,72,18,75,147,41,54,30,366,17,36,Ricardo Lynch,159,Stetson,12,23,59,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,85,6,SWAC,71,51,31,81,20,57,138,37,64,26,699,13,55,Denaell McDaniel,159,Alabama State,16,60,84,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,45,4,SWAC,45,63,60,132,3,25,157,30,43,49,666,36,61,Kennedy McKinney,159,Arkansas-Pine Bluff,50,74,81,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,10,31,CUSA,100,63,63,132,0,0,132,33,54,74,748,86,118,Nick Mosley,159,Houston,21,26,186,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,14,38,OVC,54,60,60,123,0,0,123,39,65,107,814,56,133,Deverin Muff,159,Eastern Kentucky,31,37,110,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,83,2,MWC,52,47,21,53,26,83,136,39,55,60,991,13,88,Emmanuel Owootoah,159,Fresno State,58,61,65,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,12,14,MAAC,54,48,20,46,28,90,136,35,55,52,457,8,58,Tyrei Randall,159,Rider,23,24,62,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,53,4,ACC,40,57,34,88,23,66,154,22,37,53,877,14,102,Marquis Rankin,159,Virginia Tech,27,60,54,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13,1,Sun Belt,33,49,17,35,32,83,118,29,35,22,410,6,37,Camron Reedus,159,Little Rock,14,31,39,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,21,28,Big 12,78,63,63,117,0,0,117,33,68,104,709,110,112,Logan Routt,159,West Virginia,12,39,188,2020,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,30,12,Horizon,36,51,18,43,33,104,147,24,32,23,437,2,34,Bahaadar Russell,159,Cleveland State,25,39,38,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
